Species;Date;Year;Quarter;Month;Index;Appr. ;Seq. no.;Haul;Validity (haul);Station name;Subsample;Processing;Grade;Sex;Subdivision;Rect.;ICES;Lat.;Lon.;Depth;Duration;Dist.;Doorspread;Opening;Headropedepth;Swept area (km²)/h;Kg/hour;Tot No./hour;Lengthcl;Mean weight;No./hour
Sprat;2016-02-22;2016;1;2;OXBH.2016.10;No;10051;10;V;1WNW VÄSTRA NABBEN;0;0;9;;25;4060;40G5;5546.21;1514.89;55.8;30;1.5;87;4.6;;0.483;318.16;25844.5;110;;1926.3
Sprat;2016-02-22;2016;1;2;OXBH.2016.10;No;10051;10;V;1WNW VÄSTRA NABBEN;0;0;9;;25;4060;40G5;5546.21;1514.89;55.8;30;1.5;87;4.6;;0.483;318.16;25844.5;115;;2568.4
Sprat;2016-02-22;2016;1;2;OXBH.2016.10;No;10051;10;V;1WNW VÄSTRA NABBEN;0;0;9;;25;4060;40G5;5546.21;1514.89;55.8;30;1.5;87;4.6;;0.483;318.16;25844.5;120;;4173.6
Sprat;2016-02-22;2016;1;2;OXBH.2016.10;No;10051;10;V;1WNW VÄSTRA NABBEN;0;0;9;;25;4060;40G5;5546.21;1514.89;55.8;30;1.5;87;4.6;;0.483;318.16;25844.5;125;;5939.4
Sprat;2016-02-22;2016;1;2;OXBH.2016.10;No;10051;10;V;1WNW VÄSTRA NABBEN;0;0;9;;25;4060;40G5;5546.21;1514.89;55.8;30;1.5;87;4.6;;0.483;318.16;25844.5;130;;3531.5
Sprat;2016-02-22;2016;1;2;OXBH.2016.10;No;10051;10;V;1WNW VÄSTRA NABBEN;0;0;9;;25;4060;40G5;5546.21;1514.89;55.8;30;1.5;87;4.6;;0.483;318.16;25844.5;135;;3050
Sprat;2016-02-22;2016;1;2;OXBH.2016.10;No;10051;10;V;1WNW VÄSTRA NABBEN;0;0;9;;25;4060;40G5;5546.21;1514.89;55.8;30;1.5;87;4.6;;0.483;318.16;25844.5;140;;1605.2
Sprat;2016-02-22;2016;1;2;OXBH.2016.10;No;10051;10;V;1WNW VÄSTRA NABBEN;0;0;9;;25;4060;40G5;5546.21;1514.89;55.8;30;1.5;87;4.6;;0.483;318.16;25844.5;145;;321
Sprat;2016-02-22;2016;1;2;OXBH.2016.10;No;10051;10;V;1WNW VÄSTRA NABBEN;0;0;9;;25;4060;40G5;5546.21;1514.89;55.8;30;1.5;87;4.6;;0.483;318.16;25844.5;150;;160.5
Sprat;2016-02-22;2016;1;2;OXBH.2016.10;No;10051;10;V;1WNW VÄSTRA NABBEN;0;0;9;;25;4060;40G5;5546.21;1514.89;55.8;30;1.5;87;4.6;;0.483;318.16;25844.5;155;;160.5
Sprat;2016-02-22;2016;1;2;OXBH.2016.12;No;10052;12;V;3 N VÄSTRA NABBEN;0;0;9;;25;4060;40G5;5548.33;1517.3;55;30;1.51;84;4.6;;0.47;1019.93;93940.9;80;;497
Sprat;2016-02-22;2016;1;2;OXBH.2016.12;No;10052;12;V;3 N VÄSTRA NABBEN;0;0;9;;25;4060;40G5;5548.33;1517.3;55;30;1.51;84;4.6;;0.47;1019.93;93940.9;85;;1491.1
Sprat;2016-02-22;2016;1;2;OXBH.2016.12;No;10052;12;V;3 N VÄSTRA NABBEN;0;0;9;;25;4060;40G5;5548.33;1517.3;55;30;1.51;84;4.6;;0.47;1019.93;93940.9;90;;497
Sprat;2016-02-22;2016;1;2;OXBH.2016.12;No;10052;12;V;3 N VÄSTRA NABBEN;0;0;9;;25;4060;40G5;5548.33;1517.3;55;30;1.51;84;4.6;;0.47;1019.93;93940.9;95;;2485.2
Sprat;2016-02-22;2016;1;2;OXBH.2016.12;No;10052;12;V;3 N VÄSTRA NABBEN;0;0;9;;25;4060;40G5;5548.33;1517.3;55;30;1.51;84;4.6;;0.47;1019.93;93940.9;100;;4970.4
Sprat;2016-02-22;2016;1;2;OXBH.2016.12;No;10052;12;V;3 N VÄSTRA NABBEN;0;0;9;;25;4060;40G5;5548.33;1517.3;55;30;1.51;84;4.6;;0.47;1019.93;93940.9;105;;13420.1
Sprat;2016-02-22;2016;1;2;OXBH.2016.12;No;10052;12;V;3 N VÄSTRA NABBEN;0;0;9;;25;4060;40G5;5548.33;1517.3;55;30;1.51;84;4.6;;0.47;1019.93;93940.9;110;;7952.7
Sprat;2016-02-22;2016;1;2;OXBH.2016.12;No;10052;12;V;3 N VÄSTRA NABBEN;0;0;9;;25;4060;40G5;5548.33;1517.3;55;30;1.51;84;4.6;;0.47;1019.93;93940.9;115;;13917.2
Sprat;2016-02-22;2016;1;2;OXBH.2016.12;No;10052;12;V;3 N VÄSTRA NABBEN;0;0;9;;25;4060;40G5;5548.33;1517.3;55;30;1.51;84;4.6;;0.47;1019.93;93940.9;120;;13420.1
Sprat;2016-02-22;2016;1;2;OXBH.2016.12;No;10052;12;V;3 N VÄSTRA NABBEN;0;0;9;;25;4060;40G5;5548.33;1517.3;55;30;1.51;84;4.6;;0.47;1019.93;93940.9;125;;17396.5
Sprat;2016-02-22;2016;1;2;OXBH.2016.12;No;10052;12;V;3 N VÄSTRA NABBEN;0;0;9;;25;4060;40G5;5548.33;1517.3;55;30;1.51;84;4.6;;0.47;1019.93;93940.9;130;;8449.7
Sprat;2016-02-22;2016;1;2;OXBH.2016.12;No;10052;12;V;3 N VÄSTRA NABBEN;0;0;9;;25;4060;40G5;5548.33;1517.3;55;30;1.51;84;4.6;;0.47;1019.93;93940.9;135;;2485.2
Sprat;2016-02-22;2016;1;2;OXBH.2016.12;No;10052;12;V;3 N VÄSTRA NABBEN;0;0;9;;25;4060;40G5;5548.33;1517.3;55;30;1.51;84;4.6;;0.47;1019.93;93940.9;140;;4970.4
Sprat;2016-02-22;2016;1;2;OXBH.2016.12;No;10052;12;V;3 N VÄSTRA NABBEN;0;0;9;;25;4060;40G5;5548.33;1517.3;55;30;1.51;84;4.6;;0.47;1019.93;93940.9;145;;1491.1
Sprat;2016-02-22;2016;1;2;OXBH.2016.12;No;10052;12;V;3 N VÄSTRA NABBEN;0;0;9;;25;4060;40G5;5548.33;1517.3;55;30;1.51;84;4.6;;0.47;1019.93;93940.9;150;;497
Sprat;2016-02-22;2016;1;2;OXBH.2016.14;No;10053;14;V;INNERTORPET SYD;0;0;9;;25;4060;40G5;5556.52;1519.14;46;30;1.51;86;4.7;;0.481;49.77;3348.3;95;;41.3
Sprat;2016-02-22;2016;1;2;OXBH.2016.14;No;10053;14;V;INNERTORPET SYD;0;0;9;;25;4060;40G5;5556.52;1519.14;46;30;1.51;86;4.7;;0.481;49.77;3348.3;110;;41.3
Sprat;2016-02-22;2016;1;2;OXBH.2016.14;No;10053;14;V;INNERTORPET SYD;0;0;9;;25;4060;40G5;5556.52;1519.14;46;30;1.51;86;4.7;;0.481;49.77;3348.3;115;;41.3
Sprat;2016-02-22;2016;1;2;OXBH.2016.14;No;10053;14;V;INNERTORPET SYD;0;0;9;;25;4060;40G5;5556.52;1519.14;46;30;1.51;86;4.7;;0.481;49.77;3348.3;120;;165.3
Sprat;2016-02-22;2016;1;2;OXBH.2016.14;No;10053;14;V;INNERTORPET SYD;0;0;9;;25;4060;40G5;5556.52;1519.14;46;30;1.51;86;4.7;;0.481;49.77;3348.3;125;;578.7
Sprat;2016-02-22;2016;1;2;OXBH.2016.14;No;10053;14;V;INNERTORPET SYD;0;0;9;;25;4060;40G5;5556.52;1519.14;46;30;1.51;86;4.7;;0.481;49.77;3348.3;130;;1033.4
Sprat;2016-02-22;2016;1;2;OXBH.2016.14;No;10053;14;V;INNERTORPET SYD;0;0;9;;25;4060;40G5;5556.52;1519.14;46;30;1.51;86;4.7;;0.481;49.77;3348.3;135;;620.1
Sprat;2016-02-22;2016;1;2;OXBH.2016.14;No;10053;14;V;INNERTORPET SYD;0;0;9;;25;4060;40G5;5556.52;1519.14;46;30;1.51;86;4.7;;0.481;49.77;3348.3;140;;496
Sprat;2016-02-22;2016;1;2;OXBH.2016.14;No;10053;14;V;INNERTORPET SYD;0;0;9;;25;4060;40G5;5556.52;1519.14;46;30;1.51;86;4.7;;0.481;49.77;3348.3;145;;165.3
Sprat;2016-02-22;2016;1;2;OXBH.2016.14;No;10053;14;V;INNERTORPET SYD;0;0;9;;25;4060;40G5;5556.52;1519.14;46;30;1.51;86;4.7;;0.481;49.77;3348.3;150;;124
Sprat;2016-02-22;2016;1;2;OXBH.2016.14;No;10053;14;V;INNERTORPET SYD;0;0;9;;25;4060;40G5;5556.52;1519.14;46;30;1.51;86;4.7;;0.481;49.77;3348.3;155;;41.3
Sprat;2016-02-22;2016;1;2;OXBH.2016.16;No;10054;16;V;5 SSW UTKLIPPAN;0;0;9;;25;4060;40G5;5552.96;1534;50.7;30;1.45;84;5.3;;0.451;329.992;29136.5;85;;166.5
Sprat;2016-02-22;2016;1;2;OXBH.2016.16;No;10054;16;V;5 SSW UTKLIPPAN;0;0;9;;25;4060;40G5;5552.96;1534;50.7;30;1.45;84;5.3;;0.451;329.992;29136.5;90;;333
Sprat;2016-02-22;2016;1;2;OXBH.2016.16;No;10054;16;V;5 SSW UTKLIPPAN;0;0;9;;25;4060;40G5;5552.96;1534;50.7;30;1.45;84;5.3;;0.451;329.992;29136.5;100;;1498.5
Sprat;2016-02-22;2016;1;2;OXBH.2016.16;No;10054;16;V;5 SSW UTKLIPPAN;0;0;9;;25;4060;40G5;5552.96;1534;50.7;30;1.45;84;5.3;;0.451;329.992;29136.5;105;;2663.9
Sprat;2016-02-22;2016;1;2;OXBH.2016.16;No;10054;16;V;5 SSW UTKLIPPAN;0;0;9;;25;4060;40G5;5552.96;1534;50.7;30;1.45;84;5.3;;0.451;329.992;29136.5;110;;4661.8
Sprat;2016-02-22;2016;1;2;OXBH.2016.16;No;10054;16;V;5 SSW UTKLIPPAN;0;0;9;;25;4060;40G5;5552.96;1534;50.7;30;1.45;84;5.3;;0.451;329.992;29136.5;115;;1498.5
Sprat;2016-02-22;2016;1;2;OXBH.2016.16;No;10054;16;V;5 SSW UTKLIPPAN;0;0;9;;25;4060;40G5;5552.96;1534;50.7;30;1.45;84;5.3;;0.451;329.992;29136.5;120;;3995.9
Sprat;2016-02-22;2016;1;2;OXBH.2016.16;No;10054;16;V;5 SSW UTKLIPPAN;0;0;9;;25;4060;40G5;5552.96;1534;50.7;30;1.45;84;5.3;;0.451;329.992;29136.5;125;;3662.9
Sprat;2016-02-22;2016;1;2;OXBH.2016.16;No;10054;16;V;5 SSW UTKLIPPAN;0;0;9;;25;4060;40G5;5552.96;1534;50.7;30;1.45;84;5.3;;0.451;329.992;29136.5;130;;5660.8
Sprat;2016-02-22;2016;1;2;OXBH.2016.16;No;10054;16;V;5 SSW UTKLIPPAN;0;0;9;;25;4060;40G5;5552.96;1534;50.7;30;1.45;84;5.3;;0.451;329.992;29136.5;135;;2996.9
Sprat;2016-02-22;2016;1;2;OXBH.2016.16;No;10054;16;V;5 SSW UTKLIPPAN;0;0;9;;25;4060;40G5;5552.96;1534;50.7;30;1.45;84;5.3;;0.451;329.992;29136.5;140;;1664.9
Sprat;2016-02-22;2016;1;2;OXBH.2016.16;No;10054;16;V;5 SSW UTKLIPPAN;0;0;9;;25;4060;40G5;5552.96;1534;50.7;30;1.45;84;5.3;;0.451;329.992;29136.5;150;;333
Sprat;2016-02-23;2016;1;2;OXBH.2016.18;No;10055;18;V;13 NE SÖDRA  MIDSJÖBANKEN;0;0;9;;25;4062;40G7;5546.84;1741.92;57.5;30;1.49;88;4.8;;0.486;320.1;36406.2;80;;1545.5
Sprat;2016-02-23;2016;1;2;OXBH.2016.18;No;10055;18;V;13 NE SÖDRA  MIDSJÖBANKEN;0;0;9;;25;4062;40G7;5546.84;1741.92;57.5;30;1.49;88;4.8;;0.486;320.1;36406.2;85;;686.9
Sprat;2016-02-23;2016;1;2;OXBH.2016.18;No;10055;18;V;13 NE SÖDRA  MIDSJÖBANKEN;0;0;9;;25;4062;40G7;5546.84;1741.92;57.5;30;1.49;88;4.8;;0.486;320.1;36406.2;90;;343.5
Sprat;2016-02-23;2016;1;2;OXBH.2016.18;No;10055;18;V;13 NE SÖDRA  MIDSJÖBANKEN;0;0;9;;25;4062;40G7;5546.84;1741.92;57.5;30;1.49;88;4.8;;0.486;320.1;36406.2;95;;1030.4
Sprat;2016-02-23;2016;1;2;OXBH.2016.18;No;10055;18;V;13 NE SÖDRA  MIDSJÖBANKEN;0;0;9;;25;4062;40G7;5546.84;1741.92;57.5;30;1.49;88;4.8;;0.486;320.1;36406.2;100;;4636.6
Sprat;2016-02-23;2016;1;2;OXBH.2016.18;No;10055;18;V;13 NE SÖDRA  MIDSJÖBANKEN;0;0;9;;25;4062;40G7;5546.84;1741.92;57.5;30;1.49;88;4.8;;0.486;320.1;36406.2;105;;9445
Sprat;2016-02-23;2016;1;2;OXBH.2016.18;No;10055;18;V;13 NE SÖDRA  MIDSJÖBANKEN;0;0;9;;25;4062;40G7;5546.84;1741.92;57.5;30;1.49;88;4.8;;0.486;320.1;36406.2;110;;4980.1
Sprat;2016-02-23;2016;1;2;OXBH.2016.18;No;10055;18;V;13 NE SÖDRA  MIDSJÖBANKEN;0;0;9;;25;4062;40G7;5546.84;1741.92;57.5;30;1.49;88;4.8;;0.486;320.1;36406.2;115;;4121.5
Sprat;2016-02-23;2016;1;2;OXBH.2016.18;No;10055;18;V;13 NE SÖDRA  MIDSJÖBANKEN;0;0;9;;25;4062;40G7;5546.84;1741.92;57.5;30;1.49;88;4.8;;0.486;320.1;36406.2;120;;3091.1
Sprat;2016-02-23;2016;1;2;OXBH.2016.18;No;10055;18;V;13 NE SÖDRA  MIDSJÖBANKEN;0;0;9;;25;4062;40G7;5546.84;1741.92;57.5;30;1.49;88;4.8;;0.486;320.1;36406.2;125;;3434.5
Sprat;2016-02-23;2016;1;2;OXBH.2016.18;No;10055;18;V;13 NE SÖDRA  MIDSJÖBANKEN;0;0;9;;25;4062;40G7;5546.84;1741.92;57.5;30;1.49;88;4.8;;0.486;320.1;36406.2;130;;1889
Sprat;2016-02-23;2016;1;2;OXBH.2016.18;No;10055;18;V;13 NE SÖDRA  MIDSJÖBANKEN;0;0;9;;25;4062;40G7;5546.84;1741.92;57.5;30;1.49;88;4.8;;0.486;320.1;36406.2;135;;1030.4
Sprat;2016-02-23;2016;1;2;OXBH.2016.18;No;10055;18;V;13 NE SÖDRA  MIDSJÖBANKEN;0;0;9;;25;4062;40G7;5546.84;1741.92;57.5;30;1.49;88;4.8;;0.486;320.1;36406.2;145;;171.7
Sprat;2016-02-23;2016;1;2;OXBH.2016.20;No;10056;20;V;18 NE SÖDRA MIDSJÖBANKEN;0;0;9;;25;4062;40G7;5553.41;1743.67;62;30;1.5;88;4.7;;0.489;379.12;54622.6;80;;2806.7
Sprat;2016-02-23;2016;1;2;OXBH.2016.20;No;10056;20;V;18 NE SÖDRA MIDSJÖBANKEN;0;0;9;;25;4062;40G7;5553.41;1743.67;62;30;1.5;88;4.7;;0.489;379.12;54622.6;85;;1727.2
Sprat;2016-02-23;2016;1;2;OXBH.2016.20;No;10056;20;V;18 NE SÖDRA MIDSJÖBANKEN;0;0;9;;25;4062;40G7;5553.41;1743.67;62;30;1.5;88;4.7;;0.489;379.12;54622.6;90;;647.7
Sprat;2016-02-23;2016;1;2;OXBH.2016.20;No;10056;20;V;18 NE SÖDRA MIDSJÖBANKEN;0;0;9;;25;4062;40G7;5553.41;1743.67;62;30;1.5;88;4.7;;0.489;379.12;54622.6;95;;5829.3
Sprat;2016-02-23;2016;1;2;OXBH.2016.20;No;10056;20;V;18 NE SÖDRA MIDSJÖBANKEN;0;0;9;;25;4062;40G7;5553.41;1743.67;62;30;1.5;88;4.7;;0.489;379.12;54622.6;100;;18135.6
Sprat;2016-02-23;2016;1;2;OXBH.2016.20;No;10056;20;V;18 NE SÖDRA MIDSJÖBANKEN;0;0;9;;25;4062;40G7;5553.41;1743.67;62;30;1.5;88;4.7;;0.489;379.12;54622.6;105;;14249.4
Sprat;2016-02-23;2016;1;2;OXBH.2016.20;No;10056;20;V;18 NE SÖDRA MIDSJÖBANKEN;0;0;9;;25;4062;40G7;5553.41;1743.67;62;30;1.5;88;4.7;;0.489;379.12;54622.6;110;;5397.5
Sprat;2016-02-23;2016;1;2;OXBH.2016.20;No;10056;20;V;18 NE SÖDRA MIDSJÖBANKEN;0;0;9;;25;4062;40G7;5553.41;1743.67;62;30;1.5;88;4.7;;0.489;379.12;54622.6;115;;2374.9
Sprat;2016-02-23;2016;1;2;OXBH.2016.20;No;10056;20;V;18 NE SÖDRA MIDSJÖBANKEN;0;0;9;;25;4062;40G7;5553.41;1743.67;62;30;1.5;88;4.7;;0.489;379.12;54622.6;120;;1511.3
Sprat;2016-02-23;2016;1;2;OXBH.2016.20;No;10056;20;V;18 NE SÖDRA MIDSJÖBANKEN;0;0;9;;25;4062;40G7;5553.41;1743.67;62;30;1.5;88;4.7;;0.489;379.12;54622.6;125;;647.7
Sprat;2016-02-23;2016;1;2;OXBH.2016.20;No;10056;20;V;18 NE SÖDRA MIDSJÖBANKEN;0;0;9;;25;4062;40G7;5553.41;1743.67;62;30;1.5;88;4.7;;0.489;379.12;54622.6;130;;863.6
Sprat;2016-02-23;2016;1;2;OXBH.2016.20;No;10056;20;V;18 NE SÖDRA MIDSJÖBANKEN;0;0;9;;25;4062;40G7;5553.41;1743.67;62;30;1.5;88;4.7;;0.489;379.12;54622.6;140;;431.8
Sprat;2016-02-23;2016;1;2;OXBH.2016.21;No;10057;21;V;14 ESE NORRA MIDSJÖBANKEN;0;0;9;;25;4162;41G7;5605.63;1749.7;66.7;30;1.5;86;4.6;;0.478;162.8;16896;80;;176
Sprat;2016-02-23;2016;1;2;OXBH.2016.21;No;10057;21;V;14 ESE NORRA MIDSJÖBANKEN;0;0;9;;25;4162;41G7;5605.63;1749.7;66.7;30;1.5;86;4.6;;0.478;162.8;16896;85;;352
Sprat;2016-02-23;2016;1;2;OXBH.2016.21;No;10057;21;V;14 ESE NORRA MIDSJÖBANKEN;0;0;9;;25;4162;41G7;5605.63;1749.7;66.7;30;1.5;86;4.6;;0.478;162.8;16896;90;;88
Sprat;2016-02-23;2016;1;2;OXBH.2016.21;No;10057;21;V;14 ESE NORRA MIDSJÖBANKEN;0;0;9;;25;4162;41G7;5605.63;1749.7;66.7;30;1.5;86;4.6;;0.478;162.8;16896;95;;440
Sprat;2016-02-23;2016;1;2;OXBH.2016.21;No;10057;21;V;14 ESE NORRA MIDSJÖBANKEN;0;0;9;;25;4162;41G7;5605.63;1749.7;66.7;30;1.5;86;4.6;;0.478;162.8;16896;100;;1936
Sprat;2016-02-23;2016;1;2;OXBH.2016.21;No;10057;21;V;14 ESE NORRA MIDSJÖBANKEN;0;0;9;;25;4162;41G7;5605.63;1749.7;66.7;30;1.5;86;4.6;;0.478;162.8;16896;105;;2288
Sprat;2016-02-23;2016;1;2;OXBH.2016.21;No;10057;21;V;14 ESE NORRA MIDSJÖBANKEN;0;0;9;;25;4162;41G7;5605.63;1749.7;66.7;30;1.5;86;4.6;;0.478;162.8;16896;110;;1936
Sprat;2016-02-23;2016;1;2;OXBH.2016.21;No;10057;21;V;14 ESE NORRA MIDSJÖBANKEN;0;0;9;;25;4162;41G7;5605.63;1749.7;66.7;30;1.5;86;4.6;;0.478;162.8;16896;115;;968
Sprat;2016-02-23;2016;1;2;OXBH.2016.21;No;10057;21;V;14 ESE NORRA MIDSJÖBANKEN;0;0;9;;25;4162;41G7;5605.63;1749.7;66.7;30;1.5;86;4.6;;0.478;162.8;16896;120;;2200
Sprat;2016-02-23;2016;1;2;OXBH.2016.21;No;10057;21;V;14 ESE NORRA MIDSJÖBANKEN;0;0;9;;25;4162;41G7;5605.63;1749.7;66.7;30;1.5;86;4.6;;0.478;162.8;16896;125;;2992
Sprat;2016-02-23;2016;1;2;OXBH.2016.21;No;10057;21;V;14 ESE NORRA MIDSJÖBANKEN;0;0;9;;25;4162;41G7;5605.63;1749.7;66.7;30;1.5;86;4.6;;0.478;162.8;16896;130;;1672
Sprat;2016-02-23;2016;1;2;OXBH.2016.21;No;10057;21;V;14 ESE NORRA MIDSJÖBANKEN;0;0;9;;25;4162;41G7;5605.63;1749.7;66.7;30;1.5;86;4.6;;0.478;162.8;16896;135;;1496
Sprat;2016-02-23;2016;1;2;OXBH.2016.21;No;10057;21;V;14 ESE NORRA MIDSJÖBANKEN;0;0;9;;25;4162;41G7;5605.63;1749.7;66.7;30;1.5;86;4.6;;0.478;162.8;16896;140;;264
Sprat;2016-02-23;2016;1;2;OXBH.2016.21;No;10057;21;V;14 ESE NORRA MIDSJÖBANKEN;0;0;9;;25;4162;41G7;5605.63;1749.7;66.7;30;1.5;86;4.6;;0.478;162.8;16896;145;;88
Sprat;2016-02-23;2016;1;2;OXBH.2016.23;No;10058;23;V;16 SSW HOBURG BANK;0;0;9;;26;4163;41G8;5619.45;1824.26;42;30;1.5;77;5.2;;0.428;1.244;136.1;100;;19.4
Sprat;2016-02-23;2016;1;2;OXBH.2016.23;No;10058;23;V;16 SSW HOBURG BANK;0;0;9;;26;4163;41G8;5619.45;1824.26;42;30;1.5;77;5.2;;0.428;1.244;136.1;105;;29.2
Sprat;2016-02-23;2016;1;2;OXBH.2016.23;No;10058;23;V;16 SSW HOBURG BANK;0;0;9;;26;4163;41G8;5619.45;1824.26;42;30;1.5;77;5.2;;0.428;1.244;136.1;110;;29.2
Sprat;2016-02-23;2016;1;2;OXBH.2016.23;No;10058;23;V;16 SSW HOBURG BANK;0;0;9;;26;4163;41G8;5619.45;1824.26;42;30;1.5;77;5.2;;0.428;1.244;136.1;115;;9.7
Sprat;2016-02-23;2016;1;2;OXBH.2016.23;No;10058;23;V;16 SSW HOBURG BANK;0;0;9;;26;4163;41G8;5619.45;1824.26;42;30;1.5;77;5.2;;0.428;1.244;136.1;120;;29.2
Sprat;2016-02-23;2016;1;2;OXBH.2016.23;No;10058;23;V;16 SSW HOBURG BANK;0;0;9;;26;4163;41G8;5619.45;1824.26;42;30;1.5;77;5.2;;0.428;1.244;136.1;125;;9.7
Sprat;2016-02-23;2016;1;2;OXBH.2016.23;No;10058;23;V;16 SSW HOBURG BANK;0;0;9;;26;4163;41G8;5619.45;1824.26;42;30;1.5;77;5.2;;0.428;1.244;136.1;135;;9.7
Sprat;2016-02-23;2016;1;2;OXBH.2016.25;No;10059;25;V;14 W BANANBANKEN;0;0;9;;26;4163;41G8;5612.64;1821.96;69;22;1.08;89;4.4;;0.485;8.427;1304.2;75;;33.4
Sprat;2016-02-23;2016;1;2;OXBH.2016.25;No;10059;25;V;14 W BANANBANKEN;0;0;9;;26;4163;41G8;5612.64;1821.96;69;22;1.08;89;4.4;;0.485;8.427;1304.2;80;;33.4
Sprat;2016-02-23;2016;1;2;OXBH.2016.25;No;10059;25;V;14 W BANANBANKEN;0;0;9;;26;4163;41G8;5612.64;1821.96;69;22;1.08;89;4.4;;0.485;8.427;1304.2;85;;83.6
Sprat;2016-02-23;2016;1;2;OXBH.2016.25;No;10059;25;V;14 W BANANBANKEN;0;0;9;;26;4163;41G8;5612.64;1821.96;69;22;1.08;89;4.4;;0.485;8.427;1304.2;90;;16.7
Sprat;2016-02-23;2016;1;2;OXBH.2016.25;No;10059;25;V;14 W BANANBANKEN;0;0;9;;26;4163;41G8;5612.64;1821.96;69;22;1.08;89;4.4;;0.485;8.427;1304.2;95;;234.1
Sprat;2016-02-23;2016;1;2;OXBH.2016.25;No;10059;25;V;14 W BANANBANKEN;0;0;9;;26;4163;41G8;5612.64;1821.96;69;22;1.08;89;4.4;;0.485;8.427;1304.2;100;;367.9
Sprat;2016-02-23;2016;1;2;OXBH.2016.25;No;10059;25;V;14 W BANANBANKEN;0;0;9;;26;4163;41G8;5612.64;1821.96;69;22;1.08;89;4.4;;0.485;8.427;1304.2;105;;301
Sprat;2016-02-23;2016;1;2;OXBH.2016.25;No;10059;25;V;14 W BANANBANKEN;0;0;9;;26;4163;41G8;5612.64;1821.96;69;22;1.08;89;4.4;;0.485;8.427;1304.2;110;;133.8
Sprat;2016-02-23;2016;1;2;OXBH.2016.25;No;10059;25;V;14 W BANANBANKEN;0;0;9;;26;4163;41G8;5612.64;1821.96;69;22;1.08;89;4.4;;0.485;8.427;1304.2;115;;33.4
Sprat;2016-02-23;2016;1;2;OXBH.2016.25;No;10059;25;V;14 W BANANBANKEN;0;0;9;;26;4163;41G8;5612.64;1821.96;69;22;1.08;89;4.4;;0.485;8.427;1304.2;120;;33.4
Sprat;2016-02-23;2016;1;2;OXBH.2016.25;No;10059;25;V;14 W BANANBANKEN;0;0;9;;26;4163;41G8;5612.64;1821.96;69;22;1.08;89;4.4;;0.485;8.427;1304.2;125;;16.7
Sprat;2016-02-23;2016;1;2;OXBH.2016.25;No;10059;25;V;14 W BANANBANKEN;0;0;9;;26;4163;41G8;5612.64;1821.96;69;22;1.08;89;4.4;;0.485;8.427;1304.2;130;;16.7
Sprat;2016-02-24;2016;1;2;OXBH.2016.30;No;10060;30;V;11 SSW BANANBANK;0;0;9;;26;4063;40G8;5555.13;1838.17;114;30;1.51;96;3.8;;0.537;0.58;74;75;;6
Sprat;2016-02-24;2016;1;2;OXBH.2016.30;No;10060;30;V;11 SSW BANANBANK;0;0;9;;26;4063;40G8;5555.13;1838.17;114;30;1.51;96;3.8;;0.537;0.58;74;80;;4
Sprat;2016-02-24;2016;1;2;OXBH.2016.30;No;10060;30;V;11 SSW BANANBANK;0;0;9;;26;4063;40G8;5555.13;1838.17;114;30;1.51;96;3.8;;0.537;0.58;74;85;;2
Sprat;2016-02-24;2016;1;2;OXBH.2016.30;No;10060;30;V;11 SSW BANANBANK;0;0;9;;26;4063;40G8;5555.13;1838.17;114;30;1.51;96;3.8;;0.537;0.58;74;90;;6
Sprat;2016-02-24;2016;1;2;OXBH.2016.30;No;10060;30;V;11 SSW BANANBANK;0;0;9;;26;4063;40G8;5555.13;1838.17;114;30;1.51;96;3.8;;0.537;0.58;74;100;;4
Sprat;2016-02-24;2016;1;2;OXBH.2016.30;No;10060;30;V;11 SSW BANANBANK;0;0;9;;26;4063;40G8;5555.13;1838.17;114;30;1.51;96;3.8;;0.537;0.58;74;105;;16
Sprat;2016-02-24;2016;1;2;OXBH.2016.30;No;10060;30;V;11 SSW BANANBANK;0;0;9;;26;4063;40G8;5555.13;1838.17;114;30;1.51;96;3.8;;0.537;0.58;74;110;;10
Sprat;2016-02-24;2016;1;2;OXBH.2016.30;No;10060;30;V;11 SSW BANANBANK;0;0;9;;26;4063;40G8;5555.13;1838.17;114;30;1.51;96;3.8;;0.537;0.58;74;115;;10
Sprat;2016-02-24;2016;1;2;OXBH.2016.30;No;10060;30;V;11 SSW BANANBANK;0;0;9;;26;4063;40G8;5555.13;1838.17;114;30;1.51;96;3.8;;0.537;0.58;74;120;;8
Sprat;2016-02-24;2016;1;2;OXBH.2016.30;No;10060;30;V;11 SSW BANANBANK;0;0;9;;26;4063;40G8;5555.13;1838.17;114;30;1.51;96;3.8;;0.537;0.58;74;125;;6
Sprat;2016-02-24;2016;1;2;OXBH.2016.30;No;10060;30;V;11 SSW BANANBANK;0;0;9;;26;4063;40G8;5555.13;1838.17;114;30;1.51;96;3.8;;0.537;0.58;74;130;;2
Sprat;2016-02-24;2016;1;2;OXBH.2016.31;No;10061;31;V;5 SE BANANBANKEN;0;0;9;;26;4163;41G8;5601.14;1854.29;121.6;30;1.49;93;4;;0.513;1.526;158;100;;8
Sprat;2016-02-24;2016;1;2;OXBH.2016.31;No;10061;31;V;5 SE BANANBANKEN;0;0;9;;26;4163;41G8;5601.14;1854.29;121.6;30;1.49;93;4;;0.513;1.526;158;105;;28
