haul.id;Country;Ship;Gear;Year;SweepLngt;Depth;Fishing line;Size.final..m;Horizontal.opening..m.;Swep.one.side..after.formula…meter;Swept.area;RSA;GroundSpeed;RS
1991:3:LAT:ZBA:LBT:000009:32;LAT;ZBA;LBT;1991;82;91;28;61.2063234;18.76;21.2231617;0.341531285;1.33;3;1
1991:3:LAT:ZBA:LBT:000009:33;LAT;ZBA;LBT;1991;82;81;28;61.2063234;18.76;21.2231617;0.341531285;1.33;2.5;1.2
1991:3:LAT:ZBA:LBT:000009:34;LAT;ZBA;LBT;1991;82;71;28;61.2063234;18.76;21.2231617;0.341531285;1.33;2.8;1.07
1991:3:LAT:ZBA:LBT:000009:35;LAT;ZBA;LBT;1991;82;65;28;61.2063234;18.76;21.2231617;0.341531285;1.33;2;1.5
1991:3:LAT:ZBA:LBT:000009:36;LAT;ZBA;LBT;1991;82;60;28;61.2063234;18.76;21.2231617;0.341531285;1.33;3;1
1991:3:LAT:ZBA:LBT:000009:37;LAT;ZBA;LBT;1991;82;55;28;61.2063234;18.76;21.2231617;0.341531285;1.33;3;1
1991:3:LAT:ZBA:LBT:000009:38;LAT;ZBA;LBT;1991;82;50;28;61.2063234;18.76;21.2231617;0.341531285;1.33;3;1
1991:3:LAT:ZBA:LBT:000009:39;LAT;ZBA;LBT;1991;82;45;28;61.2063234;18.76;21.2231617;0.341531285;1.33;3;1
1991:3:LAT:ZBA:LBT:000009:4;LAT;ZBA;LBT;1991;82;66;28;61.2063234;18.76;21.2231617;0.341531285;1.33;2.7;1.11
1991:3:LAT:ZBA:LBT:000009:40;LAT;ZBA;LBT;1991;82;40;28;61.2063234;18.76;21.2231617;0.341531285;1.33;2.5;1.2
1991:3:LAT:ZBA:LBT:000009:41;LAT;ZBA;LBT;1991;82;35;28;61.2063234;18.76;21.2231617;0.341531285;1.33;2.6;1.15
1991:3:LAT:ZBA:LBT:000009:42;LAT;ZBA;LBT;1991;82;30;28;61.2063234;18.76;21.2231617;0.341531285;1.33;2.8;1.07
1991:3:LAT:ZBA:LBT:000009:43;LAT;ZBA;LBT;1991;82;25;28;61.2063234;18.76;21.2231617;0.341531285;1.33;3;1
1991:3:LAT:ZBA:LBT:000009:44;LAT;ZBA;LBT;1991;82;21;28;61.2063234;18.76;21.2231617;0.341531285;1.33;3;1
1991:3:LAT:ZBA:LBT:000009:45;LAT;ZBA;LBT;1991;82;80;28;61.2063234;18.76;21.2231617;0.341531285;1.33;3;1
1991:3:LAT:ZBA:LBT:000009:46;LAT;ZBA;LBT;1991;82;75;28;61.2063234;18.76;21.2231617;0.341531285;1.33;2.8;1.07
1991:3:LAT:ZBA:LBT:000009:47;LAT;ZBA;LBT;1991;82;60;28;61.2063234;18.76;21.2231617;0.341531285;1.33;2.9;1.03
1991:3:LAT:ZBA:LBT:000009:48;LAT;ZBA;LBT;1991;82;50;28;61.2063234;18.76;21.2231617;0.341531285;1.33;3;1
1991:3:LAT:ZBA:LBT:000009:49;LAT;ZBA;LBT;1991;82;40;28;61.2063234;18.76;21.2231617;0.341531285;1.33;3;1
1991:3:LAT:ZBA:LBT:000009:5;LAT;ZBA;LBT;1991;82;59;28;61.2063234;18.76;21.2231617;0.341531285;1.33;2.9;1.03
1991:3:LAT:ZBA:LBT:000009:50;LAT;ZBA;LBT;1991;82;30;28;61.2063234;18.76;21.2231617;0.341531285;1.33;2.7;1.11
1991:3:LAT:ZBA:LBT:000009:6;LAT;ZBA;LBT;1991;82;59;28;61.2063234;18.76;21.2231617;0.341531285;1.33;3;1
1991:3:LAT:ZBA:LBT:000009:7;LAT;ZBA;LBT;1991;82;51;28;61.2063234;18.76;21.2231617;0.341531285;1.33;3;1
1991:3:LAT:ZBA:LBT:000009:8;LAT;ZBA;LBT;1991;82;46;28;61.2063234;18.76;21.2231617;0.341531285;1.33;2.8;1.07
1991:3:LAT:ZBA:LBT:000009:9;LAT;ZBA;LBT;1991;82;40;28;61.2063234;18.76;21.2231617;0.341531285;1.33;2.8;1.07
1993:1:LAT:BPE:LBT:000001:1;LAT;BPE;LBT;1993;82;90;28;61.2063234;18.76;21.2231617;0.341531285;1.33;4;0.75
1993:1:LAT:BPE:LBT:000001:10;LAT;BPE;LBT;1993;82;92;28;61.2063234;18.76;21.2231617;0.341531285;1.33;3;1
1993:1:LAT:BPE:LBT:000001:11;LAT;BPE;LBT;1993;82;65;28;61.2063234;18.76;21.2231617;0.341531285;1.33;3;1
1993:1:LAT:BPE:LBT:000001:12;LAT;BPE;LBT;1993;82;50;28;61.2063234;18.76;21.2231617;0.341531285;1.33;3;1
1993:1:LAT:BPE:LBT:000001:13;LAT;BPE;LBT;1993;82;35;28;61.2063234;18.76;21.2231617;0.341531285;1.33;3;1
1993:1:LAT:BPE:LBT:000001:14;LAT;BPE;LBT;1993;82;104;28;61.2063234;18.76;21.2231617;0.341531285;1.33;3;1
1993:1:LAT:BPE:LBT:000001:15;LAT;BPE;LBT;1993;82;100;28;61.2063234;18.76;21.2231617;0.341531285;1.33;3;1
1993:1:LAT:BPE:LBT:000001:16;LAT;BPE;LBT;1993;82;92;28;61.2063234;18.76;21.2231617;0.341531285;1.33;3;1
1993:1:LAT:BPE:LBT:000001:17;LAT;BPE;LBT;1993;82;38;28;61.2063234;18.76;21.2231617;0.341531285;1.33;3.1;0.97
1993:1:LAT:BPE:LBT:000001:18;LAT;BPE;LBT;1993;82;49;28;61.2063234;18.76;21.2231617;0.341531285;1.33;3;1
1993:1:LAT:BPE:LBT:000001:19;LAT;BPE;LBT;1993;82;95;28;61.2063234;18.76;21.2231617;0.341531285;1.33;3;1
1993:1:LAT:BPE:LBT:000001:2;LAT;BPE;LBT;1993;82;59;28;61.2063234;18.76;21.2231617;0.341531285;1.33;3.5;0.86
1993:1:LAT:BPE:LBT:000001:20;LAT;BPE;LBT;1993;82;53;28;61.2063234;18.76;21.2231617;0.341531285;1.33;3;1
1993:1:LAT:BPE:LBT:000001:21;LAT;BPE;LBT;1993;82;53;28;61.2063234;18.76;21.2231617;0.341531285;1.33;3;1
1993:1:LAT:BPE:LBT:000001:22;LAT;BPE;LBT;1993;82;55;28;61.2063234;18.76;21.2231617;0.341531285;1.33;3;1
1993:1:LAT:BPE:LBT:000001:23;LAT;BPE;LBT;1993;82;40;28;61.2063234;18.76;21.2231617;0.341531285;1.33;3;1
1993:1:LAT:BPE:LBT:000001:24;LAT;BPE;LBT;1993;82;60;28;61.2063234;18.76;21.2231617;0.341531285;1.33;3.1;0.97
1993:1:LAT:BPE:LBT:000001:25;LAT;BPE;LBT;1993;82;73;28;61.2063234;18.76;21.2231617;0.341531285;1.33;3;1
1993:1:LAT:BPE:LBT:000001:3;LAT;BPE;LBT;1993;82;48;28;61.2063234;18.76;21.2231617;0.341531285;1.33;3;1
1993:1:LAT:BPE:LBT:000001:4;LAT;BPE;LBT;1993;82;63;28;61.2063234;18.76;21.2231617;0.341531285;1.33;3;1
1993:1:LAT:BPE:LBT:000001:5;LAT;BPE;LBT;1993;82;50;28;61.2063234;18.76;21.2231617;0.341531285;1.33;3;1
1993:1:LAT:BPE:LBT:000001:6;LAT;BPE;LBT;1993;82;60;28;61.2063234;18.76;21.2231617;0.341531285;1.33;3;1
1993:1:LAT:BPE:LBT:000001:7;LAT;BPE;LBT;1993;82;86;28;61.2063234;18.76;21.2231617;0.341531285;1.33;3;1
1993:1:LAT:BPE:LBT:000001:8;LAT;BPE;LBT;1993;82;84;28;61.2063234;18.76;21.2231617;0.341531285;1.33;3;1
1993:1:LAT:BPE:LBT:000001:9;LAT;BPE;LBT;1993;82;73;28;61.2063234;18.76;21.2231617;0.341531285;1.33;3;1
1993:2:LAT:BPE:LBT:000001:26;LAT;BPE;LBT;1993;82;69;28;61.2063234;18.76;21.2231617;0.341531285;1.33;3;1
1993:2:LAT:BPE:LBT:000001:27;LAT;BPE;LBT;1993;82;78;28;61.2063234;18.76;21.2231617;0.341531285;1.33;3;1
1993:2:LAT:BPE:LBT:000001:28;LAT;BPE;LBT;1993;82;91;28;61.2063234;18.76;21.2231617;0.341531285;1.33;3;1
1993:2:LAT:BPE:LBT:000001:29;LAT;BPE;LBT;1993;82;95;28;61.2063234;18.76;21.2231617;0.341531285;1.33;3;1
1993:2:LAT:BPE:LBT:000001:36;LAT;BPE;LBT;1993;82;138;28;61.2063234;18.76;21.2231617;0.341531285;1.33;3;1
1993:2:LAT:BPE:LPT:000001:30;LAT;BPE;LPT;1993;NA;120;NA;NA;NA;NA;NA;NA;3;1
1993:2:LAT:BPE:LPT:000001:31;LAT;BPE;LPT;1993;NA;136;NA;NA;NA;NA;NA;NA;3;1
1993:2:LAT:BPE:LPT:000001:32;LAT;BPE;LPT;1993;NA;140;NA;NA;NA;NA;NA;NA;3.1;0.97
1993:2:LAT:BPE:LPT:000001:33;LAT;BPE;LPT;1993;NA;130;NA;NA;NA;NA;NA;NA;3;1
1993:2:LAT:BPE:LPT:000001:34;LAT;BPE;LPT;1993;NA;123;NA;NA;NA;NA;NA;NA;3;1
1993:2:LAT:BPE:LPT:000001:35;LAT;BPE;LPT;1993;NA;131;NA;NA;NA;NA;NA;NA;3;1
1994:2:LAT:MONL:DT:000001:1;LAT;MONL;DT;1994;NA;95;NA;NA;NA;NA;NA;NA;3.3;0.91
1994:2:LAT:MONL:DT:000001:11;LAT;MONL;DT;1994;NA;78;NA;NA;NA;NA;NA;NA;3;1
1994:2:LAT:MONL:DT:000001:12;LAT;MONL;DT;1994;NA;57;NA;NA;NA;NA;NA;NA;3.3;0.91
1994:2:LAT:MONL:DT:000001:13;LAT;MONL;DT;1994;NA;70;NA;NA;NA;NA;NA;NA;3;1
1994:2:LAT:MONL:DT:000001:14;LAT;MONL;DT;1994;NA;135;NA;NA;NA;NA;NA;NA;3;1
1994:2:LAT:MONL:DT:000001:15;LAT;MONL;DT;1994;NA;94;NA;NA;NA;NA;NA;NA;3;1
1994:2:LAT:MONL:DT:000001:16;LAT;MONL;DT;1994;NA;94;NA;NA;NA;NA;NA;NA;3.3;0.91
1994:2:LAT:MONL:DT:000001:17;LAT;MONL;DT;1994;NA;50;NA;NA;NA;NA;NA;NA;3;1
1994:2:LAT:MONL:DT:000001:18;LAT;MONL;DT;1994;NA;53;NA;NA;NA;NA;NA;NA;3;1
1994:2:LAT:MONL:DT:000001:19;LAT;MONL;DT;1994;NA;65;NA;NA;NA;NA;NA;NA;3.3;0.91
1994:2:LAT:MONL:DT:000001:2;LAT;MONL;DT;1994;NA;95;NA;NA;NA;NA;NA;NA;3;1
1994:2:LAT:MONL:DT:000001:20;LAT;MONL;DT;1994;NA;77;NA;NA;NA;NA;NA;NA;3;1
1994:2:LAT:MONL:DT:000001:21;LAT;MONL;DT;1994;NA;50;NA;NA;NA;NA;NA;NA;3;1
1994:2:LAT:MONL:DT:000001:22;LAT;MONL;DT;1994;NA;65;NA;NA;NA;NA;NA;NA;3;1
1994:2:LAT:MONL:DT:000001:23;LAT;MONL;DT;1994;NA;65;NA;NA;NA;NA;NA;NA;3.3;0.91
1994:2:LAT:MONL:DT:000001:24;LAT;MONL;DT;1994;NA;82;NA;NA;NA;NA;NA;NA;2.7;1.11
1994:2:LAT:MONL:DT:000001:27;LAT;MONL;DT;1994;NA;42;NA;NA;NA;NA;NA;NA;3.3;0.91
1994:2:LAT:MONL:DT:000001:28;LAT;MONL;DT;1994;NA;35;NA;NA;NA;NA;NA;NA;3.5;0.86
1994:2:LAT:MONL:DT:000001:29;LAT;MONL;DT;1994;NA;48;NA;NA;NA;NA;NA;NA;3.3;0.91
1994:2:LAT:MONL:DT:000001:3;LAT;MONL;DT;1994;NA;126;NA;NA;NA;NA;NA;NA;3;1
1994:2:LAT:MONL:DT:000001:30;LAT;MONL;DT;1994;NA;57;NA;NA;NA;NA;NA;NA;3;1
1994:2:LAT:MONL:DT:000001:31;LAT;MONL;DT;1994;NA;87;NA;NA;NA;NA;NA;NA;3;1
1994:2:LAT:MONL:DT:000001:32;LAT;MONL;DT;1994;NA;88;NA;NA;NA;NA;NA;NA;3.3;0.91
1994:2:LAT:MONL:DT:000001:34;LAT;MONL;DT;1994;NA;98;NA;NA;NA;NA;NA;NA;3.3;0.91
1994:2:LAT:MONL:DT:000001:35;LAT;MONL;DT;1994;NA;100;NA;NA;NA;NA;NA;NA;3;1
1994:2:LAT:MONL:DT:000001:36;LAT;MONL;DT;1994;NA;100;NA;NA;NA;NA;NA;NA;3;1
1994:2:LAT:MONL:DT:000001:37;LAT;MONL;DT;1994;NA;95;NA;NA;NA;NA;NA;NA;3;1
1994:2:LAT:MONL:DT:000001:38;LAT;MONL;DT;1994;NA;95;NA;NA;NA;NA;NA;NA;3;1
1994:2:LAT:MONL:DT:000001:39;LAT;MONL;DT;1994;NA;92;NA;NA;NA;NA;NA;NA;3;1
1994:2:LAT:MONL:DT:000001:4;LAT;MONL;DT;1994;NA;120;NA;NA;NA;NA;NA;NA;3;1
1994:2:LAT:MONL:DT:000001:40;LAT;MONL;DT;1994;NA;103;NA;NA;NA;NA;NA;NA;3.4;0.88
1994:2:LAT:MONL:DT:000001:41;LAT;MONL;DT;1994;NA;105;NA;NA;NA;NA;NA;NA;3;1
1994:2:LAT:MONL:DT:000001:42;LAT;MONL;DT;1994;NA;105;NA;NA;NA;NA;NA;NA;3;1
1994:2:LAT:MONL:DT:000001:43;LAT;MONL;DT;1994;NA;97;NA;NA;NA;NA;NA;NA;3;1
1994:2:LAT:MONL:DT:000001:44;LAT;MONL;DT;1994;NA;90;NA;NA;NA;NA;NA;NA;3.3;0.91
1994:2:LAT:MONL:DT:000001:45;LAT;MONL;DT;1994;NA;85;NA;NA;NA;NA;NA;NA;3;1
1994:2:LAT:MONL:DT:000001:46;LAT;MONL;DT;1994;NA;87;NA;NA;NA;NA;NA;NA;3.3;0.91
1994:2:LAT:MONL:DT:000001:47;LAT;MONL;DT;1994;NA;87;NA;NA;NA;NA;NA;NA;3;1
1994:2:LAT:MONL:DT:000001:48;LAT;MONL;DT;1994;NA;86;NA;NA;NA;NA;NA;NA;3;1
1994:2:LAT:MONL:DT:000001:5;LAT;MONL;DT;1994;NA;73;NA;NA;NA;NA;NA;NA;3.1;0.97
1994:2:LAT:MONL:DT:000001:50;LAT;MONL;DT;1994;NA;28;NA;NA;NA;NA;NA;NA;3;1
1994:2:LAT:MONL:DT:000001:6;LAT;MONL;DT;1994;NA;60;NA;NA;NA;NA;NA;NA;3;1
1994:2:LAT:MONL:DT:000001:7;LAT;MONL;DT;1994;NA;77;NA;NA;NA;NA;NA;NA;3.3;0.91
1994:2:LAT:MONL:DT:000001:8;LAT;MONL;DT;1994;NA;102;NA;NA;NA;NA;NA;NA;3;1
1994:2:LAT:MONL:DT:000001:9;LAT;MONL;DT;1994;NA;98;NA;NA;NA;NA;NA;NA;3;1
1995:1:LAT:MONL:DT:000001:1;LAT;MONL;DT;1995;NA;70;NA;NA;NA;NA;NA;NA;3.9;0.77
1995:1:LAT:MONL:DT:000001:10;LAT;MONL;DT;1995;NA;93;NA;NA;NA;NA;NA;NA;3.6;0.83
1995:1:LAT:MONL:DT:000001:11;LAT;MONL;DT;1995;NA;79;NA;NA;NA;NA;NA;NA;4;0.75
1995:1:LAT:MONL:DT:000001:12;LAT;MONL;DT;1995;NA;63;NA;NA;NA;NA;NA;NA;3.9;0.77
1995:1:LAT:MONL:DT:000001:13;LAT;MONL;DT;1995;NA;93;NA;NA;NA;NA;NA;NA;3.9;0.77
1995:1:LAT:MONL:DT:000001:14;LAT;MONL;DT;1995;NA;95;NA;NA;NA;NA;NA;NA;3.9;0.77
1995:1:LAT:MONL:DT:000001:15;LAT;MONL;DT;1995;NA;99;NA;NA;NA;NA;NA;NA;3.4;0.88
1995:1:LAT:MONL:DT:000001:16;LAT;MONL;DT;1995;NA;136;NA;NA;NA;NA;NA;NA;3.4;0.88
1995:1:LAT:MONL:DT:000001:17;LAT;MONL;DT;1995;NA;53;NA;NA;NA;NA;NA;NA;3.9;0.77
1995:1:LAT:MONL:DT:000001:18;LAT;MONL;DT;1995;NA;78;NA;NA;NA;NA;NA;NA;3.9;0.77
1995:1:LAT:MONL:DT:000001:19;LAT;MONL;DT;1995;NA;103;NA;NA;NA;NA;NA;NA;3.2;0.94
1995:1:LAT:MONL:DT:000001:2;LAT;MONL;DT;1995;NA;71;NA;NA;NA;NA;NA;NA;3.9;0.77
1995:1:LAT:MONL:DT:000001:20;LAT;MONL;DT;1995;NA;127;NA;NA;NA;NA;NA;NA;4;0.75
1995:1:LAT:MONL:DT:000001:21;LAT;MONL;DT;1995;NA;91;NA;NA;NA;NA;NA;NA;3.6;0.83
1995:1:LAT:MONL:DT:000001:22;LAT;MONL;DT;1995;NA;99;NA;NA;NA;NA;NA;NA;3.4;0.88
1995:1:LAT:MONL:DT:000001:23;LAT;MONL;DT;1995;NA;100;NA;NA;NA;NA;NA;NA;3.6;0.83
1995:1:LAT:MONL:DT:000001:3;LAT;MONL;DT;1995;NA;71;NA;NA;NA;NA;NA;NA;3.9;0.77
1995:1:LAT:MONL:DT:000001:4;LAT;MONL;DT;1995;NA;46;NA;NA;NA;NA;NA;NA;4;0.75
1995:1:LAT:MONL:DT:000001:5;LAT;MONL;DT;1995;NA;61;NA;NA;NA;NA;NA;NA;3.6;0.83
1995:1:LAT:MONL:DT:000001:6;LAT;MONL;DT;1995;NA;66;NA;NA;NA;NA;NA;NA;4;0.75
1995:1:LAT:MONL:DT:000001:7;LAT;MONL;DT;1995;NA;66;NA;NA;NA;NA;NA;NA;4;0.75
1995:1:LAT:MONL:DT:000001:8;LAT;MONL;DT;1995;NA;63;NA;NA;NA;NA;NA;NA;4;0.75
1995:1:LAT:MONL:DT:000001:9;LAT;MONL;DT;1995;NA;68;NA;NA;NA;NA;NA;NA;3.8;0.79
1996:1:LAT:MONL:DT:000001:58;LAT;MONL;DT;1996;NA;57;NA;NA;NA;NA;NA;NA;3.6;0.83
1996:1:LAT:MONL:DT:000001:59;LAT;MONL;DT;1996;NA;76;NA;NA;NA;NA;NA;NA;3.6;0.83
1996:1:LAT:MONL:DT:000001:60;LAT;MONL;DT;1996;NA;134;NA;NA;NA;NA;NA;NA;3;1
1996:1:LAT:MONL:DT:000001:61;LAT;MONL;DT;1996;NA;98;NA;NA;NA;NA;NA;NA;3;1
1996:1:LAT:MONL:DT:000001:62;LAT;MONL;DT;1996;NA;90;NA;NA;NA;NA;NA;NA;3;1
1996:1:LAT:MONL:DT:000001:63;LAT;MONL;DT;1996;NA;74;NA;NA;NA;NA;NA;NA;3.6;0.83
1996:1:LAT:MONL:DT:000001:64;LAT;MONL;DT;1996;NA;99;NA;NA;NA;NA;NA;NA;3.5;0.86
1996:1:LAT:MONL:DT:000001:65;LAT;MONL;DT;1996;NA;93;NA;NA;NA;NA;NA;NA;3.3;0.91
1996:1:LAT:MONL:DT:000001:66;LAT;MONL;DT;1996;NA;99;NA;NA;NA;NA;NA;NA;3.3;0.91
1996:1:LAT:MONL:DT:000001:67;LAT;MONL;DT;1996;NA;80;NA;NA;NA;NA;NA;NA;3.5;0.86
1996:1:LAT:MONL:DT:000001:68;LAT;MONL;DT;1996;NA;53;NA;NA;NA;NA;NA;NA;4;0.75
1996:1:LAT:MONL:DT:000001:69;LAT;MONL;DT;1996;NA;72;NA;NA;NA;NA;NA;NA;3.6;0.83
1996:1:LAT:MONL:DT:000001:70;LAT;MONL;DT;1996;NA;94;NA;NA;NA;NA;NA;NA;3.5;0.86
1996:1:LAT:MONL:DT:000001:72;LAT;MONL;DT;1996;NA;79;NA;NA;NA;NA;NA;NA;3.3;0.91
1996:1:LAT:MONL:DT:000001:73;LAT;MONL;DT;1996;NA;103;NA;NA;NA;NA;NA;NA;3.3;0.91
1996:1:LAT:MONL:DT:000001:74;LAT;MONL;DT;1996;NA;97;NA;NA;NA;NA;NA;NA;3.5;0.86
1996:1:LAT:MONL:DT:000001:75;LAT;MONL;DT;1996;NA;103;NA;NA;NA;NA;NA;NA;3.2;0.94
1996:1:LAT:MONL:DT:000001:76;LAT;MONL;DT;1996;NA;68;NA;NA;NA;NA;NA;NA;3.5;0.86
1996:1:LAT:MONL:DT:000001:77;LAT;MONL;DT;1996;NA;105;NA;NA;NA;NA;NA;NA;3;1
1996:1:LAT:MONL:DT:000001:78;LAT;MONL;DT;1996;NA;72;NA;NA;NA;NA;NA;NA;3.6;0.83
1996:1:LAT:MONL:DT:000001:79;LAT;MONL;DT;1996;NA;65;NA;NA;NA;NA;NA;NA;3.6;0.83
1996:1:LAT:MONL:DT:000001:80;LAT;MONL;DT;1996;NA;70;NA;NA;NA;NA;NA;NA;3.6;0.83
1996:1:LAT:MONL:DT:000001:81;LAT;MONL;DT;1996;NA;65;NA;NA;NA;NA;NA;NA;3.6;0.83
1996:1:LAT:MONL:DT:000001:82;LAT;MONL;DT;1996;NA;94;NA;NA;NA;NA;NA;NA;3;1
1996:1:LAT:MONL:DT:000001:83;LAT;MONL;DT;1996;NA;112;NA;NA;NA;NA;NA;NA;2.8;1.07
1996:1:LAT:MONL:DT:000001:84;LAT;MONL;DT;1996;NA;58;NA;NA;NA;NA;NA;NA;3.5;0.86
1996:1:LAT:MONL:DT:000001:85;LAT;MONL;DT;1996;NA;56;NA;NA;NA;NA;NA;NA;3.5;0.86
1996:1:LAT:MONL:DT:000001:86;LAT;MONL;DT;1996;NA;112;NA;NA;NA;NA;NA;NA;3;1
1997:2:LAT:CLV:LBT:000001:1;LAT;CLV;LBT;1997;100;64;28;70.52380902;18.76;25.88190451;0.393522854;1.15;3.2;0.94
1997:2:LAT:CLV:LBT:000001:10;LAT;CLV;LBT;1997;100;68;28;70.52380902;18.76;25.88190451;0.393522854;1.15;2.8;1.07
1997:2:LAT:CLV:LBT:000001:11;LAT;CLV;LBT;1997;100;107;28;70.52380902;18.76;25.88190451;0.393522854;1.15;2.7;1.11
1997:2:LAT:CLV:LBT:000001:12;LAT;CLV;LBT;1997;100;108;28;70.52380902;18.76;25.88190451;0.393522854;1.15;3;1
1997:2:LAT:CLV:LBT:000001:13;LAT;CLV;LBT;1997;100;96;28;70.52380902;18.76;25.88190451;0.393522854;1.15;3;1
1997:2:LAT:CLV:LBT:000001:14;LAT;CLV;LBT;1997;100;112;28;70.52380902;18.76;25.88190451;0.393522854;1.15;3;1
1997:2:LAT:CLV:LBT:000001:15;LAT;CLV;LBT;1997;100;102;28;70.52380902;18.76;25.88190451;0.393522854;1.15;3;1
1997:2:LAT:CLV:LBT:000001:2;LAT;CLV;LBT;1997;100;70;28;70.52380902;18.76;25.88190451;0.393522854;1.15;3.2;0.94
1997:2:LAT:CLV:LBT:000001:3;LAT;CLV;LBT;1997;100;46;28;70.52380902;18.76;25.88190451;0.393522854;1.15;3.2;0.94
1997:2:LAT:CLV:LBT:000001:4;LAT;CLV;LBT;1997;100;49;28;70.52380902;18.76;25.88190451;0.393522854;1.15;3.2;0.94
1997:2:LAT:CLV:LBT:000001:5;LAT;CLV;LBT;1997;100;66;28;70.52380902;18.76;25.88190451;0.393522854;1.15;3;1
1997:2:LAT:CLV:LBT:000001:6;LAT;CLV;LBT;1997;100;60;28;70.52380902;18.76;25.88190451;0.393522854;1.15;3;1
1997:2:LAT:CLV:LBT:000001:7;LAT;CLV;LBT;1997;100;76;28;70.52380902;18.76;25.88190451;0.393522854;1.15;3;1
1997:2:LAT:CLV:LBT:000001:8;LAT;CLV;LBT;1997;100;64;28;70.52380902;18.76;25.88190451;0.393522854;1.15;3;1
1997:2:LAT:CLV:LBT:000001:9;LAT;CLV;LBT;1997;100;60;28;70.52380902;18.76;25.88190451;0.393522854;1.15;2.8;1.07
1997:4:LAT:CLV:LBT:000002:1;LAT;CLV;LBT;1997;100;77;28;70.52380902;18.76;25.88190451;0.393522854;1.15;3;1
1997:4:LAT:CLV:LBT:000002:10;LAT;CLV;LBT;1997;100;99;28;70.52380902;18.76;25.88190451;0.393522854;1.15;2.8;1.07
1997:4:LAT:CLV:LBT:000002:11;LAT;CLV;LBT;1997;100;105;28;70.52380902;18.76;25.88190451;0.393522854;1.15;2.7;1.11
1997:4:LAT:CLV:LBT:000002:12;LAT;CLV;LBT;1997;100;44;28;70.52380902;18.76;25.88190451;0.393522854;1.15;2.8;1.07
1997:4:LAT:CLV:LBT:000002:13;LAT;CLV;LBT;1997;100;70;28;70.52380902;18.76;25.88190451;0.393522854;1.15;2.8;1.07
1997:4:LAT:CLV:LBT:000002:14;LAT;CLV;LBT;1997;100;55;28;70.52380902;18.76;25.88190451;0.393522854;1.15;2.8;1.07
1997:4:LAT:CLV:LBT:000002:15;LAT;CLV;LBT;1997;100;60;28;70.52380902;18.76;25.88190451;0.393522854;1.15;2.8;1.07
1997:4:LAT:CLV:LBT:000002:16;LAT;CLV;LBT;1997;100;75;28;70.52380902;18.76;25.88190451;0.393522854;1.15;2.8;1.07
1997:4:LAT:CLV:LBT:000002:17;LAT;CLV;LBT;1997;100;108;28;70.52380902;18.76;25.88190451;0.393522854;1.15;2.8;1.07
1997:4:LAT:CLV:LBT:000002:18;LAT;CLV;LBT;1997;100;83;28;70.52380902;18.76;25.88190451;0.393522854;1.15;2.8;1.07
1997:4:LAT:CLV:LBT:000002:19;LAT;CLV;LBT;1997;100;75;28;70.52380902;18.76;25.88190451;0.393522854;1.15;2.8;1.07
1997:4:LAT:CLV:LBT:000002:2;LAT;CLV;LBT;1997;100;53;28;70.52380902;18.76;25.88190451;0.393522854;1.15;2.6;1.15
1997:4:LAT:CLV:LBT:000002:20;LAT;CLV;LBT;1997;100;65;28;70.52380902;18.76;25.88190451;0.393522854;1.15;2.8;1.07
1997:4:LAT:CLV:LBT:000002:3;LAT;CLV;LBT;1997;100;27;28;70.52380902;18.76;25.88190451;0.393522854;1.15;2.7;1.11
1997:4:LAT:CLV:LBT:000002:4;LAT;CLV;LBT;1997;100;44;28;70.52380902;18.76;25.88190451;0.393522854;1.15;2.7;1.11
1997:4:LAT:CLV:LBT:000002:5;LAT;CLV;LBT;1997;100;63;28;70.52380902;18.76;25.88190451;0.393522854;1.15;2.6;1.15
1997:4:LAT:CLV:LBT:000002:6;LAT;CLV;LBT;1997;100;64;28;70.52380902;18.76;25.88190451;0.393522854;1.15;2.6;1.15
1997:4:LAT:CLV:LBT:000002:7;LAT;CLV;LBT;1997;100;80;28;70.52380902;18.76;25.88190451;0.393522854;1.15;2.8;1.07
1997:4:LAT:CLV:LBT:000002:8;LAT;CLV;LBT;1997;100;71;28;70.52380902;18.76;25.88190451;0.393522854;1.15;2.8;1.07
1997:4:LAT:CLV:LBT:000002:9;LAT;CLV;LBT;1997;100;86;28;70.52380902;18.76;25.88190451;0.393522854;1.15;2.8;1.07
1998:2:LAT:CLV:LBT:000001:1;LAT;CLV;LBT;1998;100;52;28;70.52380902;18.76;25.88190451;0.393522854;1.15;3;1
1998:2:LAT:CLV:LBT:000001:10;LAT;CLV;LBT;1998;100;85;28;70.52380902;18.76;25.88190451;0.393522854;1.15;3;1
1998:2:LAT:CLV:LBT:000001:11;LAT;CLV;LBT;1998;100;92;28;70.52380902;18.76;25.88190451;0.393522854;1.15;3;1
1998:2:LAT:CLV:LBT:000001:12;LAT;CLV;LBT;1998;100;138;28;70.52380902;18.76;25.88190451;0.393522854;1.15;3;1
1998:2:LAT:CLV:LBT:000001:13;LAT;CLV;LBT;1998;100;103;28;70.52380902;18.76;25.88190451;0.393522854;1.15;3;1
1998:2:LAT:CLV:LBT:000001:14;LAT;CLV;LBT;1998;100;102;28;70.52380902;18.76;25.88190451;0.393522854;1.15;3;1
1998:2:LAT:CLV:LBT:000001:15;LAT;CLV;LBT;1998;100;99;28;70.52380902;18.76;25.88190451;0.393522854;1.15;3;1
