Date;Year;Quarter;Month;Index;Appr. ;Seq. no.;Haul;Validity (haul);Station name;Subsample;Processing;Grade;Sex;Subdivision;Rect.;ICES;Lat.;Lon.;Depth;Duration;Dist.;Doorspread;Opening;Headropedepth;Swept area (km²)/h;Kg/hour;Tot No./hour;Lengthcl;Mean weight;No./hour
1998-03-09;1998;1;3;SEPI.1998.237;Final;86;237;V;3'SW ÖLANDS NORRA GRUND;0;0;9;;27;4362;43G7;5728.45;1704.369;68;30;1.82;170;3.3;;1.146;37.2;126;390;;2
1998-03-09;1998;1;3;SEPI.1998.238;Final;87;238;V;5'N BYXELKROK(SW-DRAGET);0;0;9;;27;4362;43G7;5726.56;1700.13;57;30;1.7;163;3.5;;1.026;88.6;320;200;;2
1998-03-09;1998;1;3;SEPI.1998.238;Final;87;238;V;5'N BYXELKROK(SW-DRAGET);0;0;9;;27;4362;43G7;5726.56;1700.13;57;30;1.7;163;3.5;;1.026;88.6;320;210;;6
1998-03-09;1998;1;3;SEPI.1998.238;Final;87;238;V;5'N BYXELKROK(SW-DRAGET);0;0;9;;27;4362;43G7;5726.56;1700.13;57;30;1.7;163;3.5;;1.026;88.6;320;220;;18
1998-03-09;1998;1;3;SEPI.1998.238;Final;87;238;V;5'N BYXELKROK(SW-DRAGET);0;0;9;;27;4362;43G7;5726.56;1700.13;57;30;1.7;163;3.5;;1.026;88.6;320;230;;22
1998-03-09;1998;1;3;SEPI.1998.238;Final;87;238;V;5'N BYXELKROK(SW-DRAGET);0;0;9;;27;4362;43G7;5726.56;1700.13;57;30;1.7;163;3.5;;1.026;88.6;320;240;;48
1998-03-09;1998;1;3;SEPI.1998.238;Final;87;238;V;5'N BYXELKROK(SW-DRAGET);0;0;9;;27;4362;43G7;5726.56;1700.13;57;30;1.7;163;3.5;;1.026;88.6;320;250;;30
1998-03-09;1998;1;3;SEPI.1998.238;Final;87;238;V;5'N BYXELKROK(SW-DRAGET);0;0;9;;27;4362;43G7;5726.56;1700.13;57;30;1.7;163;3.5;;1.026;88.6;320;260;;30
1998-03-09;1998;1;3;SEPI.1998.238;Final;87;238;V;5'N BYXELKROK(SW-DRAGET);0;0;9;;27;4362;43G7;5726.56;1700.13;57;30;1.7;163;3.5;;1.026;88.6;320;270;;22
1998-03-09;1998;1;3;SEPI.1998.238;Final;87;238;V;5'N BYXELKROK(SW-DRAGET);0;0;9;;27;4362;43G7;5726.56;1700.13;57;30;1.7;163;3.5;;1.026;88.6;320;280;;26
1998-03-09;1998;1;3;SEPI.1998.238;Final;87;238;V;5'N BYXELKROK(SW-DRAGET);0;0;9;;27;4362;43G7;5726.56;1700.13;57;30;1.7;163;3.5;;1.026;88.6;320;290;;18
1998-03-09;1998;1;3;SEPI.1998.238;Final;87;238;V;5'N BYXELKROK(SW-DRAGET);0;0;9;;27;4362;43G7;5726.56;1700.13;57;30;1.7;163;3.5;;1.026;88.6;320;300;;40
1998-03-09;1998;1;3;SEPI.1998.238;Final;87;238;V;5'N BYXELKROK(SW-DRAGET);0;0;9;;27;4362;43G7;5726.56;1700.13;57;30;1.7;163;3.5;;1.026;88.6;320;310;;18
1998-03-09;1998;1;3;SEPI.1998.238;Final;87;238;V;5'N BYXELKROK(SW-DRAGET);0;0;9;;27;4362;43G7;5726.56;1700.13;57;30;1.7;163;3.5;;1.026;88.6;320;320;;8
1998-03-09;1998;1;3;SEPI.1998.238;Final;87;238;V;5'N BYXELKROK(SW-DRAGET);0;0;9;;27;4362;43G7;5726.56;1700.13;57;30;1.7;163;3.5;;1.026;88.6;320;330;;4
1998-03-09;1998;1;3;SEPI.1998.238;Final;87;238;V;5'N BYXELKROK(SW-DRAGET);0;0;9;;27;4362;43G7;5726.56;1700.13;57;30;1.7;163;3.5;;1.026;88.6;320;340;;14
1998-03-09;1998;1;3;SEPI.1998.238;Final;87;238;V;5'N BYXELKROK(SW-DRAGET);0;0;9;;27;4362;43G7;5726.56;1700.13;57;30;1.7;163;3.5;;1.026;88.6;320;350;;4
1998-03-09;1998;1;3;SEPI.1998.238;Final;87;238;V;5'N BYXELKROK(SW-DRAGET);0;0;9;;27;4362;43G7;5726.56;1700.13;57;30;1.7;163;3.5;;1.026;88.6;320;370;;8
1998-03-09;1998;1;3;SEPI.1998.238;Final;87;238;V;5'N BYXELKROK(SW-DRAGET);0;0;9;;27;4362;43G7;5726.56;1700.13;57;30;1.7;163;3.5;;1.026;88.6;320;380;;2
1998-03-09;1998;1;3;SEPI.1998.239;Final;88;239;V;4'NW BYXELKROK (SPECIALEN);0;0;9;;27;4361;43G6;5723.7;1653.859;46;30;1.79;150;3.7;;0.995;33;136;210;;6
1998-03-09;1998;1;3;SEPI.1998.239;Final;88;239;V;4'NW BYXELKROK (SPECIALEN);0;0;9;;27;4361;43G6;5723.7;1653.859;46;30;1.79;150;3.7;;0.995;33;136;220;;4
1998-03-09;1998;1;3;SEPI.1998.239;Final;88;239;V;4'NW BYXELKROK (SPECIALEN);0;0;9;;27;4361;43G6;5723.7;1653.859;46;30;1.79;150;3.7;;0.995;33;136;230;;16
1998-03-09;1998;1;3;SEPI.1998.239;Final;88;239;V;4'NW BYXELKROK (SPECIALEN);0;0;9;;27;4361;43G6;5723.7;1653.859;46;30;1.79;150;3.7;;0.995;33;136;240;;18
1998-03-09;1998;1;3;SEPI.1998.239;Final;88;239;V;4'NW BYXELKROK (SPECIALEN);0;0;9;;27;4361;43G6;5723.7;1653.859;46;30;1.79;150;3.7;;0.995;33;136;250;;20
1998-03-09;1998;1;3;SEPI.1998.239;Final;88;239;V;4'NW BYXELKROK (SPECIALEN);0;0;9;;27;4361;43G6;5723.7;1653.859;46;30;1.79;150;3.7;;0.995;33;136;260;;14
1998-03-09;1998;1;3;SEPI.1998.239;Final;88;239;V;4'NW BYXELKROK (SPECIALEN);0;0;9;;27;4361;43G6;5723.7;1653.859;46;30;1.79;150;3.7;;0.995;33;136;270;;20
1998-03-09;1998;1;3;SEPI.1998.239;Final;88;239;V;4'NW BYXELKROK (SPECIALEN);0;0;9;;27;4361;43G6;5723.7;1653.859;46;30;1.79;150;3.7;;0.995;33;136;280;;12
1998-03-09;1998;1;3;SEPI.1998.239;Final;88;239;V;4'NW BYXELKROK (SPECIALEN);0;0;9;;27;4361;43G6;5723.7;1653.859;46;30;1.79;150;3.7;;0.995;33;136;290;;4
1998-03-09;1998;1;3;SEPI.1998.239;Final;88;239;V;4'NW BYXELKROK (SPECIALEN);0;0;9;;27;4361;43G6;5723.7;1653.859;46;30;1.79;150;3.7;;0.995;33;136;300;;8
1998-03-09;1998;1;3;SEPI.1998.239;Final;88;239;V;4'NW BYXELKROK (SPECIALEN);0;0;9;;27;4361;43G6;5723.7;1653.859;46;30;1.79;150;3.7;;0.995;33;136;310;;2
1998-03-09;1998;1;3;SEPI.1998.239;Final;88;239;V;4'NW BYXELKROK (SPECIALEN);0;0;9;;27;4361;43G6;5723.7;1653.859;46;30;1.79;150;3.7;;0.995;33;136;320;;2
1998-03-09;1998;1;3;SEPI.1998.239;Final;88;239;V;4'NW BYXELKROK (SPECIALEN);0;0;9;;27;4361;43G6;5723.7;1653.859;46;30;1.79;150;3.7;;0.995;33;136;330;;2
1998-03-09;1998;1;3;SEPI.1998.239;Final;88;239;V;4'NW BYXELKROK (SPECIALEN);0;0;9;;27;4361;43G6;5723.7;1653.859;46;30;1.79;150;3.7;;0.995;33;136;340;;2
1998-03-09;1998;1;3;SEPI.1998.239;Final;88;239;V;4'NW BYXELKROK (SPECIALEN);0;0;9;;27;4361;43G6;5723.7;1653.859;46;30;1.79;150;3.7;;0.995;33;136;350;;6
1998-03-10;1998;1;3;SEPI.1998.244;Final;89;244;V;2'N HOLGERS STEN;0;0;9;;25;4061;40G6;5540.529;1631.67;65;30;1.75;176;3.5;;1.141;3.96;16;230;;2
1998-03-10;1998;1;3;SEPI.1998.244;Final;89;244;V;2'N HOLGERS STEN;0;0;9;;25;4061;40G6;5540.529;1631.67;65;30;1.75;176;3.5;;1.141;3.96;16;260;;2
1998-03-10;1998;1;3;SEPI.1998.244;Final;89;244;V;2'N HOLGERS STEN;0;0;9;;25;4061;40G6;5540.529;1631.67;65;30;1.75;176;3.5;;1.141;3.96;16;270;;4
1998-03-10;1998;1;3;SEPI.1998.244;Final;89;244;V;2'N HOLGERS STEN;0;0;9;;25;4061;40G6;5540.529;1631.67;65;30;1.75;176;3.5;;1.141;3.96;16;280;;2
1998-03-10;1998;1;3;SEPI.1998.244;Final;89;244;V;2'N HOLGERS STEN;0;0;9;;25;4061;40G6;5540.529;1631.67;65;30;1.75;176;3.5;;1.141;3.96;16;290;;2
1998-03-10;1998;1;3;SEPI.1998.244;Final;89;244;V;2'N HOLGERS STEN;0;0;9;;25;4061;40G6;5540.529;1631.67;65;30;1.75;176;3.5;;1.141;3.96;16;300;;2
1998-03-10;1998;1;3;SEPI.1998.244;Final;89;244;V;2'N HOLGERS STEN;0;0;9;;25;4061;40G6;5540.529;1631.67;65;30;1.75;176;3.5;;1.141;3.96;16;320;;2
1998-03-10;1998;1;3;SEPI.1998.245;Final;90;245;V;4'SW HOLGERS STEN;;;;;25;4061;40G6;5534.669;1624.699;71;30;1.73;;;;;;;;;
1998-03-10;1998;1;3;SEPI.1998.246;Final;91;246;V;10'S HOLGERS STEN;;;;;25;4061;40G6;5532.2;1623.599;73;30;1.77;;;;;;;;;
1998-03-10;1998;1;3;SEPI.1998.247;Final;92;247;V;16'SE UTKLIPPAN(U1);0;0;9;;25;4061;40G6;5544.52;1603.3;67;30;1.69;162;3.9;;1.014;1.428;4;270;;2
1998-03-10;1998;1;3;SEPI.1998.247;Final;92;247;V;16'SE UTKLIPPAN(U1);0;0;9;;25;4061;40G6;5544.52;1603.3;67;30;1.69;162;3.9;;1.014;1.428;4;340;;2
1998-03-10;1998;1;3;SEPI.1998.248;Final;93;248;V;INRE U10;0;0;9;;25;4060;40G5;5547.85;1557.25;60;30;1.71;169;3.9;;1.07;26.8;110;190;;2
1998-03-10;1998;1;3;SEPI.1998.248;Final;93;248;V;INRE U10;0;0;9;;25;4060;40G5;5547.85;1557.25;60;30;1.71;169;3.9;;1.07;26.8;110;200;;8
1998-03-10;1998;1;3;SEPI.1998.248;Final;93;248;V;INRE U10;0;0;9;;25;4060;40G5;5547.85;1557.25;60;30;1.71;169;3.9;;1.07;26.8;110;210;;4
1998-03-10;1998;1;3;SEPI.1998.248;Final;93;248;V;INRE U10;0;0;9;;25;4060;40G5;5547.85;1557.25;60;30;1.71;169;3.9;;1.07;26.8;110;220;;6
1998-03-10;1998;1;3;SEPI.1998.248;Final;93;248;V;INRE U10;0;0;9;;25;4060;40G5;5547.85;1557.25;60;30;1.71;169;3.9;;1.07;26.8;110;230;;12
1998-03-10;1998;1;3;SEPI.1998.248;Final;93;248;V;INRE U10;0;0;9;;25;4060;40G5;5547.85;1557.25;60;30;1.71;169;3.9;;1.07;26.8;110;240;;14
1998-03-10;1998;1;3;SEPI.1998.248;Final;93;248;V;INRE U10;0;0;9;;25;4060;40G5;5547.85;1557.25;60;30;1.71;169;3.9;;1.07;26.8;110;250;;8
1998-03-10;1998;1;3;SEPI.1998.248;Final;93;248;V;INRE U10;0;0;9;;25;4060;40G5;5547.85;1557.25;60;30;1.71;169;3.9;;1.07;26.8;110;260;;10
1998-03-10;1998;1;3;SEPI.1998.248;Final;93;248;V;INRE U10;0;0;9;;25;4060;40G5;5547.85;1557.25;60;30;1.71;169;3.9;;1.07;26.8;110;270;;8
1998-03-10;1998;1;3;SEPI.1998.248;Final;93;248;V;INRE U10;0;0;9;;25;4060;40G5;5547.85;1557.25;60;30;1.71;169;3.9;;1.07;26.8;110;280;;6
1998-03-10;1998;1;3;SEPI.1998.248;Final;93;248;V;INRE U10;0;0;9;;25;4060;40G5;5547.85;1557.25;60;30;1.71;169;3.9;;1.07;26.8;110;290;;2
1998-03-10;1998;1;3;SEPI.1998.248;Final;93;248;V;INRE U10;0;0;9;;25;4060;40G5;5547.85;1557.25;60;30;1.71;169;3.9;;1.07;26.8;110;300;;8
1998-03-10;1998;1;3;SEPI.1998.248;Final;93;248;V;INRE U10;0;0;9;;25;4060;40G5;5547.85;1557.25;60;30;1.71;169;3.9;;1.07;26.8;110;310;;8
1998-03-10;1998;1;3;SEPI.1998.248;Final;93;248;V;INRE U10;0;0;9;;25;4060;40G5;5547.85;1557.25;60;30;1.71;169;3.9;;1.07;26.8;110;330;;4
1998-03-10;1998;1;3;SEPI.1998.248;Final;93;248;V;INRE U10;0;0;9;;25;4060;40G5;5547.85;1557.25;60;30;1.71;169;3.9;;1.07;26.8;110;340;;2
1998-03-10;1998;1;3;SEPI.1998.248;Final;93;248;V;INRE U10;0;0;9;;25;4060;40G5;5547.85;1557.25;60;30;1.71;169;3.9;;1.07;26.8;110;350;;6
1998-03-10;1998;1;3;SEPI.1998.248;Final;93;248;V;INRE U10;0;0;9;;25;4060;40G5;5547.85;1557.25;60;30;1.71;169;3.9;;1.07;26.8;110;360;;2
1998-03-10;1998;1;3;SEPI.1998.249;Final;94;249;V;ARGOS TRACK;0;0;9;;25;4061;40G6;5552.18;1601.599;54;30;1.68;157;3.8;;0.977;12;40;160;;2
1998-03-10;1998;1;3;SEPI.1998.249;Final;94;249;V;ARGOS TRACK;0;0;9;;25;4061;40G6;5552.18;1601.599;54;30;1.68;157;3.8;;0.977;12;40;210;;2
1998-03-10;1998;1;3;SEPI.1998.249;Final;94;249;V;ARGOS TRACK;0;0;9;;25;4061;40G6;5552.18;1601.599;54;30;1.68;157;3.8;;0.977;12;40;220;;2
1998-03-10;1998;1;3;SEPI.1998.249;Final;94;249;V;ARGOS TRACK;0;0;9;;25;4061;40G6;5552.18;1601.599;54;30;1.68;157;3.8;;0.977;12;40;240;;2
1998-03-10;1998;1;3;SEPI.1998.249;Final;94;249;V;ARGOS TRACK;0;0;9;;25;4061;40G6;5552.18;1601.599;54;30;1.68;157;3.8;;0.977;12;40;250;;4
1998-03-10;1998;1;3;SEPI.1998.249;Final;94;249;V;ARGOS TRACK;0;0;9;;25;4061;40G6;5552.18;1601.599;54;30;1.68;157;3.8;;0.977;12;40;260;;4
1998-03-10;1998;1;3;SEPI.1998.249;Final;94;249;V;ARGOS TRACK;0;0;9;;25;4061;40G6;5552.18;1601.599;54;30;1.68;157;3.8;;0.977;12;40;270;;2
1998-03-10;1998;1;3;SEPI.1998.249;Final;94;249;V;ARGOS TRACK;0;0;9;;25;4061;40G6;5552.18;1601.599;54;30;1.68;157;3.8;;0.977;12;40;280;;8
1998-03-10;1998;1;3;SEPI.1998.249;Final;94;249;V;ARGOS TRACK;0;0;9;;25;4061;40G6;5552.18;1601.599;54;30;1.68;157;3.8;;0.977;12;40;310;;6
1998-03-10;1998;1;3;SEPI.1998.249;Final;94;249;V;ARGOS TRACK;0;0;9;;25;4061;40G6;5552.18;1601.599;54;30;1.68;157;3.8;;0.977;12;40;320;;4
1998-03-10;1998;1;3;SEPI.1998.249;Final;94;249;V;ARGOS TRACK;0;0;9;;25;4061;40G6;5552.18;1601.599;54;30;1.68;157;3.8;;0.977;12;40;370;;2
1998-03-10;1998;1;3;SEPI.1998.249;Final;94;249;V;ARGOS TRACK;0;0;9;;25;4061;40G6;5552.18;1601.599;54;30;1.68;157;3.8;;0.977;12;40;400;;2
1998-11-23;1998;4;11;SEPI.1998.692;Final;298;692;V;RACKAPUTT;0;0;9;;25;4059;40G4;5540.799;1428.4;50;30;1.9;148;3.3;;1.042;53.2;112;170;;2
1998-11-23;1998;4;11;SEPI.1998.692;Final;298;692;V;RACKAPUTT;0;0;9;;25;4059;40G4;5540.799;1428.4;50;30;1.9;148;3.3;;1.042;53.2;112;230;;2
1998-11-23;1998;4;11;SEPI.1998.692;Final;298;692;V;RACKAPUTT;0;0;9;;25;4059;40G4;5540.799;1428.4;50;30;1.9;148;3.3;;1.042;53.2;112;240;;2
1998-11-23;1998;4;11;SEPI.1998.692;Final;298;692;V;RACKAPUTT;0;0;9;;25;4059;40G4;5540.799;1428.4;50;30;1.9;148;3.3;;1.042;53.2;112;250;;2
1998-11-23;1998;4;11;SEPI.1998.692;Final;298;692;V;RACKAPUTT;0;0;9;;25;4059;40G4;5540.799;1428.4;50;30;1.9;148;3.3;;1.042;53.2;112;260;;6
1998-11-23;1998;4;11;SEPI.1998.692;Final;298;692;V;RACKAPUTT;0;0;9;;25;4059;40G4;5540.799;1428.4;50;30;1.9;148;3.3;;1.042;53.2;112;270;;6
1998-11-23;1998;4;11;SEPI.1998.692;Final;298;692;V;RACKAPUTT;0;0;9;;25;4059;40G4;5540.799;1428.4;50;30;1.9;148;3.3;;1.042;53.2;112;280;;8
1998-11-23;1998;4;11;SEPI.1998.692;Final;298;692;V;RACKAPUTT;0;0;9;;25;4059;40G4;5540.799;1428.4;50;30;1.9;148;3.3;;1.042;53.2;112;290;;6
1998-11-23;1998;4;11;SEPI.1998.692;Final;298;692;V;RACKAPUTT;0;0;9;;25;4059;40G4;5540.799;1428.4;50;30;1.9;148;3.3;;1.042;53.2;112;300;;8
1998-11-23;1998;4;11;SEPI.1998.692;Final;298;692;V;RACKAPUTT;0;0;9;;25;4059;40G4;5540.799;1428.4;50;30;1.9;148;3.3;;1.042;53.2;112;310;;8
1998-11-23;1998;4;11;SEPI.1998.692;Final;298;692;V;RACKAPUTT;0;0;9;;25;4059;40G4;5540.799;1428.4;50;30;1.9;148;3.3;;1.042;53.2;112;320;;12
1998-11-23;1998;4;11;SEPI.1998.692;Final;298;692;V;RACKAPUTT;0;0;9;;25;4059;40G4;5540.799;1428.4;50;30;1.9;148;3.3;;1.042;53.2;112;330;;4
1998-11-23;1998;4;11;SEPI.1998.692;Final;298;692;V;RACKAPUTT;0;0;9;;25;4059;40G4;5540.799;1428.4;50;30;1.9;148;3.3;;1.042;53.2;112;340;;14
1998-11-23;1998;4;11;SEPI.1998.692;Final;298;692;V;RACKAPUTT;0;0;9;;25;4059;40G4;5540.799;1428.4;50;30;1.9;148;3.3;;1.042;53.2;112;350;;12
1998-11-23;1998;4;11;SEPI.1998.692;Final;298;692;V;RACKAPUTT;0;0;9;;25;4059;40G4;5540.799;1428.4;50;30;1.9;148;3.3;;1.042;53.2;112;360;;6
1998-11-23;1998;4;11;SEPI.1998.692;Final;298;692;V;RACKAPUTT;0;0;9;;25;4059;40G4;5540.799;1428.4;50;30;1.9;148;3.3;;1.042;53.2;112;370;;8
1998-11-23;1998;4;11;SEPI.1998.692;Final;298;692;V;RACKAPUTT;0;0;9;;25;4059;40G4;5540.799;1428.4;50;30;1.9;148;3.3;;1.042;53.2;112;380;;2
1998-11-23;1998;4;11;SEPI.1998.692;Final;298;692;V;RACKAPUTT;0;0;9;;25;4059;40G4;5540.799;1428.4;50;30;1.9;148;3.3;;1.042;53.2;112;390;;2
1998-11-23;1998;4;11;SEPI.1998.692;Final;298;692;V;RACKAPUTT;0;0;9;;25;4059;40G4;5540.799;1428.4;50;30;1.9;148;3.3;;1.042;53.2;112;410;;2
1998-11-23;1998;4;11;SEPI.1998.693;Final;299;693;V;LILLA OST;0;0;9;;25;4059;40G4;5535.6;1436.699;68;30;1.9;171;3.5;;1.203;1.98;4;310;;2
1998-11-23;1998;4;11;SEPI.1998.693;Final;299;693;V;LILLA OST;0;0;9;;25;4059;40G4;5535.6;1436.699;68;30;1.9;171;3.5;;1.203;1.98;4;330;;2
1998-11-23;1998;4;11;SEPI.1998.694;Final;300;694;V;S2;0;0;9;;25;3959;39G4;5527.6;1443.5;69;30;1.7;173;3.4;;1.089;10.44;24;260;;2
1998-11-23;1998;4;11;SEPI.1998.694;Final;300;694;V;S2;0;0;9;;25;3959;39G4;5527.6;1443.5;69;30;1.7;173;3.4;;1.089;10.44;24;270;;2
1998-11-23;1998;4;11;SEPI.1998.694;Final;300;694;V;S2;0;0;9;;25;3959;39G4;5527.6;1443.5;69;30;1.7;173;3.4;;1.089;10.44;24;290;;4
1998-11-23;1998;4;11;SEPI.1998.694;Final;300;694;V;S2;0;0;9;;25;3959;39G4;5527.6;1443.5;69;30;1.7;173;3.4;;1.089;10.44;24;300;;4
1998-11-23;1998;4;11;SEPI.1998.694;Final;300;694;V;S2;0;0;9;;25;3959;39G4;5527.6;1443.5;69;30;1.7;173;3.4;;1.089;10.44;24;310;;2
1998-11-23;1998;4;11;SEPI.1998.694;Final;300;694;V;S2;0;0;9;;25;3959;39G4;5527.6;1443.5;69;30;1.7;173;3.4;;1.089;10.44;24;320;;4
1998-11-23;1998;4;11;SEPI.1998.694;Final;300;694;V;S2;0;0;9;;25;3959;39G4;5527.6;1443.5;69;30;1.7;173;3.4;;1.089;10.44;24;340;;2
1998-11-23;1998;4;11;SEPI.1998.694;Final;300;694;V;S2;0;0;9;;25;3959;39G4;5527.6;1443.5;69;30;1.7;173;3.4;;1.089;10.44;24;350;;2
1998-11-23;1998;4;11;SEPI.1998.694;Final;300;694;V;S2;0;0;9;;25;3959;39G4;5527.6;1443.5;69;30;1.7;173;3.4;;1.089;10.44;24;450;;2
1998-11-23;1998;4;11;SEPI.1998.695;Final;301;695;V;8'E SKILLINGE;0;0;9;;25;3959;39G4;5527.799;1432.4;55;30;1.9;162;3.5;;1.14;20;58;180;;2
1998-11-23;1998;4;11;SEPI.1998.695;Final;301;695;V;8'E SKILLINGE;0;0;9;;25;3959;39G4;5527.799;1432.4;55;30;1.9;162;3.5;;1.14;20;58;200;;2
1998-11-23;1998;4;11;SEPI.1998.695;Final;301;695;V;8'E SKILLINGE;0;0;9;;25;3959;39G4;5527.799;1432.4;55;30;1.9;162;3.5;;1.14;20;58;220;;2
1998-11-23;1998;4;11;SEPI.1998.695;Final;301;695;V;8'E SKILLINGE;0;0;9;;25;3959;39G4;5527.799;1432.4;55;30;1.9;162;3.5;;1.14;20;58;250;;4
1998-11-23;1998;4;11;SEPI.1998.695;Final;301;695;V;8'E SKILLINGE;0;0;9;;25;3959;39G4;5527.799;1432.4;55;30;1.9;162;3.5;;1.14;20;58;260;;6
1998-11-23;1998;4;11;SEPI.1998.695;Final;301;695;V;8'E SKILLINGE;0;0;9;;25;3959;39G4;5527.799;1432.4;55;30;1.9;162;3.5;;1.14;20;58;280;;8
1998-11-23;1998;4;11;SEPI.1998.695;Final;301;695;V;8'E SKILLINGE;0;0;9;;25;3959;39G4;5527.799;1432.4;55;30;1.9;162;3.5;;1.14;20;58;290;;4
1998-11-23;1998;4;11;SEPI.1998.695;Final;301;695;V;8'E SKILLINGE;0;0;9;;25;3959;39G4;5527.799;1432.4;55;30;1.9;162;3.5;;1.14;20;58;300;;6
1998-11-23;1998;4;11;SEPI.1998.695;Final;301;695;V;8'E SKILLINGE;0;0;9;;25;3959;39G4;5527.799;1432.4;55;30;1.9;162;3.5;;1.14;20;58;310;;4
1998-11-23;1998;4;11;SEPI.1998.695;Final;301;695;V;8'E SKILLINGE;0;0;9;;25;3959;39G4;5527.799;1432.4;55;30;1.9;162;3.5;;1.14;20;58;320;;4
1998-11-23;1998;4;11;SEPI.1998.695;Final;301;695;V;8'E SKILLINGE;0;0;9;;25;3959;39G4;5527.799;1432.4;55;30;1.9;162;3.5;;1.14;20;58;330;;2
1998-11-23;1998;4;11;SEPI.1998.695;Final;301;695;V;8'E SKILLINGE;0;0;9;;25;3959;39G4;5527.799;1432.4;55;30;1.9;162;3.5;;1.14;20;58;340;;8
1998-11-23;1998;4;11;SEPI.1998.695;Final;301;695;V;8'E SKILLINGE;0;0;9;;25;3959;39G4;5527.799;1432.4;55;30;1.9;162;3.5;;1.14;20;58;360;;2
1998-11-23;1998;4;11;SEPI.1998.695;Final;301;695;V;8'E SKILLINGE;0;0;9;;25;3959;39G4;5527.799;1432.4;55;30;1.9;162;3.5;;1.14;20;58;370;;4
1998-11-24;1998;4;11;SEPI.1998.697;Final;302;697;V;Y15;0;0;9;;24;3858;38G3;5455.6;1315;47;30;2;140;2.9;;1.037;11.46;34;190;;2
1998-11-24;1998;4;11;SEPI.1998.697;Final;302;697;V;Y15;0;0;9;;24;3858;38G3;5455.6;1315;47;30;2;140;2.9;;1.037;11.46;34;250;;2
1998-11-24;1998;4;11;SEPI.1998.697;Final;302;697;V;Y15;0;0;9;;24;3858;38G3;5455.6;1315;47;30;2;140;2.9;;1.037;11.46;34;260;;2
1998-11-24;1998;4;11;SEPI.1998.697;Final;302;697;V;Y15;0;0;9;;24;3858;38G3;5455.6;1315;47;30;2;140;2.9;;1.037;11.46;34;270;;4
1998-11-24;1998;4;11;SEPI.1998.697;Final;302;697;V;Y15;0;0;9;;24;3858;38G3;5455.6;1315;47;30;2;140;2.9;;1.037;11.46;34;290;;8
1998-11-24;1998;4;11;SEPI.1998.697;Final;302;697;V;Y15;0;0;9;;24;3858;38G3;5455.6;1315;47;30;2;140;2.9;;1.037;11.46;34;300;;6
1998-11-24;1998;4;11;SEPI.1998.697;Final;302;697;V;Y15;0;0;9;;24;3858;38G3;5455.6;1315;47;30;2;140;2.9;;1.037;11.46;34;310;;4
1998-11-24;1998;4;11;SEPI.1998.697;Final;302;697;V;Y15;0;0;9;;24;3858;38G3;5455.6;1315;47;30;2;140;2.9;;1.037;11.46;34;320;;2
1998-11-24;1998;4;11;SEPI.1998.697;Final;302;697;V;Y15;0;0;9;;24;3858;38G3;5455.6;1315;47;30;2;140;2.9;;1.037;11.46;34;330;;2
1998-11-24;1998;4;11;SEPI.1998.697;Final;302;697;V;Y15;0;0;9;;24;3858;38G3;5455.6;1315;47;30;2;140;2.9;;1.037;11.46;34;340;;2
1998-11-24;1998;4;11;SEPI.1998.698;Final;303;698;I;S TRELLEBORG;;;;;24;3958;39G3;5512.7;1314.4;41;30;1.9;;;;;;;;;
1998-11-24;1998;4;11;SEPI.1998.699;Final;304;699;V;Y18;0;0;9;;24;3958;39G3;5500.6;1355.199;42;30;1.9;135;3.3;;0.95;13;28;250;;2
1998-11-24;1998;4;11;SEPI.1998.699;Final;304;699;V;Y18;0;0;9;;24;3958;39G3;5500.6;1355.199;42;30;1.9;135;3.3;;0.95;13;28;270;;2
1998-11-24;1998;4;11;SEPI.1998.699;Final;304;699;V;Y18;0;0;9;;24;3958;39G3;5500.6;1355.199;42;30;1.9;135;3.3;;0.95;13;28;290;;4
1998-11-24;1998;4;11;SEPI.1998.699;Final;304;699;V;Y18;0;0;9;;24;3958;39G3;5500.6;1355.199;42;30;1.9;135;3.3;;0.95;13;28;300;;4
1998-11-24;1998;4;11;SEPI.1998.699;Final;304;699;V;Y18;0;0;9;;24;3958;39G3;5500.6;1355.199;42;30;1.9;135;3.3;;0.95;13;28;320;;6
1998-11-24;1998;4;11;SEPI.1998.699;Final;304;699;V;Y18;0;0;9;;24;3958;39G3;5500.6;1355.199;42;30;1.9;135;3.3;;0.95;13;28;330;;4
1998-11-24;1998;4;11;SEPI.1998.699;Final;304;699;V;Y18;0;0;9;;24;3958;39G3;5500.6;1355.199;42;30;1.9;135;3.3;;0.95;13;28;340;;2
1998-11-24;1998;4;11;SEPI.1998.699;Final;304;699;V;Y18;0;0;9;;24;3958;39G3;5500.6;1355.199;42;30;1.9;135;3.3;;0.95;13;28;380;;2
1998-11-24;1998;4;11;SEPI.1998.699;Final;304;699;V;Y18;0;0;9;;24;3958;39G3;5500.6;1355.199;42;30;1.9;135;3.3;;0.95;13;28;400;;2
1998-11-25;1998;4;11;SEPI.1998.702;Final;305;702;V;10'S HOLGERS STEN;;;;;25;4061;40G6;5531.399;1618.599;73;30;1.8;;;;;;;;;
1998-11-25;1998;4;11;SEPI.1998.703;Final;306;703;V;4'SW HOLGERS STEN;0;0;9;;25;4061;40G6;5535;1625.9;68;30;1.8;159;3.2;;1.06;0.9;2;330;;2
