Species;Date;Year;Quarter;Month;Index;Appr. status;Seqno;Haul;Validity;Station name;Subsam;Processing;Size;Sex;Subdiv;Rect;ICES;Lat;Long;Bottom depth (m);Duration (min);Dist. (Nm);Doorspread (m);Opening (m);Headropedepth (m);Swept area (km2);Kg/hour;Tot. no./hour;Lengthcl. (mm);No./hour;Length measure type;DNA sampleID;NumberToSample;SMHI serial no
turbot;1995-03-02;1995;1;3;SEPI.1995.67;Locked;67;67;V;5'SE BANANBANK;;;;;26;4163;41G8;5601,899;1855,4;125;30;1,6;;;;;;;;;;;;
turbot;1995-03-02;1995;1;3;SEPI.1995.68;Locked;68;68;V;S HOBURG BANK;;;;;26;4163;41G8;5614,799;1828,4;73;30;1,6;;;;;;;;;;;;
turbot;1995-03-03;1995;1;3;SEPI.1995.69;Locked;69;69;V;SW UTKLIPPAN;0;0;9;;25;4060;40G5;5551;1534,5;37;30;1,8;96;5;;0,6400;10,8;16;230;2;Total length TL;;;
turbot;1995-03-03;1995;1;3;SEPI.1995.69;Locked;69;69;V;SW UTKLIPPAN;0;0;9;;25;4060;40G5;5551;1534,5;37;30;1,8;96;5;;0,6400;10,8;16;280;2;Total length TL;;;
turbot;1995-03-03;1995;1;3;SEPI.1995.69;Locked;69;69;V;SW UTKLIPPAN;0;0;9;;25;4060;40G5;5551;1534,5;37;30;1,8;96;5;;0,6400;10,8;16;310;2;Total length TL;;;
turbot;1995-03-03;1995;1;3;SEPI.1995.69;Locked;69;69;V;SW UTKLIPPAN;0;0;9;;25;4060;40G5;5551;1534,5;37;30;1,8;96;5;;0,6400;10,8;16;330;2;Total length TL;;;
turbot;1995-03-03;1995;1;3;SEPI.1995.69;Locked;69;69;V;SW UTKLIPPAN;0;0;9;;25;4060;40G5;5551;1534,5;37;30;1,8;96;5;;0,6400;10,8;16;360;4;Total length TL;;;
turbot;1995-03-03;1995;1;3;SEPI.1995.69;Locked;69;69;V;SW UTKLIPPAN;0;0;9;;25;4060;40G5;5551;1534,5;37;30;1,8;96;5;;0,6400;10,8;16;370;4;Total length TL;;;
turbot;1995-03-03;1995;1;3;SEPI.1995.70;Locked;70;70;V;YTTERTORPET;0;0;9;;25;4060;40G5;5549,2;1524,8;54;30;1,7;85,7;5,3;;0,5400;1,3;2;330;2;Total length TL;;;
turbot;1995-03-06;1995;1;3;SEPI.1995.71;Locked;71;71;V;ARGOSTRACK;0;0;9;;25;4061;40G6;5552;1601,4;55;30;1,7;96,4;5,2;;0,6070;3,96;6;280;2;Total length TL;;;
turbot;1995-03-06;1995;1;3;SEPI.1995.71;Locked;71;71;V;ARGOSTRACK;0;0;9;;25;4061;40G6;5552;1601,4;55;30;1,7;96,4;5,2;;0,6070;3,96;6;320;2;Total length TL;;;
turbot;1995-03-06;1995;1;3;SEPI.1995.71;Locked;71;71;V;ARGOSTRACK;0;0;9;;25;4061;40G6;5552;1601,4;55;30;1,7;96,4;5,2;;0,6070;3,96;6;350;2;Total length TL;;;
turbot;1995-03-06;1995;1;3;SEPI.1995.72;Locked;72;72;V;16'SE UTKLIPPAN;;;;;25;4061;40G6;5544,799;1600,199;66;30;1,9;;;;;;;;;;;;120
turbot;1995-03-06;1995;1;3;SEPI.1995.73;Locked;73;73;V;4'SW HOLGERS STEN;;;;;25;4061;40G6;5534,6;1624,8;71;30;1,8;;;;;;;;;;;;121
turbot;1995-03-06;1995;1;3;SEPI.1995.74;Locked;74;74;V;2'N HOLGERS STEN;;;;;25;4061;40G6;5540,1;1627,9;66;30;1,7;;;;;;;;;;;;122
turbot;1995-03-07;1995;1;3;SEPI.1995.75;Locked;75;75;V;SE N:A MIDSJÖBANKARNA;;;;;25;4162;41G7;5604,7;1746,5;66;30;1,9;;;;;;;;;;;;123
turbot;1995-03-07;1995;1;3;SEPI.1995.76;Locked;76;76;V;NE SÖDRA MIDSJÖBANKARNA;;;;;25;4062;40G7;5551,5;1740,9;62;30;1,8;;;;;;;;;;;;124
turbot;1995-03-07;1995;1;3;SEPI.1995.77;Locked;77;77;V;MIDSJÖHÅLET;0;0;9;;25;4062;40G7;5555,6;1706,3;48;30;1,7;95,9;5,2;;0,6040;14,8;8;250;2;Total length TL;;;125
turbot;1995-03-07;1995;1;3;SEPI.1995.77;Locked;77;77;V;MIDSJÖHÅLET;0;0;9;;25;4062;40G7;5555,6;1706,3;48;30;1,7;95,9;5,2;;0,6040;14,8;8;390;2;Total length TL;;;125
turbot;1995-03-07;1995;1;3;SEPI.1995.77;Locked;77;77;V;MIDSJÖHÅLET;0;0;9;;25;4062;40G7;5555,6;1706,3;48;30;1,7;95,9;5,2;;0,6040;14,8;8;400;2;Total length TL;;;125
turbot;1995-03-07;1995;1;3;SEPI.1995.77;Locked;77;77;V;MIDSJÖHÅLET;0;0;9;;25;4062;40G7;5555,6;1706,3;48;30;1,7;95,9;5,2;;0,6040;14,8;8;520;2;Total length TL;;;125
turbot;1995-03-07;1995;1;3;SEPI.1995.78;Locked;78;78;V;8'SE BLÄSINGE;;;;;27;4261;42G6;5631,7;1654,9;74;30;1,7;;;;;;;;;;;;126
turbot;1995-03-08;1995;1;3;SEPI.1995.79;Locked;79;79;V;9.5 NW HOBURG;;;;;27;4362;43G7;5704,399;1754,5;77;30;1,8;;;;;;;;;;;;128
turbot;1995-03-08;1995;1;3;SEPI.1995.80;Locked;80;80;V;12'SE NÄR;0;0;9;;282;4363;43G8;5703,7;1852,5;86;30;1,8;106,8;4,5;;0,7120;2,76;2;380;2;Total length TL;;;
turbot;1995-03-08;1995;1;3;SEPI.1995.81;Locked;81;81;V;5'SE NÄR;0;0;9;;282;4363;43G8;5709,7;1848,9;49;30;1,7;95,2;4,8;;0,5990;7,46;8;300;2;Total length TL;;;130
turbot;1995-03-08;1995;1;3;SEPI.1995.81;Locked;81;81;V;5'SE NÄR;0;0;9;;282;4363;43G8;5709,7;1848,9;49;30;1,7;95,2;4,8;;0,5990;7,46;8;320;2;Total length TL;;;130
turbot;1995-03-08;1995;1;3;SEPI.1995.81;Locked;81;81;V;5'SE NÄR;0;0;9;;282;4363;43G8;5709,7;1848,9;49;30;1,7;95,2;4,8;;0,5990;7,46;8;370;2;Total length TL;;;130
turbot;1995-03-08;1995;1;3;SEPI.1995.81;Locked;81;81;V;5'SE NÄR;0;0;9;;282;4363;43G8;5709,7;1848,9;49;30;1,7;95,2;4,8;;0,5990;7,46;8;380;2;Total length TL;;;130
turbot;1995-03-08;1995;1;3;SEPI.1995.82;Locked;82;82;V;8'SE ÖSTERGARN;0;0;9;;282;4364;43G9;5721,7;1910,199;83;30;1,6;96,8;4,6;;0,5740;3,14;2;400;2;Total length TL;;;131
turbot;1995-03-08;1995;1;3;SEPI.1995.83;Locked;83;83;V;10'SE ÖSTERGARN;;;;;282;4364;43G9;5720,1;1913,599;103;30;1,9;;;;;;;;;;;;132
turbot;1995-03-09;1995;1;3;SEPI.1995.84;Locked;84;84;V;35'WSW VENTSPILS;;;;;282;4365;43H0;5712,6;2034,9;105;30;1,8;;;;;;;;;;;;135
turbot;1995-03-09;1995;1;3;SEPI.1995.85;Locked;85;85;V;25'W VENTSPILS;0;0;9;;282;4365;43H0;5714,5;2044,099;71;30;1,7;108,1;4,5;;0,6810;5,34;10;220;2;Total length TL;;;136
turbot;1995-03-09;1995;1;3;SEPI.1995.85;Locked;85;85;V;25'W VENTSPILS;0;0;9;;282;4365;43H0;5714,5;2044,099;71;30;1,7;108,1;4,5;;0,6810;5,34;10;230;4;Total length TL;;;136
turbot;1995-03-09;1995;1;3;SEPI.1995.85;Locked;85;85;V;25'W VENTSPILS;0;0;9;;282;4365;43H0;5714,5;2044,099;71;30;1,7;108,1;4,5;;0,6810;5,34;10;250;2;Total length TL;;;136
turbot;1995-03-09;1995;1;3;SEPI.1995.85;Locked;85;85;V;25'W VENTSPILS;0;0;9;;282;4365;43H0;5714,5;2044,099;71;30;1,7;108,1;4,5;;0,6810;5,34;10;400;2;Total length TL;;;136
turbot;1995-03-09;1995;1;3;SEPI.1995.86;Locked;86;86;I;20'W UZAVA;0;0;9;;282;4365;43H0;5712,1;2050,399;45;12;,6;90,5;4,8;;0,5030;29,5;35;220;5;Total length TL;;;137
turbot;1995-03-09;1995;1;3;SEPI.1995.86;Locked;86;86;I;20'W UZAVA;0;0;9;;282;4365;43H0;5712,1;2050,399;45;12;,6;90,5;4,8;;0,5030;29,5;35;250;5;Total length TL;;;137
turbot;1995-03-09;1995;1;3;SEPI.1995.86;Locked;86;86;I;20'W UZAVA;0;0;9;;282;4365;43H0;5712,1;2050,399;45;12;,6;90,5;4,8;;0,5030;29,5;35;260;10;Total length TL;;;137
turbot;1995-03-09;1995;1;3;SEPI.1995.86;Locked;86;86;I;20'W UZAVA;0;0;9;;282;4365;43H0;5712,1;2050,399;45;12;,6;90,5;4,8;;0,5030;29,5;35;330;5;Total length TL;;;137
turbot;1995-03-09;1995;1;3;SEPI.1995.86;Locked;86;86;I;20'W UZAVA;0;0;9;;282;4365;43H0;5712,1;2050,399;45;12;,6;90,5;4,8;;0,5030;29,5;35;420;10;Total length TL;;;137
turbot;1995-03-09;1995;1;3;SEPI.1995.87;Locked;87;87;V;13'SW VENTSPILS;0;0;9;;282;4366;43H1;5716,899;2102,6;63;30;1,6;99,4;4,9;;0,5890;7,68;10;250;2;Total length TL;;;138
turbot;1995-03-09;1995;1;3;SEPI.1995.87;Locked;87;87;V;13'SW VENTSPILS;0;0;9;;282;4366;43H1;5716,899;2102,6;63;30;1,6;99,4;4,9;;0,5890;7,68;10;260;2;Total length TL;;;138
turbot;1995-03-09;1995;1;3;SEPI.1995.87;Locked;87;87;V;13'SW VENTSPILS;0;0;9;;282;4366;43H1;5716,899;2102,6;63;30;1,6;99,4;4,9;;0,5890;7,68;10;280;2;Total length TL;;;138
turbot;1995-03-09;1995;1;3;SEPI.1995.87;Locked;87;87;V;13'SW VENTSPILS;0;0;9;;282;4366;43H1;5716,899;2102,6;63;30;1,6;99,4;4,9;;0,5890;7,68;10;350;2;Total length TL;;;138
turbot;1995-03-09;1995;1;3;SEPI.1995.87;Locked;87;87;V;13'SW VENTSPILS;0;0;9;;282;4366;43H1;5716,899;2102,6;63;30;1,6;99,4;4,9;;0,5890;7,68;10;400;2;Total length TL;;;138
turbot;1995-03-09;1995;1;3;SEPI.1995.88;Locked;88;88;V;12'WNW VENTSPILS;0;0;9;;282;4366;43H1;5729,7;2110,6;70;30;1,8;94,9;4,6;;0,6330;7,64;12;240;2;Total length TL;;;139
turbot;1995-03-09;1995;1;3;SEPI.1995.88;Locked;88;88;V;12'WNW VENTSPILS;0;0;9;;282;4366;43H1;5729,7;2110,6;70;30;1,8;94,9;4,6;;0,6330;7,64;12;250;2;Total length TL;;;139
turbot;1995-03-09;1995;1;3;SEPI.1995.88;Locked;88;88;V;12'WNW VENTSPILS;0;0;9;;282;4366;43H1;5729,7;2110,6;70;30;1,8;94,9;4,6;;0,6330;7,64;12;260;2;Total length TL;;;139
turbot;1995-03-09;1995;1;3;SEPI.1995.88;Locked;88;88;V;12'WNW VENTSPILS;0;0;9;;282;4366;43H1;5729,7;2110,6;70;30;1,8;94,9;4,6;;0,6330;7,64;12;290;2;Total length TL;;;139
turbot;1995-03-09;1995;1;3;SEPI.1995.88;Locked;88;88;V;12'WNW VENTSPILS;0;0;9;;282;4366;43H1;5729,7;2110,6;70;30;1,8;94,9;4,6;;0,6330;7,64;12;300;2;Total length TL;;;139
turbot;1995-03-09;1995;1;3;SEPI.1995.88;Locked;88;88;V;12'WNW VENTSPILS;0;0;9;;282;4366;43H1;5729,7;2110,6;70;30;1,8;94,9;4,6;;0,6330;7,64;12;400;2;Total length TL;;;139
turbot;1995-03-10;1995;1;3;SEPI.1995.89;Locked;89;89;V;8'SE FÅRÖ;0;0;9;;282;4464;44G9;5749,2;1931,8;79;30;1,7;101;4,8;;0,6360;4;4;300;2;Total length TL;;;141
turbot;1995-03-10;1995;1;3;SEPI.1995.89;Locked;89;89;V;8'SE FÅRÖ;0;0;9;;282;4464;44G9;5749,2;1931,8;79;30;1,7;101;4,8;;0,6360;4;4;380;2;Total length TL;;;141
turbot;1995-03-10;1995;1;3;SEPI.1995.90;Locked;90;90;V;6,5'SE FÅRÖ;0;0;9;;282;4464;44G9;5751,5;1928,599;70;30;1,7;105,8;4,5;;0,6660;2,2;4;280;2;Total length TL;;;142
turbot;1995-03-10;1995;1;3;SEPI.1995.90;Locked;90;90;V;6,5'SE FÅRÖ;0;0;9;;282;4464;44G9;5751,5;1928,599;70;30;1,7;105,8;4,5;;0,6660;2,2;4;310;2;Total length TL;;;142
turbot;1995-03-10;1995;1;3;SEPI.1995.91;Locked;91;91;V;5'SE FÅRÖ;0;0;9;;282;4464;44G9;5752,799;1925,4;50;30;1,7;95,3;5,2;;0,6000;4,66;8;250;2;Total length TL;;;143
turbot;1995-03-10;1995;1;3;SEPI.1995.91;Locked;91;91;V;5'SE FÅRÖ;0;0;9;;282;4464;44G9;5752,799;1925,4;50;30;1,7;95,3;5,2;;0,6000;4,66;8;270;2;Total length TL;;;143
turbot;1995-03-10;1995;1;3;SEPI.1995.91;Locked;91;91;V;5'SE FÅRÖ;0;0;9;;282;4464;44G9;5752,799;1925,4;50;30;1,7;95,3;5,2;;0,6000;4,66;8;300;2;Total length TL;;;143
turbot;1995-03-10;1995;1;3;SEPI.1995.91;Locked;91;91;V;5'SE FÅRÖ;0;0;9;;282;4464;44G9;5752,799;1925,4;50;30;1,7;95,3;5,2;;0,6000;4,66;8;360;2;Total length TL;;;143
turbot;1995-03-10;1995;1;3;SEPI.1995.92;Locked;92;92;V;6'NW VISBY;;;;;27;4463;44G8;5746,299;1810;102;30;1,8;;;;;;;;;;;;144
turbot;1995-03-11;1995;1;3;SEPI.1995.93;Locked;93;93;V;5'SSE KNOLLS GRUND;;;;;27;4362;43G7;5728,2;1732,9;73;30;1,7;;;;;;;;;;;;145
turbot;1995-03-11;1995;1;3;SEPI.1995.94;Locked;94;94;V;3'SW ÖLANDS NORRA GRUND;;;;;27;4362;43G7;5728,6;1704;70;30;1,8;;;;;;;;;;;;146
turbot;1995-03-11;1995;1;3;SEPI.1995.95;Locked;95;95;V;5'N BYXELKROK;;;;;27;4361;43G6;5727;1659,4;57;30;1,7;;;;;;;;;;;;
turbot;1995-03-11;1995;1;3;SEPI.1995.96;Locked;96;96;V;4'NW BYXELKROK;;;;;27;4361;43G6;5722;1654;44;30;1,7;;;;;;;;;;;;147
turbot;1995-03-12;1995;1;3;SEPI.1995.97;Locked;97;97;V;C12 6'NE CHRISTIANSÖ;;;;;25;3960;39G5;5523,7;1517,699;91;30;1,8;;;;;;;;;;;;148
turbot;1995-03-12;1995;1;3;SEPI.1995.98;Locked;98;98;V;Y18;0;0;9;;24;3958;39G3;5500;1358,599;48;30;1,8;84,2;6;;0,5610;3,6;4;310;2;Total length TL;;;149
turbot;1995-03-12;1995;1;3;SEPI.1995.98;Locked;98;98;V;Y18;0;0;9;;24;3958;39G3;5500;1358,599;48;30;1,8;84,2;6;;0,5610;3,6;4;390;2;Total length TL;;;149
turbot;1995-03-12;1995;1;3;SEPI.1995.99;Locked;99;99;V;E YSTADKROKEN;0;0;9;;24;3958;39G3;5516,299;1358,099;37;30;1,8;95,5;4,9;;0,6370;1,66;4;280;4;Total length TL;;;150
turbot;1995-08-03;1995;3;8;SEPI.1995.153;Locked;323;153;V;NW HÖGANÄS;;;;;23;4157;41G2;5613,6;1224,699;23;30;1,79;;;;;;;;;;;;365
turbot;1995-08-03;1995;3;8;SEPI.1995.154;Locked;324;154;V;N VEN;0;0;9;;23;4057;40G2;5556,399;1241,599;29;30;1,9;85,6;4,5;;0,6020;1,9;2;380;2;Total length TL;;;366
turbot;1995-08-03;1995;3;8;SEPI.1995.155;Locked;325;155;V;LUNDÅKRABUKTEN;0;0;9;;23;4057;40G2;5548;1251,099;17;30;1,85;78,3;4,9;;0,5370;15;12;300;2;Total length TL;;;368
turbot;1995-08-03;1995;3;8;SEPI.1995.155;Locked;325;155;V;LUNDÅKRABUKTEN;0;0;9;;23;4057;40G2;5548;1251,099;17;30;1,85;78,3;4,9;;0,5370;15;12;380;2;Total length TL;;;368
turbot;1995-08-03;1995;3;8;SEPI.1995.155;Locked;325;155;V;LUNDÅKRABUKTEN;0;0;9;;23;4057;40G2;5548;1251,099;17;30;1,85;78,3;4,9;;0,5370;15;12;400;2;Total length TL;;;368
turbot;1995-08-03;1995;3;8;SEPI.1995.155;Locked;325;155;V;LUNDÅKRABUKTEN;0;0;9;;23;4057;40G2;5548;1251,099;17;30;1,85;78,3;4,9;;0,5370;15;12;410;2;Total length TL;;;368
turbot;1995-08-03;1995;3;8;SEPI.1995.155;Locked;325;155;V;LUNDÅKRABUKTEN;0;0;9;;23;4057;40G2;5548;1251,099;17;30;1,85;78,3;4,9;;0,5370;15;12;450;2;Total length TL;;;368
turbot;1995-08-03;1995;3;8;SEPI.1995.155;Locked;325;155;V;LUNDÅKRABUKTEN;0;0;9;;23;4057;40G2;5548;1251,099;17;30;1,85;78,3;4,9;;0,5370;15;12;460;2;Total length TL;;;368
turbot;1995-08-04;1995;3;8;SEPI.1995.156;Locked;10156;156;V;S TRELLEBORG;;;;;24;3958;39G3;5512,6;1313,5;40;30;1,65;;;;;;;;;;;;369
turbot;1995-08-04;1995;3;8;SEPI.1995.157;Locked;327;157;V;Y17;;;;;24;3958;39G3;5512,6;1335,099;44;30;1,84;;;;;;;;;;;;
turbot;1995-08-04;1995;3;8;SEPI.1995.158;Locked;328;158;V;Y15;0;0;9;;24;3858;38G3;5457,899;1315,599;48;30;1,9;88,9;4,4;;0,6260;,62;2;260;2;Total length TL;;;372
turbot;1995-08-04;1995;3;8;SEPI.1995.159;Locked;329;159;V;Y18;;;;;24;3958;39G3;5500,6;1354,4;47;30;1,7;;;;;;;;;;;;373
turbot;1995-08-14;1995;3;8;SEPI.1995.160;Locked;330;160;V;INNERTORPET;;;;;25;4060;40G5;5558,6;1525;48;30;1,9;;;;;;;;;;;;433
turbot;1995-08-14;1995;3;8;SEPI.1995.161;Locked;387;161;V;HANSSONS DJUP;;;;;25;4060;40G5;5536;1517,599;73;30;1,8;;;;;;;;;;;;434
turbot;1995-08-15;1995;3;8;SEPI.1995.162;Locked;388;162;V;RACKAPUTT;;;;;25;4059;40G4;5540;1430,099;50;30;1,77;;;;;;;;;;;;435
turbot;1995-08-15;1995;3;8;SEPI.1995.163;Locked;389;163;V;LILLA OST;;;;;25;4059;40G4;5535,6;1437;68;30;1,74;;;;;;;;;;;;436
turbot;1995-08-15;1995;3;8;SEPI.1995.164;Locked;390;164;V;8'E SKILLINGE;;;;;25;3959;39G4;5527,6;1429,699;55;30;1,7;;;;;;;;;;;;437
turbot;1995-08-15;1995;3;8;SEPI.1995.165;Locked;391;165;V;S2;;;;;25;3959;39G4;5527,399;1441;70;30;1,7;;;;;;;;;;;;438
turbot;1995-08-15;1995;3;8;SEPI.1995.166;Locked;392;166;V;10 S HOLGERS STEN;;;;;25;4061;40G6;5531,5;1619,3;73;30;1,84;;;;;;;;;;;;439
turbot;1995-08-16;1995;3;8;SEPI.1995.167;Locked;393;167;V;RYSSHÅLAN;;;;;26;4063;40G8;5533,2;1824,099;92;30;1,7;;;;;;;;;;;;440
turbot;1995-08-16;1995;3;8;SEPI.1995.168;Locked;394;168;V;5 SE BANANBANKEN;;;;;26;4163;41G8;5600,1;1854,5;125;30;1,5;;;;;;;;;;;;441
turbot;1995-08-16;1995;3;8;SEPI.1995.169;Locked;395;169;V;S HOBURGS BANK;;;;;26;4163;41G8;5614,399;1827,8;74;30;1,8;;;;;;;;;;;;442
turbot;1995-08-16;1995;3;8;SEPI.1995.170;Locked;396;170;V;SE NORRA MIDSJÖBANKEN;;;;;25;4162;41G7;5604,899;1746,5;65;30;1,77;;;;;;;;;;;;443
turbot;1995-08-17;1995;3;8;SEPI.1995.171;Locked;397;171;V;12 SE NÄR;;;;;282;4363;43G8;5703,7;1852,5;85;30;1,58;;;;;;;;;;;;445
turbot;1995-08-17;1995;3;8;SEPI.1995.172;Locked;398;172;V;5'SE NÄR;;;;;282;4363;43G8;5710,5;1851,699;47;30;1,8;;;;;;;;;;;;446
turbot;1995-08-17;1995;3;8;SEPI.1995.173;Locked;399;173;V;8'NW HOBURGEN;;;;;27;4262;42G7;5659,6;1757;64;29;1,6;;;;;;;;;;;;447
turbot;1995-08-17;1995;3;8;SEPI.1995.174;Locked;400;174;V;9'NW HOBURG;;;;;27;4362;43G7;5703,899;1754,9;76;30;1,8;;;;;;;;;;;;448
turbot;1995-08-18;1995;3;8;SEPI.1995.175;Locked;401;175;V;NE S.MIDSJÖBANKEN;;;;;25;4062;40G7;5550,799;1741,9;58;30;1,78;;;;;;;;;;;;450
turbot;1995-08-18;1995;3;8;SEPI.1995.176;Locked;402;176;V;MIDSJÖHÅLET;;;;;25;4062;40G7;5555,7;1706,599;45;30;1,71;;;;;;;;;;;;451
turbot;1995-12-04;1995;4;12;SEPI.1995.246;Locked;405;246;V;INNERTORPET;0;0;9;;25;4060;40G5;5558,419;1524,76;45;30;2,33;161,6;3,5;;1,3950;5,2;6;280;2;Total length TL;;;647
turbot;1995-12-04;1995;4;12;SEPI.1995.246;Locked;405;246;V;INNERTORPET;0;0;9;;25;4060;40G5;5558,419;1524,76;45;30;2,33;161,6;3,5;;1,3950;5,2;6;330;2;Total length TL;;;647
turbot;1995-12-04;1995;4;12;SEPI.1995.246;Locked;405;246;V;INNERTORPET;0;0;9;;25;4060;40G5;5558,419;1524,76;45;30;2,33;161,6;3,5;;1,3950;5,2;6;360;2;Total length TL;;;647
turbot;1995-12-04;1995;4;12;SEPI.1995.247;Locked;406;247;V;SW UTKLIPPAN;0;0;9;;25;4060;40G5;5549,939;1532,56;38;30;1,9;156,5;3,7;;1,1010;18,8;30;260;4;Total length TL;;;648
turbot;1995-12-04;1995;4;12;SEPI.1995.247;Locked;406;247;V;SW UTKLIPPAN;0;0;9;;25;4060;40G5;5549,939;1532,56;38;30;1,9;156,5;3,7;;1,1010;18,8;30;270;4;Total length TL;;;648
turbot;1995-12-04;1995;4;12;SEPI.1995.247;Locked;406;247;V;SW UTKLIPPAN;0;0;9;;25;4060;40G5;5549,939;1532,56;38;30;1,9;156,5;3,7;;1,1010;18,8;30;280;4;Total length TL;;;648
turbot;1995-12-04;1995;4;12;SEPI.1995.247;Locked;406;247;V;SW UTKLIPPAN;0;0;9;;25;4060;40G5;5549,939;1532,56;38;30;1,9;156,5;3,7;;1,1010;18,8;30;300;4;Total length TL;;;648
turbot;1995-12-04;1995;4;12;SEPI.1995.247;Locked;406;247;V;SW UTKLIPPAN;0;0;9;;25;4060;40G5;5549,939;1532,56;38;30;1,9;156,5;3,7;;1,1010;18,8;30;310;2;Total length TL;;;648
turbot;1995-12-04;1995;4;12;SEPI.1995.247;Locked;406;247;V;SW UTKLIPPAN;0;0;9;;25;4060;40G5;5549,939;1532,56;38;30;1,9;156,5;3,7;;1,1010;18,8;30;320;8;Total length TL;;;648
turbot;1995-12-04;1995;4;12;SEPI.1995.247;Locked;406;247;V;SW UTKLIPPAN;0;0;9;;25;4060;40G5;5549,939;1532,56;38;30;1,9;156,5;3,7;;1,1010;18,8;30;330;2;Total length TL;;;648
turbot;1995-12-04;1995;4;12;SEPI.1995.247;Locked;406;247;V;SW UTKLIPPAN;0;0;9;;25;4060;40G5;5549,939;1532,56;38;30;1,9;156,5;3,7;;1,1010;18,8;30;420;2;Total length TL;;;648
turbot;1995-12-04;1995;4;12;SEPI.1995.248;Locked;407;248;V;16 SE UTKLIPPAN;0;0;9;;25;4061;40G6;5544,97;1600,209;65;30;1,7;150,4;4,6;;0,9470;2,8;2;410;2;Total length TL;;;649
turbot;1995-12-04;1995;4;12;SEPI.1995.249;Locked;408;249;V;ARGOS TRACK;0;0;9;;25;4061;40G6;5552,25;1601,839;50;30;1,8;157,3;3,6;;1,0490;5,8;6;280;2;Total length TL;;;650
turbot;1995-12-04;1995;4;12;SEPI.1995.249;Locked;408;249;V;ARGOS TRACK;0;0;9;;25;4061;40G6;5552,25;1601,839;50;30;1,8;157,3;3,6;;1,0490;5,8;6;390;4;Total length TL;;;650
turbot;1995-12-05;1995;4;12;SEPI.1995.250;Locked;409;250;V;RYSSHÅLAN;;;;;26;4063;40G8;5534,47;1822,39;93;30;1,8;;;;;;;;;;;;651
turbot;1995-12-05;1995;4;12;SEPI.1995.251;Locked;410;251;V;5 SE BANANBANK;;;;;26;4163;41G8;5600,93;1854,39;125;30;1,9;;;;;;;;;;;;652
turbot;1995-12-05;1995;4;12;SEPI.1995.252;Locked;411;252;V;S HOBURGSBANKEN;;;;;26;4163;41G8;5613,43;1826,67;75;30;1,7;;;;;;;;;;;;653
turbot;1995-12-06;1995;4;12;SEPI.1995.253;Locked;412;253;V;8 NW HOBURG;;;;;27;4362;43G7;5702,25;1757,25;68;30;2;;;;;;;;;;;;654
turbot;1995-12-06;1995;4;12;SEPI.1995.254;Locked;413;254;V;12 SE NÄR;;;;;282;4363;43G8;5703,589;1852,239;86;30;1,9;;;;;;;;;;;;655
turbot;1995-12-06;1995;4;12;SEPI.1995.255;Locked;414;255;V;10 SE NÄR;0;0;9;;282;4363;43G8;5704,37;1850,13;68;30;1,8;168,2;3,1;;1,1210;6,4;6;250;2;Total length TL;;;
turbot;1995-12-06;1995;4;12;SEPI.1995.255;Locked;414;255;V;10 SE NÄR;0;0;9;;282;4363;43G8;5704,37;1850,13;68;30;1,8;168,2;3,1;;1,1210;6,4;6;340;2;Total length TL;;;
turbot;1995-12-06;1995;4;12;SEPI.1995.255;Locked;414;255;V;10 SE NÄR;0;0;9;;282;4363;43G8;5704,37;1850,13;68;30;1,8;168,2;3,1;;1,1210;6,4;6;350;2;Total length TL;;;
turbot;1995-12-06;1995;4;12;SEPI.1995.256;Locked;415;256;V;5 SE NÄR;0;0;9;;282;4363;43G8;5709,879;1849,099;48;30;1,8;141;3,4;;0,9400;18,4;40;210;2;Total length TL;;;656
turbot;1995-12-06;1995;4;12;SEPI.1995.256;Locked;415;256;V;5 SE NÄR;0;0;9;;282;4363;43G8;5709,879;1849,099;48;30;1,8;141;3,4;;0,9400;18,4;40;220;4;Total length TL;;;656
turbot;1995-12-06;1995;4;12;SEPI.1995.256;Locked;415;256;V;5 SE NÄR;0;0;9;;282;4363;43G8;5709,879;1849,099;48;30;1,8;141;3,4;;0,9400;18,4;40;230;4;Total length TL;;;656
turbot;1995-12-06;1995;4;12;SEPI.1995.256;Locked;415;256;V;5 SE NÄR;0;0;9;;282;4363;43G8;5709,879;1849,099;48;30;1,8;141;3,4;;0,9400;18,4;40;240;8;Total length TL;;;656
turbot;1995-12-06;1995;4;12;SEPI.1995.256;Locked;415;256;V;5 SE NÄR;0;0;9;;282;4363;43G8;5709,879;1849,099;48;30;1,8;141;3,4;;0,9400;18,4;40;250;4;Total length TL;;;656
turbot;1995-12-06;1995;4;12;SEPI.1995.256;Locked;415;256;V;5 SE NÄR;0;0;9;;282;4363;43G8;5709,879;1849,099;48;30;1,8;141;3,4;;0,9400;18,4;40;260;2;Total length TL;;;656
turbot;1995-12-06;1995;4;12;SEPI.1995.256;Locked;415;256;V;5 SE NÄR;0;0;9;;282;4363;43G8;5709,879;1849,099;48;30;1,8;141;3,4;;0,9400;18,4;40;270;4;Total length TL;;;656
turbot;1995-12-06;1995;4;12;SEPI.1995.256;Locked;415;256;V;5 SE NÄR;0;0;9;;282;4363;43G8;5709,879;1849,099;48;30;1,8;141;3,4;;0,9400;18,4;40;290;2;Total length TL;;;656
