Fartyg;drag;datum;år;mån;årstid;tråltid;sattlat;sattlong;X;Y;Positionsbestämning;område;fångstplats;fiskeområden;bottendjup;tråldjup;check;djupintervall;varp;tråltyp;type;redskap;redskapstyp;satt.kl;halat.kl;bottentyp;distans;halat.lat;halat.long;id;ruta;anm;Hour;IDX_SSB;Field;LATDD;LONGDD;Depth;Size.final..m.;Year;Size.final..foot.;Horizontal.opening..m.;Fishing line (foot);Swep both side (after formula) (meter);Swep.both.side..after.formula...foot.;Swep.both.side..foot.;Swept.area;RSA;comments;speed;RS
Eystrasalt;44;1955-10-18;1955;10;2;15;5756;1635;6423451.15;1545910.134;Uppmätt;27;SYRSAN: sträckan SANDHOLMAR-SNÖRUM;NA;45;;FALSE;;135;SILLTRÅL;dem;55 fots, 25 mm maska, 20 fm sillsvep;;1400;1415;hård lera;1;;;;4461;;0.25;Eystrasalt,1955,44;,;57.9;16.583;45;29.69168252;1955;97.41365655;11.23188;55;18.45980252;60.56365655;234;0.165679588;2.74;new;4.0;0.75
Eystrasalt;17;1956-07-31;1956;7;2;13;6041;1817.5;6732066.932;1635666.586;Uppmätt;30;4' NNV ARGOSGRUNDET;NA;50;;FALSE;;225;Bottentrål(Silltrål);dem;;;1040;1053;lerbl grus;;;;1956 Eystrasalt17;5063;;0.216666667;Eystrasalt,1956,17;,;60.683;18.292;50;28.67060252;1956;94.06365655;10.2108;50;18.45980252;60.56365655;234;0.159981962;2.84;Silltrål 50 fot, 20 fm svep;2.7;1.11
Eystrasalt;18;1956-07-31;1956;7;2;40;6043;1818.5;6735813.321;1636435.447;Uppmätt;30;5' NNV ARGOSGRUNDET;NA;50;;FALSE;;225;Bottentrål(Silltrål);dem;;;1205;1245;lera-grus;;;;1956 Eystrasalt18;5063;;0.666666667;Eystrasalt,1956,18;,;60.717;18.308;50;28.67060252;1956;94.06365655;10.2108;50;18.45980252;60.56365655;234;0.159981962;2.84;Silltrål 50 fot, 20 fm svep;2.7;1.11
Eystrasalt;19;1956-08-01;1956;8;2;50;6038.5;1817.5;6727427.106;1635842.01;Uppmätt;30;8,5' W ARGOSGRUNDET;NA;54;;FALSE;;225;Bottentrål(Silltrål);dem;;;1005;1055;lera-småsten;;;;1956 Eystrasalt19;5063;;0.833333333;Eystrasalt,1956,19;,;60.642;18.292;54;28.67060252;1956;94.06365655;10.2108;50;18.45980252;60.56365655;234;0.159981962;2.84;Silltrål 50 fot, 20 fm svep;2.7;1.11
Eystrasalt;20;1956-08-01;1956;8;2;105;6050.5;1803;6749225.293;1621865.804;Uppmätt;30;4,5' SO V BANKENS FYRAR;NA;61;;FALSE;;270;Bottentrål(Silltrål);dem;;;1305;1450;lera;;;;1956 Eystrasalt20;5063;;1.75;Eystrasalt,1956,20;,;60.842;18.05;61;28.67060252;1956;94.06365655;10.2108;50;18.45980252;60.56365655;234;0.159981962;2.84;Silltrål 50 fot, 20 fm svep;2.7;1.11
Eystrasalt;21;1956-08-02;1956;8;2;57;6054;1843;6757142.828;1657804.814;Uppmätt;30;16,5' SSO FINNGRUNDETS FYRAR;NA;74;;FALSE;;315;Bottentrål(Silltrål);dem;;;1055;1152;lerbl. Grus;;;;1956 Eystrasalt21;5063;;0.95;Eystrasalt,1956,21;,;60.9;18.717;74;28.67060252;1956;94.06365655;10.2108;50;18.45980252;60.56365655;234;0.159981962;2.84;Silltrål 50 fot, 20 fm svep;2.7;1.11
Eystrasalt;22;1956-08-03;1956;8;2;40;6100;1900;6768990.567;1672627.355;Uppmätt;30;10' 0SO FINNGRUNDETS FYRAR;NA;95;;FALSE;;495;Bottentrål(Silltrål);dem;;;1540;1620;lerbl. Grus;;;;1956 Eystrasalt22;5163;;0.666666667;Eystrasalt,1956,22;,;61;19;95;28.67060252;1956;94.06365655;10.2108;50;18.45980252;60.56365655;234;0.159981962;2.84;Silltrål 50 fot, 20 fm svep;2.7;1.11
Eystrasalt;23;1956-08-03;1956;8;2;25;6049;1802;6746410.221;1621054.46;Uppmätt;30;5,5' SO V BANKENS FYRAR;NA;61;;FALSE;;270;Bottentrål(Silltrål);dem;;;730;755;lera;;;;1956 Eystrasalt23;5063;;0.416666667;Eystrasalt,1956,23;,;60.817;18.033;61;28.67060252;1956;94.06365655;10.2108;50;18.45980252;60.56365655;234;0.159981962;2.84;Silltrål 50 fot, 20 fm svep;2.7;1.11
Eystrasalt;24;1956-08-03;1956;8;2;65;6059;1810.5;6765240.611;1628089.332;Uppmätt;30;8,0 OSO V BANKENS FYRAR;NA;63;;FALSE;;315;Bottentrål(Silltrål);dem;;;855;1000;hård lera;;;;1956 Eystrasalt24;5063;;1.083333333;Eystrasalt,1956,24;,;60.983;18.175;63;28.67060252;1956;94.06365655;10.2108;50;18.45980252;60.56365655;234;0.159981962;2.84;Silltrål 50 fot, 20 fm svep;2.7;1.11
Eystrasalt;25;1956-08-06;1956;8;2;45;6046;1809;6741062.938;1627598.669;Uppmätt;30;10,5' NV ARGOSGRUNDET;NA;65;;FALSE;;270;Bottentrål(Silltrål);dem;;;1440;1525;lerbl. Grus;;;;1956 Eystrasalt25;5063;;0.75;Eystrasalt,1956,25;,;60.767;18.15;65;28.67060252;1956;94.06365655;10.2108;50;18.45980252;60.56365655;234;0.159981962;2.84;Silltrål 50 fot, 20 fm svep;2.7;1.11
Eystrasalt;26;1956-08-07;1956;8;2;45;6045;1823;6739683.234;1640381.38;Uppmätt;30;7' N ARGOSGRUNDET;NA;56;;FALSE;;270;Bottentrål(Silltrål);dem;;;1100;1145;lera+grus;;;;1956 Eystrasalt26;5063;;0.75;Eystrasalt,1956,26;,;60.75;18.383;56;28.67060252;1956;94.06365655;10.2108;50;18.45980252;60.56365655;234;0.159981962;2.84;Silltrål 50 fot, 20 fm svep;2.7;1.11
Eystrasalt;27;1956-08-07;1956;8;2;25;6045;1825;6739754.976;1642197.923;Uppmätt;30;7' NNO ARGOSGRUNDET;NA;56;;FALSE;;270;Bottentrål(Silltrål);dem;;;1220;1245;lera+grus;;;;1956 Eystrasalt27;5063;;0.416666667;Eystrasalt,1956,27;,;60.75;18.417;56;28.67060252;1956;94.06365655;10.2108;50;18.45980252;60.56365655;234;0.159981962;2.84;Silltrål 50 fot, 20 fm svep;2.7;1.11
Eystrasalt;28;1956-08-07;1956;8;2;20;6047;1820;6743289.198;1637513.677;Uppmätt;30;8,5' ARGOSGRUNDET;NA;56;;FALSE;;270;Bottentrål(Silltrål);dem;;;1400;1420;lera+grus;;;;1956 Eystrasalt28;5063;;0.333333333;Eystrasalt,1956,28;,;60.783;18.333;56;28.67060252;1956;94.06365655;10.2108;50;18.45980252;60.56365655;234;0.159981962;2.84;Silltrål 50 fot, 20 fm svep;2.7;1.11
Eystrasalt;29;1956-10-03;1956;8;2;25;6045;1803;6739016.579;1622214.631;Uppmätt;30;SO VÄSTRA BANKEN;NA;60;;FALSE;;297;Silltrål;dem;50 fm silltrål;;1020;1045;lera+grus;;;;1956 Eystrasalt29;5063;;0.416666667;Eystrasalt,1956,29;,;60.75;18.05;60;28.67060252;1956;94.06365655;10.2108;50;18.45980252;60.56365655;234;0.159981962;2.84;Silltrål 50 fot, 20 fm svep;2.7;1.11
Eystrasalt;30;1956-10-03;1956;8;2;20;6046.5;1732;6740950.281;1593978.833;Uppmätt;30;SSW PETRES BANK;NA;54;;FALSE;;297;Silltrål;dem;50 fm silltrål;;1330;1350;lera;;;;1956 Eystrasalt30;5062;;0.333333333;Eystrasalt,1956,30;,;60.775;17.533;54;28.67060252;1956;94.06365655;10.2108;50;18.45980252;60.56365655;234;0.159981962;2.84;Silltrål 50 fot, 20 fm svep;2.7;1.11
Eystrasalt;31;1956-10-10;1956;10;2;60;6046.7;1805.8;6742259.71;1624648.084;Uppmätt;30;VÄSTRA BANKEN;NA;63;;FALSE;;297;Silltrål;dem;50 fot, 20 fm svep;;1105;1205;lös botten, slambl. Lera;3.5;;;1956 Eystrasalt31;5063;;1;Eystrasalt,1956,31;,;60.778;18.097;63;28.67060252;1956;94.06365655;10.2108;50;18.45980252;60.56365655;234;0.159981962;2.84;new;3.5;0.86
Eystrasalt;32;1956-11-08;1956;11;2;20;5845;1745;6515768.884;1612385.173;Uppmätt;27;3 dist.min. V LANDSORT;NA;65;;FALSE;;315;Silltrål;dem;50 fots;;1005;1025;blöt lerbotten;;;;1956 Eystrasalt32;4662;Anm. Vid förnyat försök till trålning på samma plats kl 1100 revs trålen efter ett par minuter troligen i kontakt med vrak.;0.333333333;Eystrasalt,1956,32;,;58.75;17.75;65;28.67060252;1956;94.06365655;10.2108;50;18.45980252;60.56365655;234;0.159981962;2.84;Silltrål 50 fot, 20 fm svep;2.7;1.11
Skagerak;66;1957-05-08;1957;5;1;60;6100;1900;6768990.567;1672627.355;Uppmätt;30;;NA;91-104;;FALSE;91-104;350 ?m;bottentrål;dem;50 fots fiskevad, strut 20 mm maska;;655;755;lera;2.4;6057.5;1902;1957SKAGERAK66;5064;;1;Skagerak,1957,66;,;61;19;97.5;10.2108;1957;33.5;10.2108;50;0;0;0;0.056976264;7.97;50 fots fiskevad;2.4;1.25
Skagerak;67;1957-05-08;1957;5;1;60;6056;1904;6761746.835;1676600.456;Uppmätt;30;;NA;105-102;;FALSE;105-102;350;bottentrål;dem;50 fots fiskevad, strut 20 mm maska;;850;950;lera;2.3;6058;1901.5;1957SKAGERAK67;5064;;1;Skagerak,1957,67;,;60.933;19.067;103.5;10.2108;1957;33.5;10.2108;50;0;0;0;0.056976264;7.97;50 fots fiskevad;2.3;1.30
Skagerak;68;1957-05-08;1957;5;1;60;6058;1901.5;6765345.983;1674161.126;Uppmätt;30;;NA;100-85;;FALSE;100-85;350;bottentrål;dem;50 fots fiskevad, strut 20 mm maska;;1012;1112;lera;2.6;6057;1856.5;1957SKAGERAK68;5064;;1;Skagerak,1957,68;,;60.967;19.025;92.5;10.2108;1957;33.5;10.2108;50;0;0;0;0.056976264;7.97;50 fots fiskevad;2.6;1.15
Skagerak;69;1957-05-08;1957;5;1;120;6056;1852.5;6761245.41;1666217.777;Uppmätt;30;;NA;79-70;;FALSE;79-70;300;bottentrål;dem;50 fots fiskevad, strut 20 mm maska;;1225;1725;lera;5.3;6054;1843;1957SKAGERAK69;5064;OBS dubbelt drag;2;Skagerak,1957,69;,;60.933;18.875;74.5;10.2108;1957;33.5;10.2108;50;0;0;0;0.056976264;7.97;50 fots fiskevad;2.7;1.13
Skagerak;71;1957-05-09;1957;5;1;115;6053;1810.5;6754104.154;1628491.639;Uppmätt;30;GÄVLEBUKTEN;NA;60-62;;FALSE;60-62;250;bottentrål;dem;50 fots fiskevad, strut 20 mm maska;;830;1025;lera;;6049;1807;1957SKAGERAK71;5064;OBS dubbelt drag;1.916666667;Skagerak,1957,71;,;60.883;18.175;61;10.2108;1957;33.5;10.2108;50;0;0;0;0.056976264;7.97;50 fots fiskevad;2.8;1.07
Skagerak;72;1957-05-09;1957;5;1;110;6053.5;1808.5;6754967.334;1626649.432;Uppmätt;30;GÄVLEBUKTEN;NA;64-61;;FALSE;64-61;250;bottentrål;dem;(Sveciatål), strut 20 mm, vinge 50 mm;;1125;1317;ngt ojämnt;4.9;6053.5;1806;1957SKAGERAK72;5064;OBS dubbelt drag;1.833333333;Skagerak,1957,72;,;60.892;18.142;62.5;10.2108;1957;33.5;10.2108;50;0;0;0;0.056976264;7.97;50 fots fiskevad;2.7;1.12
Skagerak;74;1957-05-10;1957;5;1;120;6052;1856;6753973.011;1669731.887;Uppmätt;30;;NA;90;;FALSE;;300;bottentrål;dem;(Sveciatål), strut 20 mm, vinge 50 mm;;1420;1620;lera;5;6053.5;1850;1957SKAGERAK74;5064;i trålen fastnade en rostig tunna. OBS dubbelt drag;2;Skagerak,1957,74;,;60.867;18.933;90;10.2108;1957;33.5;10.2108;50;0;0;0;0.056976264;7.97;50 fots fiskevad;2.5;1.20
Skagerak;75;1957-05-10;1957;5;1;55;6053.5;1850;6756501.574;1664174.769;Uppmätt;30;;NA;80-75;;FALSE;;300;bottentrål;dem;(Sveciatål), strut 20 mm, vinge 50 mm;;1700;1755;jämn i början topp sedan;;6052;1852.5;1957SKAGERAK75;5063;;0.916666667;Skagerak,1957,75;,;60.892;18.833;77.5;10.2108;1957;33.5;10.2108;50;0;0;0;0.056976264;7.97;50 fots fiskevad;2.8;1.07
Skagerak;77;1957-05-11;1957;5;1;60;6057;1856.5;6763271.818;1669740.472;Uppmätt;30;;NA;98-86;;FALSE;;350;bottentrål;dem;(Sveciatål), strut 20 mm, vinge 50 mm;;1218;1318;lera;;6054.7;1854.5;1957SKAGERAK77;5063;;1;Skagerak,1957,77;,;60.95;18.942;92;10.2108;1957;33.5;10.2108;50;0;0;0;0.056976264;7.97;50 fots fiskevad;2.8;1.07
Skagerak;83;1957-05-21;1957;5;1;60;5528;1502;6148818.909;1450991.896;Uppmätt;25C;SO Simrishamn, C5;NA;77-85;;FALSE;77-85;300;fisktrål;dem;70 fots fisktrål, 80 mm maskst.+yttersäck, 25 famn svep;;920;1020;la;3;;;1957Skagerak83;3960;;1;Skagerak,1957,83;,;55.467;15.033;81;37.33042912;1957;122.4751612;14.29512;70;23.03530912;75.57516117;292;0.208303795;2.18;new;3.0;1.00
Skagerak;84;1957-05-21;1957;5;1;65;5530.5;1506.5;6153406.807;1455781.558;Uppmätt;25C;SO Simrishamn, C5;NA;85-76;;FALSE;76-85;300;fisktrål;dem;70 fots fisktrål, 80 mm maskst.+yttersäck, 25 famn svep;;1055;1200;;2.8;;;1957Skagerak84;4060;;1.083333333;Skagerak,1957,84;,;55.508;15.108;80.5;37.33042912;1957;122.4751612;14.29512;70;23.03530912;75.57516117;292;0.208303795;2.18;new;2.6;1.16
Skagerak;85;1957-05-21;1957;5;1;65;5528;1506;6148773.952;1455207.868;Uppmätt;25C;SO Simrishamn, C5;NA;76-78;;FALSE;76-78;300;fisktrål;dem;70 fots fisktrål, 70 mm maskst.+yttersäck, 25 famn svep;;1245;1350;;2.8;;;1957Skagerak85;3960;;1.083333333;Skagerak,1957,85;,;55.467;15.1;77;37.33042912;1957;122.4751612;14.29512;70;23.03530912;75.57516117;292;0.208303795;2.18;new;2.6;1.16
Skagerak;86;1957-05-21;1957;5;1;60;5530.5;1510.5;6153366.419;1459993.108;Uppmätt;25C;SO Simrishamn, C5;NA;88-85;;FALSE;85-88;300;fisktrål;dem;70 fots fisktrål, 70 mm maskst.+yttersäck, 25 famn svep;;1420;1520;;2;;;1957Skagerak86;4060;;1;Skagerak,1957,86;,;55.508;15.175;86.5;37.33042912;1957;122.4751612;14.29512;70;23.03530912;75.57516117;292;0.208303795;2.18;new;2.0;1.50
Skagerak;87;1957-05-21;1957;5;1;60;5528.8;1504.5;6150274.551;1453642.526;Uppmätt;25C;SO Simrishamn, C5;NA;85-84;;FALSE;84-85;300;fisktrål;dem;70 fots fisktrål, 70 mm maskst.+yttersäck, 25 famn svep;;1600;1700;;3;;;1957Skagerak87;3960;;1;Skagerak,1957,87;,;55.48;15.075;84.5;37.33042912;1957;122.4751612;14.29512;70;23.03530912;75.57516117;292;0.208303795;2.18;new;3.0;1.00
Skagerak;88;1957-05-22;1957;5;1;60;5529.5;1512.5;6151492.447;1462082.88;Uppmätt;25C;SO Simrishamn, C5;NA;84-90;;FALSE;84-90;300;fisktrål;dem;70 fots fisktrål, 70 mm maskst.+yttersäck, 25 famn svep;;655;755;;2.5;;;1957Skagerak88;3960;;1;Skagerak,1957,88;,;55.492;15.208;87;37.33042912;1957;122.4751612;14.29512;70;23.03530912;75.57516117;292;0.208303795;2.18;new;2.5;1.20
Skagerak;89;1957-05-22;1957;5;1;60;5528;1508;6148752.989;1457315.863;Uppmätt;25C;SO Simrishamn, C5;NA;90-78;;FALSE;78-90;300;fisktrål;dem;70 fots fisktrål, 70 mm maskst.+yttersäck, 25 famn svep;;830;930;;2.5;;;1957Skagerak89;3960;;1;Skagerak,1957,89;,;55.467;15.133;84;37.33042912;1957;122.4751612;14.29512;70;23.03530912;75.57516117;292;0.208303795;2.18;new;2.5;1.20
Skagerak;91;1957-05-22;1957;5;1;60;5528;1502;6148818.909;1450991.896;Uppmätt;25C;SO Simrishamn, C5;NA;77-85;;FALSE;77-85;300;fisktrål;dem;70 fots fisktrål, 90 mm maskst.+yttersäck, 25 famn svep;;1240;1340;lera;2;;;1957Skagerak91;3960;;1;Skagerak,1957,91;,;55.467;15.033;81;37.33042912;1957;122.4751612;14.29512;70;23.03530912;75.57516117;292;0.208303795;2.18;new;2.0;1.50
Skagerak;92;1957-05-22;1957;5;1;60;5529.5;1504;6151578.827;1453129.559;Uppmätt;25C;SO Simrishamn, C5;NA;85;;FALSE;;300;fisktrål;dem;70 fots fisktrål, 90 mm maskst.+yttersäck, 25 famn svep;;1420;1520;lera;2.6;;;1957Skagerak92;3960;;1;Skagerak,1957,92;,;55.492;15.067;85;37.33042912;1957;122.4751612;14.29512;70;23.03530912;75.57516117;292;0.208303795;2.18;new;2.6;1.15
Skagerak;93;1957-05-22;1957;5;1;60;5527.5;1501;6147903.152;1449927.348;Uppmätt;25C;SO Simrishamn, C5;NA;80-75;;FALSE;75-80;300;fisktrål;dem;70 fots fisktrål, 90 mm maskst.+yttersäck, 25 famn svep;;1600;1700;lera;2.6;;;1957Skagerak93;3960;;1;Skagerak,1957,93;,;55.458;15.017;77.5;37.33042912;1957;122.4751612;14.29512;70;23.03530912;75.57516117;292;0.208303795;2.18;new;2.6;1.15
Skagerak;94;1957-05-23;1957;5;1;60;5451;1514;6080054.031;1463074.538;Uppmätt;25S;SO Dueodde, Nexö 1;NA;70;;FALSE;;300;fisktrål;dem;70 fots fisktrål, 90 mm maskst.+yttersäck, 25 famn svep;;720;820;slam;1.7;;;1957Skagerak94;3860;;1;Skagerak,1957,94;,;54.85;15.233;70;37.33042912;1957;122.4751612;14.29512;70;23.03530912;75.57516117;292;0.208303795;2.18;new;1.7;1.76
Skagerak;95;1957-05-23;1957;5;1;65;5450.8;1516;6079665.954;1465212.462;Uppmätt;25S;SO Dueodde, Nexö 1;NA;70-72;;FALSE;70-72;300;fisktrål;dem;70 fots fisktrål, 90 mm maskst.+yttersäck, 25 famn svep;;855;1000;slam;2.2;;;1957Skagerak95;3860;;1.083333333;Skagerak,1957,95;,;54.847;15.267;71;37.33042912;1957;122.4751612;14.29512;70;23.03530912;75.57516117;292;0.208303795;2.18;new;2.0;1.48
Skagerak;96;1957-05-23;1957;5;1;60;5450.5;1519;6079085.747;1468420.016;Uppmätt;25S;SO Dueodde, Nexö 1;NA;72-67;;FALSE;67-72;300;fisktrål;dem;70 fots fisktrål, 90 mm maskst.+yttersäck, 25 famn svep;;1040;1140;;2.5;;;1957Skagerak96;3860;;1;Skagerak,1957,96;,;54.842;15.317;69.5;37.33042912;1957;122.4751612;14.29512;70;23.03530912;75.57516117;292;0.208303795;2.18;new;2.5;1.20
Skagerak;97;1957-05-23;1957;5;1;70;5450;1514.5;6078194.574;1463594.737;Uppmätt;25S;SO Dueodde, Nexö 1;NA;67-72;;FALSE;67-72;300;fisktrål;dem;70 fots fisktrål, 90 mm maskst.+yttersäck, 25 famn svep;;1215;1325;;1.4;;;1957Skagerak97;3860;;1.166666667;Skagerak,1957,97;,;54.833;15.242;69.5;37.33042912;1957;122.4751612;14.29512;70;23.03530912;75.57516117;292;0.208303795;2.18;new;1.2;2.50
Skagerak;100;1957-05-27;1957;5;1;60;5450.5;1517.3;6079098.882;1466599.964;Uppmätt;25S;SO Dueodde, Nexö 1;NA;72;;FALSE;;300;fisktrål;dem;70 fots fisktrål, 70 mm maskst.+yttersäck, 25 famn svep;;1600;1700;slam;3;;;1957Skagerak100;3860;;1;Skagerak,1957,100;,;54.842;15.288;72;37.33042912;1957;122.4751612;14.29512;70;23.03530912;75.57516117;292;0.208303795;2.18;new;3.0;1.00
Skagerak;99;1957-05-27;1957;5;1;60;5450.5;1514;6079126.482;1463066.928;Uppmätt;25S;SO Dueodde, Nexö 1;NA;71;;FALSE;;300;fisktrål;dem;70 fots fisktrål, 70 mm maskst.+yttersäck, 25 famn svep;;1426;1526;;2.5;;;1957Skagerak99;3860;;1;Skagerak,1957,99;,;54.842;15.233;71;37.33042912;1957;122.4751612;14.29512;70;23.03530912;75.57516117;292;0.208303795;2.18;new;2.5;1.20
Skagerak;101;1957-05-28;1957;5;1;60;5450;1513.5;6078203.358;1462523.901;Uppmätt;25S;SO Dueodde, Nexö 1;NA;72;;FALSE;;300;fisktrål;dem;70 fots fisktrål, 70 mm maskst.+yttersäck, 25 famn svep;;700;800;;3;;;1957Skagerak101;3860;;1;Skagerak,1957,101;,;54.833;15.225;72;37.33042912;1957;122.4751612;14.29512;70;23.03530912;75.57516117;292;0.208303795;2.18;new;3.0;1.00
Skagerak;102;1957-05-28;1957;5;1;60;5449.5;1519;6077230.644;1468407.004;Uppmätt;25S;SO Dueodde, Nexö 1;NA;72-70;;FALSE;70-72;300;fisktrål;dem;70 fots fisktrål, 80 mm maskst.+yttersäck, 25 famn svep;;850;950;;2.5;;;1957Skagerak102;3860;;1;Skagerak,1957,102;,;54.825;15.317;71;37.33042912;1957;122.4751612;14.29512;70;23.03530912;75.57516117;292;0.208303795;2.18;new;2.5;1.20
Skagerak;103;1957-05-28;1957;5;1;60;5450;1515;6078190.277;1464130.155;Uppmätt;25S;SO Dueodde, Nexö 1;NA;70-72;;FALSE;70-72;300;fisktrål;dem;70 fots fisktrål, 80 mm maskst.+yttersäck, 25 famn svep;;1025;1125;;3;;;1957Skagerak103;3860;;1;Skagerak,1957,103;,;54.833;15.25;71;37.33042912;1957;122.4751612;14.29512;70;23.03530912;75.57516117;292;0.208303795;2.18;new;3.0;1.00
Skagerak;104;1957-05-28;1957;5;1;60;5450;1518;6078165.833;1467342.67;Uppmätt;25S;SO Dueodde, Nexö 1;NA;71-69;;FALSE;69-71;300;fisktrål;dem;70 fots fisktrål, 80 mm maskst.+yttersäck, 25 famn svep;;1155;1255;;2.5;;;1957Skagerak104;3860;;1;Skagerak,1957,104;,;54.833;15.3;70;37.33042912;1957;122.4751612;14.29512;70;23.03530912;75.57516117;292;0.208303795;2.18;new;2.5;1.20
Skagerak;105;1957-05-28;1957;5;1;60;5450.3;1514.5;6078751.102;1463599.236;Uppmätt;25S;SO Dueodde, Nexö 1;NA;69-71;;FALSE;69-71;300;fisktrål;dem;70 fots fisktrål, 80 mm maskst.+yttersäck, 25 famn svep;;1328;1428;lera; ;;;1957Skagerak105;3860;;1;Skagerak,1957,105;,;54.838;15.242;70;37.33042912;1957;122.4751612;14.29512;70;23.03530912;75.57516117;292;0.208303795;2.18;new;2.8;1.07
Skagerak;106;1957-05-29;1957;5;1;60;5544;1552;6178233.174;1503667.638;Uppmätt;25C;SO Utklippan, U 10;NA;66-68;;FALSE;66-68;300;fisktrål;dem;70 fots fisktrål, 80 mm maskst.+yttersäck, 25 famn svep;;700;800;lera-slam;4;;;1957Skagerak106;4060;;1;Skagerak,1957,106;,;55.733;15.867;67;37.33042912;1957;122.4751612;14.29512;70;23.03530912;75.57516117;292;0.208303795;2.18;new;4.0;0.75
Skagerak;107;1957-05-29;1957;5;1;60;5544;1602;6178254.575;1514136.622;Uppmätt;25E;SO Utklippan, U 10;NA;68-70;;FALSE;68-70;300;fisktrål;dem;70 fots fisktrål, 80 mm maskst.+yttersäck, 25 famn svep;;835;935;lera;3.5;;;1957Skagerak107;4061;sattposition ändrad av a-mpb pga fångstplats och intilliggande drag;1;Skagerak,1957,107;,;55.733;16.033;69;37.33042912;1957;122.4751612;14.29512;70;23.03530912;75.57516117;292;0.208303795;2.18;new;3.5;0.86
Skagerak;108;1957-05-29;1957;5;1;60;5543.5;1550.5;6177304.435;1502097.736;Uppmätt;25C;SO Utklippan, U 10;NA;70;;FALSE;;300;fisktrål;dem;70 fots fisktrål, 80 mm maskst.+yttersäck, 25 famn svep;;1005;1105;lera;2.5;;;1957Skagerak108;4060;;1;Skagerak,1957,108;,;55.725;15.842;70;37.33042912;1957;122.4751612;14.29512;70;23.03530912;75.57516117;292;0.208303795;2.18;new;2.5;1.20
Skagerak;109;1957-05-29;1957;5;1;60;5544;1600;6178248.281;1512042.828;Uppmätt;25E;SO Utklippan, U 10;NA;70;;FALSE;;300;fisktrål;dem;70 fots fisktrål, 80 mm maskst.+yttersäck, 25 famn svep;;1135;1235;;2.3;;;1957Skagerak109;4061;;1;Skagerak,1957,109;,;55.733;16;70;37.33042912;1957;122.4751612;14.29512;70;23.03530912;75.57516117;292;0.208303795;2.18;new;2.3;1.30
Skagerak;110;1957-05-29;1957;5;1;60;5543;1605;6176410.513;1517284.671;Uppmätt;25E;SO Utklippan, U 10;NA;68-66;;FALSE;66-68;300;fisktrål;dem;70 fots fisktrål, 70 mm maskst.+yttersäck, 25 famn svep;;1312;1412;;2.5;;;1957Skagerak110;4061;;1;Skagerak,1957,110;,;55.717;16.083;67;37.33042912;1957;122.4751612;14.29512;70;23.03530912;75.57516117;292;0.208303795;2.18;new;2.5;1.20
Skagerak;111;1957-05-29;1957;5;1;60;5544.5;1605;6179193.599;1517273.63;Uppmätt;25E;SO Utklippan, U 10;NA;66;;FALSE;;300;fisktrål;dem;70 fots fisktrål, 70 mm maskst.+yttersäck, 25 famn svep;;1440;1540;;2.2;;;1957Skagerak111;4061;;1;Skagerak,1957,111;,;55.742;16.083;66;37.33042912;1957;122.4751612;14.29512;70;23.03530912;75.57516117;292;0.208303795;2.18;new;2.2;1.36
Skagerak;112;1957-05-31;1957;5;1;60;5544;1552;6178233.174;1503667.638;Uppmätt;25C;SO Utklippan, U 10;NA;65-68;;FALSE;65-68;300;fisktrål;dem;70 fots fisktrål, 70 mm maskst.+yttersäck, 25 famn svep;;700;800;;2;;;1957Skagerak112;4060;;1;Skagerak,1957,112;,;55.733;15.867;66.5;37.33042912;1957;122.4751612;14.29512;70;23.03530912;75.57516117;292;0.208303795;2.18;new;2.0;1.50
Skagerak;113;1957-05-31;1957;5;1;60;5544;1554;6178235.441;1505761.437;Uppmätt;25C;SO Utklippan, U 10;NA;68-69;;FALSE;68-69;300;fisktrål;dem;70 fots fisktrål, 70 mm maskst.+yttersäck, 25 famn svep;;835;935;;2.5;;;1957Skagerak113;4060;;1;Skagerak,1957,113;,;55.733;15.9;68.5;37.33042912;1957;122.4751612;14.29512;70;23.03530912;75.57516117;292;0.208303795;2.18;new;2.5;1.20
Skagerak;114;1957-05-31;1957;5;1;60;5543.5;1600;6177320.584;1512045.393;Uppmätt;25E;SO Utklippan, U 10;NA;69;;FALSE;;300;fisktrål;dem;70 fots fisktrål, 90 mm maskst.+yttersäck, 25 famn svep;;1020;1120;;3;;;1957Skagerak114;4061;;1;Skagerak,1957,114;,;55.725;16;69;37.33042912;1957;122.4751612;14.29512;70;23.03530912;75.57516117;292;0.208303795;2.18;new;3.0;1.00
Skagerak;115;1957-05-31;1957;5;1;60;5544;1606;6178270.182;1518324.206;Uppmätt;25E;SO Utklippan, U 10;NA;69-68;;FALSE;68-69;300;fisktrål;dem;70 fots fisktrål, 90 mm maskst.+yttersäck, 25 famn svep;;1150;1250;;2.5;;;1957Skagerak115;4061;;1;Skagerak,1957,115;,;55.733;16.1;68.5;37.33042912;1957;122.4751612;14.29512;70;23.03530912;75.57516117;292;0.208303795;2.18;new;2.5;1.20
Skagerak;116;1957-05-31;1957;5;1;60;5544.5;1601;6179179.001;1513086.937;Uppmätt;25E;SO Utklippan, U 10;NA;67-66;;FALSE;66-67;300;fisktrål;dem;70 fots fisktrål, 90 mm maskst.+yttersäck, 25 famn svep;;1317;1417;;2.5;;;1957Skagerak116;4061;;1;Skagerak,1957,116;,;55.742;16.017;66.5;37.33042912;1957;122.4751612;14.29512;70;23.03530912;75.57516117;292;0.208303795;2.18;new;2.5;1.20
