"","RecordType","Quarter","Country","Ship","Gear","SweepLngt","GearExp","DoorType","StNo","HaulNo","Year","month","Day","TimeShot","Stratum","HaulDur","DayNight","ShootLat","ShootLong","HaulLat","HaulLong","StatRec","Depth","HaulVal","HydroStNo","StdSpecRecCode","BycSpecRecCode","DataType","Netopening","Rigging","Tickler","Distance","Warplngt","Warpdia","WarpDen","DoorSurface","DoorWgt","DoorSpread","WingSpread","Buoyancy","KiteDim","WgtGroundRope","TowDir","GroundSpeed","SpeedWater","SurCurDir","SurCurSpeed","BotCurDir","BotCurSpeed","WindDir","WindSpeed","SwellDir","SwellHeight","SurTemp","BotTemp","SurSal","BotSal","ThermoCline","ThClineDepth","haul.id"
"205","HH",1,"LAT","ZBA","LPT",-9,-9,"-9",1,17,1979,1,15,1235,-9,50,"D",56.6333,20.55,56.5833,20.5167,"42H0",65,"V",-9,1,1,"C",-9,-9,-9,-9,250,22,-9,3,580,-9,-9,-9,-9,-9,-9,4,-9,-9,-9,-9,-9,90,3,-9,0.5,2,-9,-9,-9,-9,-9,"1979:1:LAT:ZBA:LPT:1:17"
"206","HH",1,"LAT","ZBA","LPT",-9,-9,"-9",1,18,1979,1,15,1410,-9,45,"D",56.5667,20.45,56.5667,20.3833,"42H0",75,"V",-9,1,1,"C",-9,-9,-9,-9,250,22,-9,3,580,-9,-9,-9,-9,-9,-9,3.8,-9,-9,-9,-9,-9,45,4,-9,1,-9,-9,-9,-9,-9,-9,"1979:1:LAT:ZBA:LPT:1:18"
"207","HH",1,"LAT","ZBA","LPT",-9,-9,"-9",1,19,1979,1,15,1520,-9,45,"D",56.5667,20.45,56.5667,20.35,"42H0",90,"V",-9,1,1,"C",-9,-9,-9,-9,250,22,-9,3,580,-9,-9,-9,-9,-9,-9,3.8,-9,-9,-9,-9,-9,135,3,-9,0.5,-9,-9,-9,-9,-9,-9,"1979:1:LAT:ZBA:LPT:1:19"
"208","HH",1,"LAT","ZBA","LPT",-9,-9,"-9",1,20,1979,1,16,705,-9,60,"D",56.45,19.9,56.4,19.8167,"41G9",115,"V",-9,1,1,"C",-9,-9,-9,-9,250,22,-9,3,580,-9,-9,-9,-9,-9,-9,4,-9,-9,-9,-9,-9,45,3,-9,0.5,2.5,-9,-9,-9,-9,-9,"1979:1:LAT:ZBA:LPT:1:20"
"209","HH",1,"LAT","ZBA","LPT",-9,-9,"-9",1,21,1979,1,16,1040,-9,45,"D",56.5667,20.2833,56.6,20.3333,"42H0",100,"V",-9,1,1,"C",-9,-9,-9,-9,250,22,-9,3,580,-9,-9,-9,-9,-9,-9,4,-9,-9,-9,-9,-9,45,3,-9,0.5,2,-9,-9,-9,-9,-9,"1979:1:LAT:ZBA:LPT:1:21"
"210","HH",1,"LAT","ZBA","LPT",-9,-9,"-9",1,22,1979,1,16,1320,-9,40,"D",56.6333,20.5167,56.7,20.5333,"42H0",70,"V",-9,1,1,"C",-9,-9,-9,-9,250,22,-9,3,580,-9,-9,-9,-9,-9,-9,4,-9,-9,-9,-9,-9,45,3,-9,0.5,2,-9,-9,-9,-9,-9,"1979:1:LAT:ZBA:LPT:1:22"
"211","HH",1,"LAT","ZBA","LPT",-9,-9,"-9",1,23,1979,1,16,1430,-9,50,"D",56.6167,20.4833,56.6167,20.4,"42H0",75,"V",-9,1,1,"C",-9,-9,-9,-9,250,22,-9,3,580,-9,-9,-9,-9,-9,-9,3.6,-9,-9,-9,-9,-9,23,3,-9,1,-9,-9,-9,-9,-9,-9,"1979:1:LAT:ZBA:LPT:1:23"
"212","HH",1,"LAT","ZBA","LPT",-9,-9,"-9",1,24,1979,1,17,735,-9,60,"D",57.8667,20.9833,57.95,21.0333,"44H0",85,"V",-9,1,1,"C",-9,-9,-9,-9,250,22,-9,3,580,-9,-9,-9,-9,-9,-9,4,-9,-9,-9,-9,-9,90,3,-9,0.5,2,-9,-9,-9,-9,-9,"1979:1:LAT:ZBA:LPT:1:24"
"213","HH",1,"LAT","ZBA","LPT",-9,-9,"-9",1,25,1979,1,17,920,-9,60,"D",58.0167,21.0167,58.0667,21.1,"45H1",75,"V",-9,1,1,"C",-9,-9,-9,-9,250,22,-9,3,580,-9,-9,-9,-9,-9,-9,4,-9,-9,-9,-9,-9,90,3,-9,0.5,1.5,-9,-9,-9,-9,-9,"1979:1:LAT:ZBA:LPT:1:25"
"214","HH",1,"LAT","ZBA","LPT",-9,-9,"-9",1,26,1979,1,17,1050,-9,60,"D",58.0333,21.35,57.9833,21.15,"45H1",70,"V",-9,1,1,"C",-9,-9,-9,-9,250,22,-9,3,580,-9,-9,-9,-9,-9,-9,4,-9,-9,-9,-9,-9,90,3,-9,0.5,1,-9,-9,-9,-9,-9,"1979:1:LAT:ZBA:LPT:1:26"
"215","HH",1,"LAT","ZBA","LPT",-9,-9,"-9",1,27,1979,1,17,1225,-9,60,"D",57.95,21.0833,57.8833,21.0333,"44H1",85,"V",-9,1,1,"C",-9,-9,-9,-9,250,22,-9,3,580,-9,-9,-9,-9,-9,-9,4,-9,-9,-9,-9,-9,90,3,-9,0.5,2,-9,-9,-9,-9,-9,"1979:1:LAT:ZBA:LPT:1:27"
"216","HH",1,"LAT","ZBA","LPT",-9,-9,"-9",1,28,1979,1,17,1425,-9,60,"D",57.95,20.7667,58.1333,20.7667,"44H0",100,"V",-9,1,1,"C",-9,-9,-9,-9,250,22,-9,3,580,-9,-9,-9,-9,-9,-9,3.6,-9,-9,-9,-9,-9,113,4,-9,1,2,-9,-9,-9,-9,-9,"1979:1:LAT:ZBA:LPT:1:28"
"217","HH",1,"LAT","ZBA","LPT",-9,-9,"-9",1,29,1979,1,18,930,-9,60,"D",58.0667,21.7,58.15,21.7667,"45H1",37,"V",-9,1,1,"C",-9,-9,-9,-9,250,22,-9,3,580,-9,-9,-9,-9,-9,-9,4,-9,-9,-9,-9,-9,135,1,-9,0,1,-9,-9,-9,-9,-9,"1979:1:LAT:ZBA:LPT:1:29"
"218","HH",1,"LAT","ZBA","LPT",-9,-9,"-9",1,30,1979,1,18,1505,-9,60,"D",57.8667,21.5667,57.85,21.4333,"44H1",62,"V",-9,1,1,"C",-9,-9,-9,-9,250,22,-9,3,580,-9,-9,-9,-9,-9,-9,3.6,-9,-9,-9,-9,-9,68,1,-9,0,-9,-9,-9,-9,-9,-9,"1979:1:LAT:ZBA:LPT:1:30"
"219","HH",1,"LAT","ZBA","LPT",-9,-9,"-9",1,31,1979,1,19,815,-9,60,"D",57.4667,21.2167,57.4667,21.0833,"43H1",70,"V",-9,1,1,"C",-9,-9,-9,-9,250,22,-9,3,580,-9,-9,-9,-9,-9,-9,4,-9,-9,-9,-9,-9,45,2,-9,0.1,1.5,-9,-9,-9,-9,-9,"1979:1:LAT:ZBA:LPT:1:31"
"220","HH",1,"LAT","ZBA","LBT",-9,-9,"-9",1,32,1979,1,19,1247,-9,30,"D",57.4667,21.2333,57.4667,21.1833,"43H1",71,"V",-9,1,1,"C",-9,-9,-9,-9,250,22,-9,3,580,-9,-9,-9,-9,-9,-9,3,-9,-9,-9,-9,-9,90,3,-9,0.5,2,-9,-9,-9,-9,-9,"1979:1:LAT:ZBA:LBT:1:32"
"221","HH",1,"LAT","ZBA","LBT",-9,-9,"-9",1,33,1979,1,20,810,-9,45,"D",56.6,20.5667,56.5833,20.5167,"42H0",58,"V",-9,1,1,"C",-9,-9,-9,-9,251,22,-9,3,580,-9,-9,-9,-9,-9,-9,3,-9,-9,-9,-9,-9,135,1,-9,0.1,0,-9,-9,-9,-9,-9,"1979:1:LAT:ZBA:LBT:1:33"
"222","HH",1,"LAT","ZBA","LBT",-9,-9,"-9",1,34,1979,1,20,1155,-9,30,"D",57.55,20.5,57.5333,20.4667,"44H0",60,"V",-9,1,1,"C",-9,-9,-9,-9,252,22,-9,3,580,-9,-9,-9,-9,-9,-9,2.8,-9,-9,-9,-9,-9,180,3,-9,0.1,1,-9,-9,-9,-9,-9,"1979:1:LAT:ZBA:LBT:1:34"
"223","HH",1,"LAT","ZBA","LBT",-9,-9,"-9",1,35,1979,1,29,825,-9,20,"D",56.4833,20.1667,56.4667,20.15,"41H0",80,"V",-9,1,1,"C",-9,-9,-9,-9,253,22,-9,3,580,-9,-9,-9,-9,-9,-9,4.5,-9,-9,-9,-9,-9,45,4,-9,1,2.5,-9,-9,-9,-9,-9,"1979:1:LAT:ZBA:LBT:1:35"
"224","HH",1,"LAT","ZBA","LBT",-9,-9,"-9",1,36,1979,1,29,1020,-9,30,"D",56.5333,20.0667,56.5,20.05,"42H0",120,"V",-9,1,1,"C",-9,-9,-9,-9,254,22,-9,3,580,-9,-9,-9,-9,-9,-9,2.6,-9,-9,-9,-9,-9,45,4,-9,1,2,-9,-9,-9,-9,-9,"1979:1:LAT:ZBA:LBT:1:36"
"225","HH",1,"LAT","ZBA","LBT",-9,-9,"-9",1,37,1979,1,29,1205,-9,30,"D",56.55,19.9667,56.55,19.95,"42G9",130,"V",-9,1,1,"C",-9,-9,-9,-9,255,22,-9,3,580,-9,-9,-9,-9,-9,-9,2.6,-9,-9,-9,-9,-9,45,4,-9,1,2,-9,-9,-9,-9,-9,"1979:1:LAT:ZBA:LBT:1:37"
"226","HH",1,"LAT","ZBA","LBT",-9,-9,"-9",1,38,1979,1,29,1605,-9,30,"D",56.6333,20.4833,56.6167,20.4333,"42H0",66,"V",-9,1,1,"C",-9,-9,-9,-9,256,22,-9,3,580,-9,-9,-9,-9,-9,-9,2.6,-9,-9,-9,-9,-9,45,4,-9,1,-9,-9,-9,-9,-9,-9,"1979:1:LAT:ZBA:LBT:1:38"
"227","HH",1,"LAT","ZBA","LBT",-9,-9,"-9",1,39,1979,1,30,755,-9,30,"D",57.2667,20.85,57.25,20.8167,"43H0",48,"V",-9,1,1,"C",-9,-9,-9,-9,257,22,-9,3,580,-9,-9,-9,-9,-9,-9,3,-9,-9,-9,-9,-9,45,4,-9,1,1,-9,-9,-9,-9,-9,"1979:1:LAT:ZBA:LBT:1:39"
"228","HH",1,"LAT","ZBA","LBT",-9,-9,"-9",1,40,1979,1,30,930,-9,30,"D",57.2167,20.6667,57.2,20.65,"43H0",84,"V",-9,1,1,"C",-9,-9,-9,-9,258,22,-9,3,580,-9,-9,-9,-9,-9,-9,3,-9,-9,-9,-9,-9,45,4,-9,1,1,-9,-9,-9,-9,-9,"1979:1:LAT:ZBA:LBT:1:40"
"229","HH",1,"LAT","ZBA","LBT",-9,-9,"-9",1,41,1979,1,30,1050,-9,30,"D",57.2333,20.6667,57.1667,20.65,"43H0",90,"V",-9,1,1,"C",-9,-9,-9,-9,259,22,-9,3,580,-9,-9,-9,-9,-9,-9,2.8,-9,-9,-9,-9,-9,90,5,-9,1,1.5,-9,-9,-9,-9,-9,"1979:1:LAT:ZBA:LBT:1:41"
"230","HH",1,"LAT","ZBA","LBT",-9,-9,"-9",1,42,1979,1,30,1420,-9,30,"D",57.1,20.4833,57.0667,20.5,"43H0",95,"V",-9,1,1,"C",-9,-9,-9,-9,260,22,-9,3,580,-9,-9,-9,-9,-9,-9,2.6,-9,-9,-9,-9,-9,90,6,-9,2.7,-9,-9,-9,-9,-9,-9,"1979:1:LAT:ZBA:LBT:1:42"
"231","HH",1,"LAT","ZBA","LBT",-9,-9,"-9",1,43,1979,1,30,1555,-9,30,"D",56.9167,20.65,-9,-9,"42H0",56,"V",-9,1,1,"C",-9,-9,-9,-9,261,22,-9,3,580,-9,-9,-9,-9,-9,-9,2.6,-9,-9,-9,-9,-9,90,6,-9,1.6,-9,-9,-9,-9,-9,-9,"1979:1:LAT:ZBA:LBT:1:43"
"232","HH",1,"LAT","ZBA","LPT",-9,-9,"-9",1,44,1979,1,31,915,-9,60,"D",57.0333,20.3667,56.9833,20.3,"43H0",132,"V",-9,1,1,"C",-9,-9,-9,-9,262,22,-9,3,580,-9,-9,-9,-9,-9,-9,4,-9,-9,-9,-9,-9,0,0,-9,0,1.5,-9,-9,-9,-9,-9,"1979:1:LAT:ZBA:LPT:1:44"
"233","HH",1,"LAT","ZBA","LPT",-9,-9,"-9",1,45,1979,1,31,1050,-9,60,"D",56.95,20.2333,56.5667,20.1667,"42H0",159,"V",-9,1,1,"C",-9,-9,-9,-9,263,22,-9,3,580,-9,-9,-9,-9,-9,-9,4,-9,-9,-9,-9,-9,45,2,-9,0.1,1.6,-9,-9,-9,-9,-9,"1979:1:LAT:ZBA:LPT:1:45"
"234","HH",1,"LAT","ZBA","LPT",-9,-9,"-9",1,46,1979,1,31,1245,-9,60,"D",56.7333,20.2167,56.7667,20.2167,"42H0",140,"V",-9,1,1,"C",-9,-9,-9,-9,264,22,-9,3,580,-9,-9,-9,-9,-9,-9,3.5,-9,-9,-9,-9,-9,45,2,-9,0.1,1.7,-9,-9,-9,-9,-9,"1979:1:LAT:ZBA:LPT:1:46"
"235","HH",1,"LAT","ZBA","LPT",-9,-9,"-9",1,47,1979,1,31,1440,-9,60,"D",56.65,20.0833,56.6167,20.05,"42H0",135,"V",-9,1,1,"C",-9,-9,-9,-9,265,22,-9,3,580,-9,-9,-9,-9,-9,-9,3.5,-9,-9,-9,-9,-9,0,0,-9,0,-9,-9,-9,-9,-9,-9,"1979:1:LAT:ZBA:LPT:1:47"
"236","HH",1,"LAT","ZBA","LBT",-9,-9,"-9",3,1,1979,3,13,1520,-9,60,"D",56.5833,20.5,56.55,20.4667,"42H0",67,"V",-9,1,1,"C",-9,-9,-9,-9,350,22,-9,3,580,-9,-9,-9,-9,-9,-9,3.2,-9,-9,-9,-9,-9,135,3,-9,-9,0.5,-9,-9,-9,-9,-9,"1979:1:LAT:ZBA:LBT:3:1"
"237","HH",1,"LAT","ZBA","LBT",-9,-9,"-9",3,2,1979,3,14,625,-9,60,"D",57.3,20.6,57.2333,20.6167,"43H0",111,"V",-9,1,1,"C",-9,-9,-9,-9,250,22,-9,3,580,-9,-9,-9,-9,-9,-9,3,-9,-9,-9,-9,-9,45,3,-9,0.5,1,-9,-9,-9,-9,-9,"1979:1:LAT:ZBA:LBT:3:2"
"238","HH",1,"LAT","ZBA","LBT",-9,-9,"-9",3,3,1979,3,14,900,-9,60,"D",57.3167,20.65,57.25,20.6667,"43H0",95,"V",-9,1,1,"C",-9,-9,-9,-9,250,22,-9,3,580,-9,-9,-9,-9,-9,-9,3.3,-9,-9,-9,-9,-9,338,3,-9,0.5,1,-9,-9,-9,-9,-9,"1979:1:LAT:ZBA:LBT:3:3"
"239","HH",1,"LAT","ZBA","LBT",-9,-9,"-9",3,4,1979,3,14,1125,-9,60,"D",57.2333,20.65,57.15,20.6833,"43H0",83,"V",-9,1,1,"C",-9,-9,-9,-9,250,22,-9,3,580,-9,-9,-9,-9,-9,-9,3.4,-9,-9,-9,-9,-9,338,4,-9,1,-9,-9,-9,-9,-9,-9,"1979:1:LAT:ZBA:LBT:3:4"
"240","HH",1,"LAT","ZBA","LBT",-9,-9,"-9",3,5,1979,3,14,1315,-9,30,"D",57.15,20.6833,57.2,20.6667,"43H0",80,"V",-9,1,1,"C",-9,-9,-9,-9,250,22,-9,3,580,-9,-9,-9,-9,-9,-9,3.2,-9,-9,-9,-9,-9,338,5,-9,1,-9,-9,-9,-9,-9,-9,"1979:1:LAT:ZBA:LBT:3:5"
"241","HH",1,"LAT","ZBA","LBT",-9,-9,"-9",3,6,1979,3,15,820,-9,45,"D",56.4167,19.5,56.3833,19.5,"41G9",137,"V",-9,1,1,"C",-9,-9,-9,-9,250,22,-9,3,580,-9,-9,-9,-9,-9,-9,3,-9,-9,-9,-9,-9,360,2,-9,0.1,1,-9,-9,-9,-9,-9,"1979:1:LAT:ZBA:LBT:3:6"
"242","HH",1,"LAT","ZBA","LBT",-9,-9,"-9",3,7,1979,3,15,1100,-9,45,"D",56.1833,19.4333,56.2667,19.4667,"41G9",110,"V",-9,1,1,"C",-9,-9,-9,-9,250,22,-9,3,580,-9,-9,-9,-9,-9,-9,3.2,-9,-9,-9,-9,-9,45,2,-9,0.1,-9,-9,-9,-9,-9,-9,"1979:1:LAT:ZBA:LBT:3:7"
"243","HH",1,"LAT","ZBA","LBT",-9,-9,"-9",3,8,1979,3,15,1305,-9,40,"D",56.1667,19.3667,56.1167,19.3333,"41G9",110,"V",-9,1,1,"C",-9,-9,-9,-9,250,22,-9,3,580,-9,-9,-9,-9,-9,-9,3.2,-9,-9,-9,-9,-9,45,2,-9,0.1,-9,-9,-9,-9,-9,-9,"1979:1:LAT:ZBA:LBT:3:8"
"244","HH",1,"LAT","ZBA","LBT",-9,-9,"-9",3,9,1979,3,15,1710,-9,60,"D",56.0333,18.9833,55.95,19.1333,"41G8",125,"V",-9,1,1,"C",-9,-9,-9,-9,250,22,-9,3,580,-9,-9,-9,-9,-9,-9,3.2,-9,-9,-9,-9,-9,45,3,-9,0.5,-9,-9,-9,-9,-9,-9,"1979:1:LAT:ZBA:LBT:3:9"
"245","HH",1,"LAT","ZBA","LBT",-9,-9,"-9",3,10,1979,3,16,620,-9,30,"D",55.6667,20.6167,55.6667,20.5833,"40H0",52,"V",-9,1,1,"C",-9,-9,-9,-9,250,22,-9,3,580,-9,-9,-9,-9,-9,-9,3,-9,-9,-9,-9,-9,90,3,-9,0.5,0.5,-9,-9,-9,-9,-9,"1979:1:LAT:ZBA:LBT:3:10"
"246","HH",1,"LAT","ZBA","LBT",-9,-9,"-9",3,11,1979,3,16,740,-9,30,"D",55.65,20.3,55.65,20.25,"40H0",70,"V",-9,1,1,"C",-9,-9,-9,-9,250,22,-9,3,580,-9,-9,-9,-9,-9,-9,3,-9,-9,-9,-9,-9,90,4,-9,1,0.7,-9,-9,-9,-9,-9,"1979:1:LAT:ZBA:LBT:3:11"
"247","HH",1,"LAT","ZBA","LBT",-9,-9,"-9",3,12,1979,3,16,1000,-9,30,"D",55.65,19.7667,55.65,19.7333,"40G9",83,"V",-9,1,1,"C",-9,-9,-9,-9,250,22,-9,3,580,-9,-9,-9,-9,-9,-9,3,-9,-9,-9,-9,-9,90,5,-9,1.6,1,-9,-9,-9,-9,-9,"1979:1:LAT:ZBA:LBT:3:12"
"248","HH",4,"LAT","ZBA","LBT",-9,-9,"-9",11,1,1979,11,15,945,-9,45,"D",57.95,24.0833,57.9167,24.0167,"44H4",21,"V",-9,1,1,"C",-9,-9,-9,-9,200,22,-9,3,580,-9,-9,-9,-9,-9,-9,4.2,-9,-9,-9,-9,-9,113,3,-9,0.5,-9,-9,-9,-9,-9,-9,"1979:4:LAT:ZBA:LBT:11:1"
"249","HH",4,"LAT","ZBA","LBT",-9,-9,"-9",11,2,1979,11,16,945,-9,30,"D",57.3667,21,57.35,21.2833,"43H1",64,"V",-9,1,1,"C",-9,-9,-9,-9,250,22,-9,3,580,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,90,5,-9,0.5,-9,-9,-9,-9,-9,-9,"1979:4:LAT:ZBA:LBT:11:2"
"250","HH",4,"LAT","ZBA","LPT",-9,-9,"-9",11,3,1979,11,16,1225,-9,30,"D",57.45,21.0833,57.45,21.15,"43H1",70,"V",-9,1,1,"C",-9,-9,-9,-9,250,22,-9,3,580,-9,-9,-9,-9,-9,-9,4.1,-9,-9,-9,-9,-9,113,4,-9,1,-9,-9,-9,-9,-9,-9,"1979:4:LAT:ZBA:LPT:11:3"
"251","HH",4,"LAT","ZBA","LBT",-9,-9,"-9",11,4,1979,11,16,1435,-9,30,"D",57.4333,20.9333,57.4333,21,"43H0",62,"V",-9,1,1,"C",-9,-9,-9,-9,250,22,-9,3,580,-9,-9,-9,-9,-9,-9,4,-9,-9,-9,-9,-9,135,4,-9,1,7.5,-9,-9,-9,-9,-9,"1979:4:LAT:ZBA:LBT:11:4"
"252","HH",4,"LAT","ZBA","LBT",-9,-9,"-9",11,5,1979,11,17,705,-9,30,"D",57.25,21.1,57.3167,21.15,"43H1",68,"V",-9,1,1,"C",-9,-9,-9,-9,250,22,-9,3,580,-9,-9,-9,-9,-9,-9,4,-9,-9,-9,-9,-9,203,5,-9,1,8,-9,-9,-9,-9,-9,"1979:4:LAT:ZBA:LBT:11:5"
"253","HH",4,"LAT","ZBA","LBT",-9,-9,"-9",11,6,1979,11,17,1130,-9,30,"D",57.1833,20.6333,57.2167,20.6333,"43H0",98,"V",-9,1,1,"C",-9,-9,-9,-9,250,22,-9,3,580,-9,-9,-9,-9,-9,-9,4,-9,-9,-9,-9,-9,180,5,-9,2.7,7.5,-9,-9,-9,-9,-9,"1979:4:LAT:ZBA:LBT:11:6"
"254","HH",4,"LAT","ZBA","LBT",-9,-9,"-9",11,7,1979,11,18,1130,-9,30,"D",57.0167,20.8333,56.9833,20.8333,"43H0",48,"V",-9,1,1,"C",-9,-9,-9,-9,250,22,-9,3,580,-9,-9,-9,-9,-9,-9,4,-9,-9,-9,-9,-9,90,2,-9,0.1,7.5,-9,-9,-9,-9,-9,"1979:4:LAT:ZBA:LBT:11:7"
"255","HH",4,"LAT","ZBA","LBT",-9,-9,"-9",11,8,1979,11,19,915,-9,30,"D",55.6,20.85,55.6333,20.85,"40H0",45,"V",-9,1,1,"C",-9,-9,-9,-9,250,22,-9,3,580,-9,-9,-9,-9,-9,-9,4,-9,-9,-9,-9,-9,135,4,-9,1,8.2,-9,-9,-9,-9,-9,"1979:4:LAT:ZBA:LBT:11:8"
"256","HH",4,"LAT","ZBA","LBT",-9,-9,"-9",11,9,1979,11,19,1050,-9,30,"D",55.5833,20.7333,55.6167,20.7,"40H0",52,"V",-9,1,1,"C",-9,-9,-9,-9,250,22,-9,3,580,-9,-9,-9,-9,-9,-9,4,-9,-9,-9,-9,-9,158,5,-9,1.6,8,-9,-9,-9,-9,-9,"1979:4:LAT:ZBA:LBT:11:9"
"257","HH",4,"LAT","ZBA","LBT",-9,-9,"-9",11,10,1979,11,19,1240,-9,30,"D",55.5833,20.55,55.6167,20.55,"40H0",65,"V",-9,1,1,"C",-9,-9,-9,-9,250,22,-9,3,580,-9,-9,-9,-9,-9,-9,4,-9,-9,-9,-9,-9,158,4,-9,1,8,-9,-9,-9,-9,-9,"1979:4:LAT:ZBA:LBT:11:10"
"258","HH",4,"LAT","ZBA","LBT",-9,-9,"-9",11,11,1979,11,20,620,-9,30,"D",55.5167,20.4167,55.5167,20.3667,"40H0",58,"V",-9,1,1,"C",-9,-9,-9,-9,250,22,-9,3,580,-9,-9,-9,-9,-9,-9,4,-9,-9,-9,-9,-9,135,4,-9,0.5,8,-9,-9,-9,-9,-9,"1979:4:LAT:ZBA:LBT:11:11"
"259","HH",4,"LAT","ZBA","LBT",-9,-9,"-9",11,12,1979,11,20,1245,-9,30,"D",55.3333,19.8333,55.3667,19.8333,"39G9",95,"V",-9,1,1,"C",-9,-9,-9,-9,250,22,-9,3,580,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,135,2,-9,0.1,7.5,-9,-9,-9,-9,-9,"1979:4:LAT:ZBA:LBT:11:12"
"260","HH",4,"LAT","ZBA","LBT",-9,-9,"-9",11,13,1979,11,21,640,-9,30,"D",55.1,20.25,55.1167,20.2333,"39H0",45,"V",-9,1,1,"C",-9,-9,-9,-9,250,22,-9,3,580,-9,-9,-9,-9,-9,-9,4,-9,-9,-9,-9,-9,-9,-9,-9,0,8.1,-9,-9,-9,-9,-9,"1979:4:LAT:ZBA:LBT:11:13"
"261","HH",4,"LAT","ZBA","LBT",-9,-9,"-9",11,14,1979,11,21,820,-9,30,"D",55.1333,20.05,55.1667,20.05,"39H0",60,"V",-9,1,1,"C",-9,-9,-9,-9,250,22,-9,3,580,-9,-9,-9,-9,-9,-9,4,-9,-9,-9,-9,-9,-9,-9,-9,0,8,-9,-9,-9,-9,-9,"1979:4:LAT:ZBA:LBT:11:14"
"262","HH",4,"LAT","ZBA","LBT",-9,-9,"-9",11,15,1979,11,22,655,-9,30,"D",56.65,20.6667,56.6333,20.65,"42H0",52,"V",-9,1,1,"C",-9,-9,-9,-9,250,22,-9,3,580,-9,-9,-9,-9,-9,-9,4,-9,-9,-9,-9,-9,315,3,-9,0.5,8.1,-9,-9,-9,-9,-9,"1979:4:LAT:ZBA:LBT:11:15"
"263","HH",4,"LAT","ZBA","LBT",-9,-9,"-9",11,16,1979,11,22,820,-9,30,"D",56.65,20.5667,56.6333,20.55,"42H0",60,"V",-9,1,1,"C",-9,-9,-9,-9,250,22,-9,3,580,-9,-9,-9,-9,-9,-9,4,-9,-9,-9,-9,-9,315,3,-9,0.5,8,-9,-9,-9,-9,-9,"1979:4:LAT:ZBA:LBT:11:16"
"264","HH",4,"LAT","ZBA","LBT",-9,-9,"-9",11,17,1979,11,22,935,-9,20,"D",56.6333,20.5,56.6167,20.4667,"42H0",70,"V",-9,1,1,"C",-9,-9,-9,-9,250,22,-9,3,580,-9,-9,-9,-9,-9,-9,4,-9,-9,-9,-9,-9,315,4,-9,0.5,8,-9,-9,-9,-9,-9,"1979:4:LAT:ZBA:LBT:11:17"
"265","HH",4,"LAT","ZBA","LBT",-9,-9,"-9",11,18,1979,11,24,745,-9,20,"D",57.5167,22.9167,57.55,22.9,"44H2",25,"V",-9,1,1,"C",-9,-9,-9,-9,250,22,-9,3,580,-9,-9,-9,-9,-9,-9,4,-9,-9,-9,-9,-9,225,5,-9,0.5,5.5,-9,-9,-9,-9,-9,"1979:4:LAT:ZBA:LBT:11:18"
"266","HH",4,"LAT","ZBA","LBT",-9,-9,"-9",11,19,1979,11,24,1035,-9,30,"D",57.9,23.1667,57.9167,23.2333,"44H3",40,"V",-9,1,1,"C",-9,-9,-9,-9,250,22,-9,3,580,-9,-9,-9,-9,-9,-9,4,-9,-9,-9,-9,-9,225,6,-9,1.6,5.3,-9,-9,-9,-9,-9,"1979:4:LAT:ZBA:LBT:11:19"
"267","HH",4,"LAT","ZBA","LBT",-9,-9,"-9",11,20,1979,11,28,1233,-9,30,"D",57.9167,21.6667,57.8833,21.6667,"44H1",41,"V",-9,1,1,"C",-9,-9,-9,-9,250,22,-9,3,580,-9,-9,-9,-9,-9,-9,4,-9,-9,-9,-9,-9,315,4,-9,1,6.2,-9,-9,-9,-9,-9,"1979:4:LAT:ZBA:LBT:11:20"
"268","HH",4,"LAT","ZBA","LBT",-9,-9,"-9",11,21,1979,11,28,1435,-9,30,"D",57.8167,21.3833,57.7833,21.4167,"44H1",65,"V",-9,1,1,"C",-9,-9,-9,-9,250,22,-9,3,580,-9,-9,-9,-9,-9,-9,4,-9,-9,-9,-9,-9,338,4,-9,1,-9,-9,-9,-9,-9,-9,"1979:4:LAT:ZBA:LBT:11:21"
"269","HH",4,"LAT","ZBA","LBT",-9,-9,"-9",11,22,1979,11,29,645,-9,20,"D",58.0333,21.1833,58.0667,21.1833,"45H1",70,"V",-9,1,1,"C",-9,-9,-9,-9,250,22,-9,3,580,-9,-9,-9,-9,-9,-9,4,-9,-9,-9,-9,-9,-9,-9,-9,1,7.5,-9,-9,-9,-9,-9,"1979:4:LAT:ZBA:LBT:11:22"
"270","HH",4,"LAT","ZBA","LBT",-9,-9,"-9",11,23,1979,11,29,805,-9,30,"D",58.05,21.0333,58.0167,21.0333,"45H1",80,"V",-9,1,1,"C",-9,-9,-9,-9,250,22,-9,3,580,-9,-9,-9,-9,-9,-9,4,-9,-9,-9,-9,-9,180,2,-9,0.5,7.5,-9,-9,-9,-9,-9,"1979:4:LAT:ZBA:LBT:11:23"
"271","HH",4,"LAT","ZBA","LBT",-9,-9,"-9",11,24,1979,11,29,1030,-9,30,"D",57.9167,21.3333,57.95,21.3167,"44H1",67,"V",-9,1,1,"C",-9,-9,-9,-9,250,22,-9,3,580,-9,-9,-9,-9,-9,-9,4,-9,-9,-9,-9,-9,180,5,-9,1.6,6.9,-9,-9,-9,-9,-9,"1979:4:LAT:ZBA:LBT:11:24"
