haul.id;Country;Ship;Gear;Year;SweepLngt;Depth;Fishing line;Size.final..m;Horizontal.opening..m.;Swep.one.side..after.formula…meter;Swept.area;RSA;GroundSpeed;RS
1981:2:LAT:ZBA:LBT:3:7;LAT;ZBA;LBT;1981;82;80;28;61.2063234;18.76;21.2231617;0.341531285;1.33;3.9;0.77
1981:2:LAT:ZBA:LBT:3:8;LAT;ZBA;LBT;1981;82;73;28;61.2063234;18.76;21.2231617;0.341531285;1.33;3.8;0.79
1981:2:LAT:ZBA:LBT:3:9;LAT;ZBA;LBT;1981;82;68;28;61.2063234;18.76;21.2231617;0.341531285;1.33;4.2;0.71
1981:4:LAT:ZBA:LBT:11:1;LAT;ZBA;LBT;1981;82;24;28;61.2063234;18.76;21.2231617;0.341531285;1.33;3.8;0.79
1981:4:LAT:ZBA:LBT:11:10;LAT;ZBA;LBT;1981;82;50;28;61.2063234;18.76;21.2231617;0.341531285;1.33;3.5;0.86
1981:4:LAT:ZBA:LBT:11:11;LAT;ZBA;LBT;1981;82;80;28;61.2063234;18.76;21.2231617;0.341531285;1.33;3;1
1981:4:LAT:ZBA:LBT:11:2;LAT;ZBA;LBT;1981;82;40;28;61.2063234;18.76;21.2231617;0.341531285;1.33;3.5;0.86
1981:4:LAT:ZBA:LBT:11:20;LAT;ZBA;LBT;1981;82;78;28;61.2063234;18.76;21.2231617;0.341531285;1.33;3.5;0.86
1981:4:LAT:ZBA:LBT:11:21;LAT;ZBA;LBT;1981;82;100;28;61.2063234;18.76;21.2231617;0.341531285;1.33;3.6;0.83
1981:4:LAT:ZBA:LBT:11:22;LAT;ZBA;LBT;1981;82;130;28;61.2063234;18.76;21.2231617;0.341531285;1.33;3.5;0.86
1981:4:LAT:ZBA:LBT:11:23;LAT;ZBA;LBT;1981;82;120;28;61.2063234;18.76;21.2231617;0.341531285;1.33;4;0.75
1981:4:LAT:ZBA:LBT:11:24;LAT;ZBA;LBT;1981;82;100;28;61.2063234;18.76;21.2231617;0.341531285;1.33;3.8;0.79
1981:4:LAT:ZBA:LBT:11:25;LAT;ZBA;LBT;1981;82;87;28;61.2063234;18.76;21.2231617;0.341531285;1.33;3.6;0.83
1981:4:LAT:ZBA:LBT:11:26;LAT;ZBA;LBT;1981;82;75;28;61.2063234;18.76;21.2231617;0.341531285;1.33;3.8;0.79
1981:4:LAT:ZBA:LBT:11:27;LAT;ZBA;LBT;1981;82;63;28;61.2063234;18.76;21.2231617;0.341531285;1.33;3.8;0.79
1981:4:LAT:ZBA:LBT:11:28;LAT;ZBA;LBT;1981;82;53;28;61.2063234;18.76;21.2231617;0.341531285;1.33;4;0.75
1981:4:LAT:ZBA:LBT:11:3;LAT;ZBA;LBT;1981;82;22;28;61.2063234;18.76;21.2231617;0.341531285;1.33;4;0.75
1981:4:LAT:ZBA:LBT:11:32;LAT;ZBA;LBT;1981;82;48;28;61.2063234;18.76;21.2231617;0.341531285;1.33;3.6;0.83
1981:4:LAT:ZBA:LBT:11:33;LAT;ZBA;LBT;1981;82;44;28;61.2063234;18.76;21.2231617;0.341531285;1.33;3.6;0.83
1981:4:LAT:ZBA:LBT:11:4;LAT;ZBA;LBT;1981;82;-9;28;61.2063234;18.76;21.2231617;0.341531285;1.33;3.8;0.79
1981:4:LAT:ZBA:LBT:11:41;LAT;ZBA;LBT;1981;82;15;28;61.2063234;18.76;21.2231617;0.341531285;1.33;3.5;0.86
1981:4:LAT:ZBA:LBT:11:42;LAT;ZBA;LBT;1981;82;10;28;61.2063234;18.76;21.2231617;0.341531285;1.33;4;0.75
1981:4:LAT:ZBA:LBT:11:43;LAT;ZBA;LBT;1981;82;20;28;61.2063234;18.76;21.2231617;0.341531285;1.33;3.7;0.81
1981:4:LAT:ZBA:LBT:11:5;LAT;ZBA;LBT;1981;82;18;28;61.2063234;18.76;21.2231617;0.341531285;1.33;3.8;0.79
1981:4:LAT:ZBA:LBT:11:6;LAT;ZBA;LBT;1981;82;60;28;61.2063234;18.76;21.2231617;0.341531285;1.33;3.6;0.83
1981:4:LAT:ZBA:LBT:11:7;LAT;ZBA;LBT;1981;82;60;28;61.2063234;18.76;21.2231617;0.341531285;1.33;3.6;0.83
1981:4:LAT:ZBA:LBT:11:8;LAT;ZBA;LBT;1981;82;29;28;61.2063234;18.76;21.2231617;0.341531285;1.33;3.5;0.86
1981:4:LAT:ZBA:LBT:11:9;LAT;ZBA;LBT;1981;82;40;28;61.2063234;18.76;21.2231617;0.341531285;1.33;3.8;0.79
1981:4:LAT:ZBA:LPT:11:12;LAT;ZBA;LPT;1981;;79;;0;0;0;0;NA;4;0.75
1981:4:LAT:ZBA:LPT:11:13;LAT;ZBA;LPT;1981;;70;;0;0;0;0;NA;3.8;0.79
1981:4:LAT:ZBA:LPT:11:14;LAT;ZBA;LPT;1981;;65;;0;0;0;0;NA;3.8;0.79
1981:4:LAT:ZBA:LPT:11:15;LAT;ZBA;LPT;1981;;50;;0;0;0;0;NA;3.8;0.79
1981:4:LAT:ZBA:LPT:11:16;LAT;ZBA;LPT;1981;;40;;0;0;0;0;NA;4;0.75
1981:4:LAT:ZBA:LPT:11:17;LAT;ZBA;LPT;1981;;30;;0;0;0;0;NA;3.2;0.94
1981:4:LAT:ZBA:LPT:11:18;LAT;ZBA;LPT;1981;;50;;0;0;0;0;NA;3.2;0.94
1981:4:LAT:ZBA:LPT:11:19;LAT;ZBA;LPT;1981;;83;;0;0;0;0;NA;3.5;0.86
1981:4:LAT:ZBA:LPT:11:29;LAT;ZBA;LPT;1981;;100;;0;0;0;0;NA;3.8;0.79
1981:4:LAT:ZBA:LPT:11:30;LAT;ZBA;LPT;1981;;75;;0;0;0;0;NA;3.8;0.79
1981:4:LAT:ZBA:LPT:11:31;LAT;ZBA;LPT;1981;;90;;0;0;0;0;NA;4;0.75
1981:4:LAT:ZBA:LPT:11:34;LAT;ZBA;LPT;1981;;64;;0;0;0;0;NA;4;0.75
1981:4:LAT:ZBA:LPT:11:35;LAT;ZBA;LPT;1981;;40;;0;0;0;0;NA;4;0.75
1981:4:LAT:ZBA:LPT:11:36;LAT;ZBA;LPT;1981;;28;;0;0;0;0;NA;3.8;0.79
1981:4:LAT:ZBA:LPT:11:37;LAT;ZBA;LPT;1981;;50;;0;0;0;0;NA;3.6;0.83
1981:4:LAT:ZBA:LPT:11:38;LAT;ZBA;LPT;1981;;82;;0;0;0;0;NA;3.8;0.79
1981:4:LAT:ZBA:LPT:11:39;LAT;ZBA;LPT;1981;;75;;0;0;0;0;NA;3.8;0.79
1981:4:LAT:ZBA:LPT:11:40;LAT;ZBA;LPT;1981;;60;;0;0;0;0;NA;3.8;0.79
1982:1:LAT:ZBA:LBT:2:1;LAT;ZBA;LBT;1982;82;57;28;61.2063234;18.76;21.2231617;0.341531285;1.33;5;0.6
1982:1:LAT:ZBA:LBT:2:10;LAT;ZBA;LBT;1982;82;55;28;61.2063234;18.76;21.2231617;0.341531285;1.33;4;0.75
1982:1:LAT:ZBA:LBT:2:11;LAT;ZBA;LBT;1982;82;75;28;61.2063234;18.76;21.2231617;0.341531285;1.33;4;0.75
1982:1:LAT:ZBA:LBT:2:12;LAT;ZBA;LBT;1982;82;32;28;61.2063234;18.76;21.2231617;0.341531285;1.33;3.5;0.86
1982:1:LAT:ZBA:LBT:2:13;LAT;ZBA;LBT;1982;82;32;28;61.2063234;18.76;21.2231617;0.341531285;1.33;3.8;0.79
1982:1:LAT:ZBA:LBT:2:14;LAT;ZBA;LBT;1982;82;126;28;61.2063234;18.76;21.2231617;0.341531285;1.33;3.8;0.79
1982:1:LAT:ZBA:LBT:2:15;LAT;ZBA;LBT;1982;82;87;28;61.2063234;18.76;21.2231617;0.341531285;1.33;3.8;0.79
1982:1:LAT:ZBA:LBT:2:16;LAT;ZBA;LBT;1982;82;81;28;61.2063234;18.76;21.2231617;0.341531285;1.33;4;0.75
1982:1:LAT:ZBA:LBT:2:17;LAT;ZBA;LBT;1982;82;63;28;61.2063234;18.76;21.2231617;0.341531285;1.33;3.8;0.79
1982:1:LAT:ZBA:LBT:2:2;LAT;ZBA;LBT;1982;82;15;28;61.2063234;18.76;21.2231617;0.341531285;1.33;3.8;0.79
1982:1:LAT:ZBA:LBT:2:20;LAT;ZBA;LBT;1982;82;11;28;61.2063234;18.76;21.2231617;0.341531285;1.33;3.5;0.86
1982:1:LAT:ZBA:LBT:2:21;LAT;ZBA;LBT;1982;82;35;28;61.2063234;18.76;21.2231617;0.341531285;1.33;3.5;0.86
1982:1:LAT:ZBA:LBT:2:22;LAT;ZBA;LBT;1982;82;75;28;61.2063234;18.76;21.2231617;0.341531285;1.33;3.8;0.79
1982:1:LAT:ZBA:LBT:2:23;LAT;ZBA;LBT;1982;82;94;28;61.2063234;18.76;21.2231617;0.341531285;1.33;3.8;0.79
1982:1:LAT:ZBA:LBT:2:24;LAT;ZBA;LBT;1982;82;30;28;61.2063234;18.76;21.2231617;0.341531285;1.33;3.8;0.79
1982:1:LAT:ZBA:LBT:2:25;LAT;ZBA;LBT;1982;82;40;28;61.2063234;18.76;21.2231617;0.341531285;1.33;3.8;0.79
1982:1:LAT:ZBA:LBT:2:3;LAT;ZBA;LBT;1982;82;58;28;61.2063234;18.76;21.2231617;0.341531285;1.33;3.5;0.86
1982:1:LAT:ZBA:LBT:2:4;LAT;ZBA;LBT;1982;82;48;28;61.2063234;18.76;21.2231617;0.341531285;1.33;3.8;0.79
1982:1:LAT:ZBA:LBT:2:5;LAT;ZBA;LBT;1982;82;40;28;61.2063234;18.76;21.2231617;0.341531285;1.33;4;0.75
1982:1:LAT:ZBA:LBT:2:6;LAT;ZBA;LBT;1982;82;62;28;61.2063234;18.76;21.2231617;0.341531285;1.33;3.8;0.79
1982:1:LAT:ZBA:LBT:2:7;LAT;ZBA;LBT;1982;82;65;28;61.2063234;18.76;21.2231617;0.341531285;1.33;3.8;0.79
1982:1:LAT:ZBA:LBT:2:8;LAT;ZBA;LBT;1982;82;75;28;61.2063234;18.76;21.2231617;0.341531285;1.33;3.8;0.79
1982:1:LAT:ZBA:LBT:2:9;LAT;ZBA;LBT;1982;82;92;28;61.2063234;18.76;21.2231617;0.341531285;1.33;3.8;0.79
1982:1:LAT:ZBA:LBT:3:1;LAT;ZBA;LBT;1982;82;80;28;61.2063234;18.76;21.2231617;0.341531285;1.33;3.8;0.79
1982:1:LAT:ZBA:LBT:3:16;LAT;ZBA;LBT;1982;82;30;28;61.2063234;18.76;21.2231617;0.341531285;1.33;3.8;0.79
1982:1:LAT:ZBA:LBT:3:17;LAT;ZBA;LBT;1982;82;8;28;61.2063234;18.76;21.2231617;0.341531285;1.33;3.8;0.79
1982:1:LAT:ZBA:LBT:3:18;LAT;ZBA;LBT;1982;82;35;28;61.2063234;18.76;21.2231617;0.341531285;1.33;4.3;0.7
1982:1:LAT:ZBA:LBT:3:19;LAT;ZBA;LBT;1982;82;70;28;61.2063234;18.76;21.2231617;0.341531285;1.33;3.8;0.79
1982:1:LAT:ZBA:LBT:3:2;LAT;ZBA;LBT;1982;82;50;28;61.2063234;18.76;21.2231617;0.341531285;1.33;3.8;0.79
1982:1:LAT:ZBA:LBT:3:20;LAT;ZBA;LBT;1982;82;55;28;61.2063234;18.76;21.2231617;0.341531285;1.33;3.8;0.79
1982:1:LAT:ZBA:LBT:3:21;LAT;ZBA;LBT;1982;82;89;28;61.2063234;18.76;21.2231617;0.341531285;1.33;3.8;0.79
1982:1:LAT:ZBA:LBT:3:22;LAT;ZBA;LBT;1982;82;90;28;61.2063234;18.76;21.2231617;0.341531285;1.33;4;0.75
1982:1:LAT:ZBA:LBT:3:23;LAT;ZBA;LBT;1982;82;80;28;61.2063234;18.76;21.2231617;0.341531285;1.33;3.8;0.79
1982:1:LAT:ZBA:LBT:3:24;LAT;ZBA;LBT;1982;82;63;28;61.2063234;18.76;21.2231617;0.341531285;1.33;3.8;0.79
1982:1:LAT:ZBA:LBT:3:25;LAT;ZBA;LBT;1982;82;43;28;61.2063234;18.76;21.2231617;0.341531285;1.33;3.8;0.79
1982:1:LAT:ZBA:LBT:3:26;LAT;ZBA;LBT;1982;82;71;28;61.2063234;18.76;21.2231617;0.341531285;1.33;4;0.75
1982:1:LAT:ZBA:LBT:3:27;LAT;ZBA;LBT;1982;82;-9;28;61.2063234;18.76;21.2231617;0.341531285;1.33;4;0.75
1982:1:LAT:ZBA:LBT:3:28;LAT;ZBA;LBT;1982;82;30;28;61.2063234;18.76;21.2231617;0.341531285;1.33;4;0.75
1982:1:LAT:ZBA:LBT:3:29;LAT;ZBA;LBT;1982;82;80;28;61.2063234;18.76;21.2231617;0.341531285;1.33;3.8;0.79
1982:1:LAT:ZBA:LBT:3:3;LAT;ZBA;LBT;1982;82;18;28;61.2063234;18.76;21.2231617;0.341531285;1.33;4;0.75
1982:1:LAT:ZBA:LBT:3:30;LAT;ZBA;LBT;1982;82;55;28;61.2063234;18.76;21.2231617;0.341531285;1.33;4;0.75
1982:1:LAT:ZBA:LBT:3:31;LAT;ZBA;LBT;1982;82;15;28;61.2063234;18.76;21.2231617;0.341531285;1.33;3.8;0.79
1982:1:LAT:ZBA:LBT:3:32;LAT;ZBA;LBT;1982;82;20;28;61.2063234;18.76;21.2231617;0.341531285;1.33;3.8;0.79
1982:1:LAT:ZBA:LBT:3:4;LAT;ZBA;LBT;1982;82;57;28;61.2063234;18.76;21.2231617;0.341531285;1.33;3.8;0.79
1982:1:LAT:ZBA:LBT:3:5;LAT;ZBA;LBT;1982;82;60;28;61.2063234;18.76;21.2231617;0.341531285;1.33;3.5;0.86
1982:1:LAT:ZBA:LBT:3:6;LAT;ZBA;LBT;1982;82;100;28;61.2063234;18.76;21.2231617;0.341531285;1.33;4;0.75
1982:1:LAT:ZBA:LPT:2:18;LAT;ZBA;LPT;1982;;75;;0;0;0;0;NA;4.5;0.67
1982:1:LAT:ZBA:LPT:2:19;LAT;ZBA;LPT;1982;;75;;0;0;0;0;NA;4;0.75
1982:1:LAT:ZBA:LPT:3:10;LAT;ZBA;LPT;1982;;95;;0;0;0;0;NA;4;0.75
1982:1:LAT:ZBA:LPT:3:11;LAT;ZBA;LPT;1982;;85;;0;0;0;0;NA;4;0.75
1982:1:LAT:ZBA:LPT:3:12;LAT;ZBA;LPT;1982;;100;;0;0;0;0;NA;4;0.75
1982:1:LAT:ZBA:LPT:3:13;LAT;ZBA;LPT;1982;;100;;0;0;0;0;NA;4;0.75
1982:1:LAT:ZBA:LPT:3:14;LAT;ZBA;LPT;1982;;52;;0;0;0;0;NA;4;0.75
1982:1:LAT:ZBA:LPT:3:15;LAT;ZBA;LPT;1982;;40;;0;0;0;0;NA;4.5;0.67
1982:1:LAT:ZBA:LPT:3:7;LAT;ZBA;LPT;1982;;25;;0;0;0;0;NA;4;0.75
1982:1:LAT:ZBA:LPT:3:9;LAT;ZBA;LPT;1982;;70;;0;0;0;0;NA;4.5;0.67
1982:2:LAT:ZBA:LBT:4:1;LAT;ZBA;LBT;1982;82;75;28;61.2063234;18.76;21.2231617;0.341531285;1.33;3.8;0.79
1982:2:LAT:ZBA:LBT:4:11;LAT;ZBA;LBT;1982;82;10;28;61.2063234;18.76;21.2231617;0.341531285;1.33;3.8;0.79
1982:2:LAT:ZBA:LBT:4:12;LAT;ZBA;LBT;1982;82;42;28;61.2063234;18.76;21.2231617;0.341531285;1.33;3.8;0.79
1982:2:LAT:ZBA:LBT:4:13;LAT;ZBA;LBT;1982;82;103;28;61.2063234;18.76;21.2231617;0.341531285;1.33;3.8;0.79
1982:2:LAT:ZBA:LBT:4:14;LAT;ZBA;LBT;1982;82;90;28;61.2063234;18.76;21.2231617;0.341531285;1.33;3.8;0.79
1982:2:LAT:ZBA:LBT:4:15;LAT;ZBA;LBT;1982;82;35;28;61.2063234;18.76;21.2231617;0.341531285;1.33;4;0.75
1982:2:LAT:ZBA:LBT:4:16;LAT;ZBA;LBT;1982;82;85;28;61.2063234;18.76;21.2231617;0.341531285;1.33;4;0.75
1982:2:LAT:ZBA:LBT:4:17;LAT;ZBA;LBT;1982;82;67;28;61.2063234;18.76;21.2231617;0.341531285;1.33;3.5;0.86
1982:2:LAT:ZBA:LBT:4:18;LAT;ZBA;LBT;1982;82;57;28;61.2063234;18.76;21.2231617;0.341531285;1.33;3.8;0.79
1982:2:LAT:ZBA:LPT:4:10;LAT;ZBA;LPT;1982;;70;;0;0;0;0;NA;4.2;0.71
1982:2:LAT:ZBA:LPT:4:2;LAT;ZBA;LPT;1982;;73;;0;0;0;0;NA;4;0.75
1982:2:LAT:ZBA:LPT:4:20;LAT;ZBA;LPT;1982;;90;;0;0;0;0;NA;4.5;0.67
1982:2:LAT:ZBA:LPT:4:21;LAT;ZBA;LPT;1982;;73;;0;0;0;0;NA;4.5;0.67
1982:2:LAT:ZBA:LPT:4:22;LAT;ZBA;LPT;1982;;58;;0;0;0;0;NA;4.5;0.67
1982:2:LAT:ZBA:LPT:4:23;LAT;ZBA;LPT;1982;;35;;0;0;0;0;NA;4.5;0.67
1982:2:LAT:ZBA:LPT:4:24;LAT;ZBA;LPT;1982;;37;;0;0;0;0;NA;4.5;0.67
1982:2:LAT:ZBA:LPT:4:25;LAT;ZBA;LPT;1982;;65;;0;0;0;0;NA;4.5;0.67
1982:2:LAT:ZBA:LPT:4:26;LAT;ZBA;LPT;1982;;83;;0;0;0;0;NA;4.5;0.67
1982:2:LAT:ZBA:LPT:4:29;LAT;ZBA;LPT;1982;;92;;0;0;0;0;NA;3.8;0.79
1982:2:LAT:ZBA:LPT:4:3;LAT;ZBA;LPT;1982;;80;;0;0;0;0;NA;4;0.75
1982:2:LAT:ZBA:LPT:4:30;LAT;ZBA;LPT;1982;;83;;0;0;0;0;NA;3.8;0.79
1982:2:LAT:ZBA:LPT:4:31;LAT;ZBA;LPT;1982;;70;;0;0;0;0;NA;3.8;0.79
1982:2:LAT:ZBA:LPT:4:32;LAT;ZBA;LPT;1982;;32;;0;0;0;0;NA;3.8;0.79
1982:2:LAT:ZBA:LPT:4:33;LAT;ZBA;LPT;1982;;132;;0;0;0;0;NA;4;0.75
1982:2:LAT:ZBA:LPT:4:34;LAT;ZBA;LPT;1982;;128;;0;0;0;0;NA;4;0.75
1982:2:LAT:ZBA:LPT:4:35;LAT;ZBA;LPT;1982;;140;;0;0;0;0;NA;4.1;0.73
1982:2:LAT:ZBA:LPT:4:36;LAT;ZBA;LPT;1982;;138;;0;0;0;0;NA;3.7;0.81
1982:2:LAT:ZBA:LPT:4:37;LAT;ZBA;LPT;1982;;75;;0;0;0;0;NA;4.5;0.67
1982:2:LAT:ZBA:LPT:4:38;LAT;ZBA;LPT;1982;;75;;0;0;0;0;NA;4;0.75
1982:2:LAT:ZBA:LPT:4:39;LAT;ZBA;LPT;1982;;80;;0;0;0;0;NA;4.1;0.73
1982:2:LAT:ZBA:LPT:4:4;LAT;ZBA;LPT;1982;;58;;0;0;0;0;NA;4.5;0.67
1982:2:LAT:ZBA:LPT:4:40;LAT;ZBA;LPT;1982;;90;;0;0;0;0;NA;4.5;0.67
1982:2:LAT:ZBA:LPT:4:41;LAT;ZBA;LPT;1982;;18;;0;0;0;0;NA;4.2;0.71
1982:2:LAT:ZBA:LPT:4:42;LAT;ZBA;LPT;1982;;22;;0;0;0;0;NA;4.2;0.71
1982:2:LAT:ZBA:LPT:4:43;LAT;ZBA;LPT;1982;;59;;0;0;0;0;NA;4.2;0.71
1982:2:LAT:ZBA:LPT:4:44;LAT;ZBA;LPT;1982;;28;;0;0;0;0;NA;4.2;0.71
1982:2:LAT:ZBA:LPT:4:45;LAT;ZBA;LPT;1982;;80;;0;0;0;0;NA;4.2;0.71
1982:2:LAT:ZBA:LPT:4:46;LAT;ZBA;LPT;1982;;80;;0;0;0;0;NA;4.2;0.71
1982:2:LAT:ZBA:LPT:4:47;LAT;ZBA;LPT;1982;;75;;0;0;0;0;NA;4.2;0.71
1982:2:LAT:ZBA:LPT:4:48;LAT;ZBA;LPT;1982;;30;;0;0;0;0;NA;4.1;0.73
1982:2:LAT:ZBA:LPT:4:49;LAT;ZBA;LPT;1982;;25;;0;0;0;0;NA;4.1;0.73
1982:2:LAT:ZBA:LPT:4:5;LAT;ZBA;LPT;1982;;88;;0;0;0;0;NA;4;0.75
1982:2:LAT:ZBA:LPT:4:50;LAT;ZBA;LPT;1982;;43;;0;0;0;0;NA;4.4;0.68
1982:2:LAT:ZBA:LPT:4:51;LAT;ZBA;LPT;1982;;50;;0;0;0;0;NA;4.1;0.73
1982:2:LAT:ZBA:LPT:4:52;LAT;ZBA;LPT;1982;;100;;0;0;0;0;NA;3.8;0.79
1982:2:LAT:ZBA:LPT:4:53;LAT;ZBA;LPT;1982;;77;;0;0;0;0;NA;4.1;0.73
1982:2:LAT:ZBA:LPT:4:54;LAT;ZBA;LPT;1982;;75;;0;0;0;0;NA;3.5;0.86
1982:2:LAT:ZBA:LPT:4:55;LAT;ZBA;LPT;1982;;82;;0;0;0;0;NA;3.5;0.86
1982:2:LAT:ZBA:LPT:4:56;LAT;ZBA;LPT;1982;;92;;0;0;0;0;NA;3.5;0.86
1982:2:LAT:ZBA:LPT:4:57;LAT;ZBA;LPT;1982;;72;;0;0;0;0;NA;3.8;0.79
1982:2:LAT:ZBA:LPT:4:58;LAT;ZBA;LPT;1982;;65;;0;0;0;0;NA;4.5;0.67
1982:2:LAT:ZBA:LPT:4:59;LAT;ZBA;LPT;1982;;50;;0;0;0;0;NA;3.5;0.86
1982:2:LAT:ZBA:LPT:4:6;LAT;ZBA;LPT;1982;;87;;0;0;0;0;NA;4;0.75
1982:2:LAT:ZBA:LPT:4:60;LAT;ZBA;LPT;1982;;25;;0;0;0;0;NA;4.1;0.73
1982:2:LAT:ZBA:LPT:4:61;LAT;ZBA;LPT;1982;;70;;0;0;0;0;NA;4;0.75
1982:2:LAT:ZBA:LPT:4:62;LAT;ZBA;LPT;1982;;30;;0;0;0;0;NA;4.5;0.67
1982:2:LAT:ZBA:LPT:4:63;LAT;ZBA;LPT;1982;;30;;0;0;0;0;NA;4.5;0.67
1982:2:LAT:ZBA:LPT:4:64;LAT;ZBA;LPT;1982;;76;;0;0;0;0;NA;3.8;0.79
1982:2:LAT:ZBA:LPT:4:65;LAT;ZBA;LPT;1982;;80;;0;0;0;0;NA;3.8;0.79
1982:2:LAT:ZBA:LPT:4:66;LAT;ZBA;LPT;1982;;40;;0;0;0;0;NA;4.5;0.67
1982:2:LAT:ZBA:LPT:4:67;LAT;ZBA;LPT;1982;;43;;0;0;0;0;NA;3.8;0.79
1982:2:LAT:ZBA:LPT:4:7;LAT;ZBA;LPT;1982;;107;;0;0;0;0;NA;4.5;0.67
1982:2:LAT:ZBA:LPT:4:8;LAT;ZBA;LPT;1982;;95;;0;0;0;0;NA;4.5;0.67
1982:2:LAT:ZBA:LPT:4:9;LAT;ZBA;LPT;1982;;80;;0;0;0;0;NA;4.5;0.67
1982:4:LAT:ZBA:LBT:11:10;LAT;ZBA;LBT;1982;82;20;28;61.2063234;18.76;21.2231617;0.341531285;1.33;3.5;0.86
1982:4:LAT:ZBA:LBT:11:11;LAT;ZBA;LBT;1982;82;45;28;61.2063234;18.76;21.2231617;0.341531285;1.33;3.6;0.83
1982:4:LAT:ZBA:LBT:11:12;LAT;ZBA;LBT;1982;82;50;28;61.2063234;18.76;21.2231617;0.341531285;1.33;3.5;0.86
1982:4:LAT:ZBA:LBT:11:13;LAT;ZBA;LBT;1982;82;45;28;61.2063234;18.76;21.2231617;0.341531285;1.33;3.5;0.86
1982:4:LAT:ZBA:LBT:11:14;LAT;ZBA;LBT;1982;82;55;28;61.2063234;18.76;21.2231617;0.341531285;1.33;3.8;0.79
1982:4:LAT:ZBA:LBT:11:15;LAT;ZBA;LBT;1982;82;40;28;61.2063234;18.76;21.2231617;0.341531285;1.33;3.8;0.79
1982:4:LAT:ZBA:LBT:11:16;LAT;ZBA;LBT;1982;82;70;28;61.2063234;18.76;21.2231617;0.341531285;1.33;3.6;0.83
1982:4:LAT:ZBA:LBT:11:17;LAT;ZBA;LBT;1982;82;77;28;61.2063234;18.76;21.2231617;0.341531285;1.33;3.3;0.91
1982:4:LAT:ZBA:LBT:11:18;LAT;ZBA;LBT;1982;82;60;28;61.2063234;18.76;21.2231617;0.341531285;1.33;3.6;0.83
1982:4:LAT:ZBA:LBT:11:19;LAT;ZBA;LBT;1982;82;27;28;61.2063234;18.76;21.2231617;0.341531285;1.33;3.5;0.86
1982:4:LAT:ZBA:LBT:11:20;LAT;ZBA;LBT;1982;82;37;28;61.2063234;18.76;21.2231617;0.341531285;1.33;3.6;0.83
1982:4:LAT:ZBA:LBT:11:21;LAT;ZBA;LBT;1982;82;50;28;61.2063234;18.76;21.2231617;0.341531285;1.33;3.6;0.83
1982:4:LAT:ZBA:LBT:11:22;LAT;ZBA;LBT;1982;82;70;28;61.2063234;18.76;21.2231617;0.341531285;1.33;3.6;0.83
1982:4:LAT:ZBA:LBT:11:23;LAT;ZBA;LBT;1982;82;16;28;61.2063234;18.76;21.2231617;0.341531285;1.33;3.7;0.81
1982:4:LAT:ZBA:LBT:11:24;LAT;ZBA;LBT;1982;82;32;28;61.2063234;18.76;21.2231617;0.341531285;1.33;3.5;0.86
1982:4:LAT:ZBA:LBT:11:25;LAT;ZBA;LBT;1982;82;50;28;61.2063234;18.76;21.2231617;0.341531285;1.33;3.6;0.83
1982:4:LAT:ZBA:LBT:11:26;LAT;ZBA;LBT;1982;82;63;28;61.2063234;18.76;21.2231617;0.341531285;1.33;3.6;0.83
1982:4:LAT:ZBA:LBT:11:31;LAT;ZBA;LBT;1982;82;26;28;61.2063234;18.76;21.2231617;0.341531285;1.33;3.2;0.94
1982:4:LAT:ZBA:LBT:11:32;LAT;ZBA;LBT;1982;82;45;28;61.2063234;18.76;21.2231617;0.341531285;1.33;3.2;0.94
1982:4:LAT:ZBA:LBT:11:33;LAT;ZBA;LBT;1982;82;72;28;61.2063234;18.76;21.2231617;0.341531285;1.33;3.2;0.94
1982:4:LAT:ZBA:LBT:11:34;LAT;ZBA;LBT;1982;82;16;28;61.2063234;18.76;21.2231617;0.341531285;1.33;3.2;0.94
1982:4:LAT:ZBA:LBT:11:35;LAT;ZBA;LBT;1982;82;14;28;61.2063234;18.76;21.2231617;0.341531285;1.33;3.2;0.94
1982:4:LAT:ZBA:LBT:11:5;LAT;ZBA;LBT;1982;82;75;28;61.2063234;18.76;21.2231617;0.341531285;1.33;3.5;0.86
1982:4:LAT:ZBA:LBT:11:6;LAT;ZBA;LBT;1982;82;82;28;61.2063234;18.76;21.2231617;0.341531285;1.33;3.6;0.83
1982:4:LAT:ZBA:LBT:11:7;LAT;ZBA;LBT;1982;82;35;28;61.2063234;18.76;21.2231617;0.341531285;1.33;3.6;0.83
1982:4:LAT:ZBA:LBT:11:8;LAT;ZBA;LBT;1982;82;18;28;61.2063234;18.76;21.2231617;0.341531285;1.33;3;1
1982:4:LAT:ZBA:LBT:11:9;LAT;ZBA;LBT;1982;82;70;28;61.2063234;18.76;21.2231617;0.341531285;1.33;3.6;0.83
1982:4:LAT:ZBA:LPT:11:1;LAT;ZBA;LPT;1982;;50;;0;0;0;0;NA;4;0.75
1982:4:LAT:ZBA:LPT:11:2;LAT;ZBA;LPT;1982;;52;;0;0;0;0;NA;4;0.75
1982:4:LAT:ZBA:LPT:11:27;LAT;ZBA;LPT;1982;;71;;0;0;0;0;NA;3.5;0.86
1982:4:LAT:ZBA:LPT:11:28;LAT;ZBA;LPT;1982;;57;;0;0;0;0;NA;4;0.75
1982:4:LAT:ZBA:LPT:11:29;LAT;ZBA;LPT;1982;;67;;0;0;0;0;NA;4;0.75
