HL,1,LAT,0008,LBT,-9,-9,T,1,3,1981,W,126436,1,-9,274,1,137,1,-9,100000,1,33,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HL,1,LAT,0008,LBT,-9,-9,T,1,3,1981,W,126436,1,-9,274,1,137,1,-9,100000,1,32,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HL,1,LAT,0008,LBT,-9,-9,T,1,3,1981,W,126436,1,-9,274,1,137,1,-9,100000,1,17,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HL,1,LAT,0008,LBT,-9,-9,T,1,3,1981,W,126436,1,-9,274,1,137,1,-9,100000,1,31,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HL,1,LAT,0008,LBT,-9,-9,T,1,3,1981,W,126436,1,-9,274,1,137,1,-9,100000,1,23,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HL,1,LAT,0008,LBT,-9,-9,T,1,3,1981,W,126436,1,-9,274,1,137,1,-9,100000,1,29,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HL,1,LAT,0008,LBT,-9,-9,T,1,3,1981,W,126436,1,-9,274,1,137,1,-9,100000,1,28,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HL,1,LAT,0008,LBT,-9,-9,T,1,3,1981,W,126436,1,-9,274,1,137,1,-9,100000,1,26,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HL,1,LAT,0008,LBT,-9,-9,T,1,3,1981,W,126436,1,-9,274,1,137,1,-9,100000,1,25,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HL,1,LAT,0008,LBT,-9,-9,T,1,3,1981,W,126436,1,-9,274,1,137,1,-9,100000,1,24,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HL,1,LAT,0008,LBT,-9,-9,T,1,3,1981,W,126436,1,-9,274,1,137,1,-9,100000,1,27,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CA,1,LAT,0008,LBT,-9,-9,T,1,3,1981,W,126436,4,26,1,38,F,II,-9,4,1,550,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CA,1,LAT,0008,LBT,-9,-9,T,1,3,1981,W,126436,4,26,1,32,M,II,-9,2,1,340,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CA,1,LAT,0008,LBT,-9,-9,T,1,3,1981,W,126436,4,26,1,34,M,II,-9,3,1,330,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CA,1,LAT,0008,LBT,-9,-9,T,1,3,1981,W,126436,4,26,1,27,F,II,-9,2,1,200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CA,1,LAT,0008,LBT,-9,-9,T,1,3,1981,W,126436,4,26,1,35,F,II,-9,-9,1,400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CA,1,LAT,0008,LBT,-9,-9,T,1,3,1981,W,126436,4,26,1,31,M,II,-9,2,1,250,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CA,1,LAT,0008,LBT,-9,-9,T,1,3,1981,W,126436,4,26,1,34,F,II,-9,-9,1,350,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CA,1,LAT,0008,LBT,-9,-9,T,1,3,1981,W,126436,4,26,1,41,F,II,-9,4,1,620,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CA,1,LAT,0008,LBT,-9,-9,T,1,3,1981,W,126436,4,26,1,28,M,II,-9,2,1,220,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CA,1,LAT,0008,LBT,-9,-9,T,1,3,1981,W,126436,4,26,1,30,M,III,-9,2,1,250,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CA,1,LAT,0008,LBT,-9,-9,T,1,3,1981,W,126436,4,26,1,32,M,II,-9,2,1,300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CA,1,LAT,0008,LBT,-9,-9,T,1,3,1981,W,126436,4,26,1,16,U,I,-9,1,1,39.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CA,1,LAT,0008,LBT,-9,-9,T,1,3,1981,W,126436,4,26,1,35,M,II,-9,3,1,420,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CA,1,LAT,0008,LBT,-9,-9,T,1,3,1981,W,126436,4,26,1,13,U,I,-9,-9,1,18.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CA,1,LAT,0008,LBT,-9,-9,T,1,3,1981,W,126436,4,26,1,14,U,I,-9,-9,1,29.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CA,1,LAT,0008,LBT,-9,-9,T,1,3,1981,W,126436,4,26,1,12,U,I,-9,-9,1,14.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CA,1,LAT,0008,LBT,-9,-9,T,1,3,1981,W,126436,4,26,1,15,U,I,-9,-9,1,30.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CA,1,LAT,0008,LBT,-9,-9,T,1,3,1981,W,126436,4,26,1,16,U,I,-9,-9,1,44.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CA,1,LAT,0008,LBT,-9,-9,T,1,3,1981,W,126436,4,26,1,14,U,I,-9,-9,1,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CA,1,LAT,0008,LBT,-9,-9,T,1,3,1981,W,126436,4,26,1,15,U,I,-9,-9,1,28.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CA,1,LAT,0008,LBT,-9,-9,T,1,3,1981,W,126436,4,26,1,33,M,II,-9,3,1,320,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CA,1,LAT,0008,LBT,-9,-9,T,1,3,1981,W,126436,4,26,1,31,M,II,-9,2,1,260,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CA,1,LAT,0008,LBT,-9,-9,T,1,3,1981,W,126436,4,26,1,29,M,II,-9,2,1,220,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CA,1,LAT,0008,LBT,-9,-9,T,1,3,1981,W,126436,4,26,1,28,M,II,-9,2,1,200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CA,1,LAT,0008,LBT,-9,-9,T,1,3,1981,W,126436,4,26,1,32,F,II,-9,1,1,300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CA,1,LAT,0008,LBT,-9,-9,T,1,3,1981,W,126436,4,26,1,29,F,II,-9,3,1,230,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CA,1,LAT,0008,LBT,-9,-9,T,1,3,1981,W,126436,4,26,1,16,U,I,-9,-9,1,44.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CA,1,LAT,0008,LBT,-9,-9,T,1,3,1981,W,126436,4,26,1,43,F,III,-9,4,1,800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CA,1,LAT,0008,LBT,-9,-9,T,1,3,1981,W,126436,4,26,1,31,M,II,-9,2,1,250,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CA,1,LAT,0008,LBT,-9,-9,T,1,3,1981,W,126436,4,26,1,36,F,II,-9,4,1,450,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CA,1,LAT,0008,LBT,-9,-9,T,1,3,1981,W,126436,4,26,1,45,F,III,-9,5,1,1020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CA,1,LAT,0008,LBT,-9,-9,T,1,3,1981,W,126436,4,26,1,50,F,III,-9,5,1,1350,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CA,1,LAT,0008,LBT,-9,-9,T,1,3,1981,W,126436,4,26,1,51,F,II,-9,5,1,1270,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CA,1,LAT,0008,LBT,-9,-9,T,1,3,1981,W,126436,4,26,1,16,U,I,-9,-9,1,39.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CA,1,LAT,0008,LBT,-9,-9,T,1,3,1981,W,126436,4,26,1,13,U,I,-9,-9,1,18.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CA,1,LAT,0008,LBT,-9,-9,T,1,3,1981,W,126436,4,26,1,14,U,I,-9,-9,1,29.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CA,1,LAT,0008,LBT,-9,-9,T,1,3,1981,W,126436,4,26,1,12,U,I,-9,-9,1,15.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CA,1,LAT,0008,LBT,-9,-9,T,1,3,1981,W,126436,4,26,1,12,U,I,-9,-9,1,14.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CA,1,LAT,0008,LBT,-9,-9,T,1,3,1981,W,126436,4,26,1,46,F,II,-9,5,1,1050,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CA,1,LAT,0008,LBT,-9,-9,T,1,3,1981,W,126436,4,26,1,15,U,I,-9,-9,1,30.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CA,1,LAT,0008,LBT,-9,-9,T,1,3,1981,W,126436,4,26,1,28,F,II,-9,2,1,200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CA,1,LAT,0008,LBT,-9,-9,T,1,3,1981,W,126436,4,26,1,14,U,I,-9,-9,1,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CA,1,LAT,0008,LBT,-9,-9,T,1,3,1981,W,126436,4,26,1,15,U,I,-9,-9,1,28.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CA,1,LAT,0008,LBT,-9,-9,T,1,3,1981,W,126436,4,26,1,26,M,II,-9,2,1,170,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
